countyfips,date,mobility,yoy_change,year,month,yearmonth,day,Date
51059,2020-02-27 00:00:00,714.0,,2020,02,2020-02,27,2020-02-27
51061,2020-02-27 00:00:00,357.0,,2020,02,2020-02,27,2020-02-27
51107,2020-02-27 00:00:00,464.0,,2020,02,2020-02,27,2020-02-27
51153,2020-02-27 00:00:00,128.5,,2020,02,2020-02,27,2020-02-27
51187,2020-02-27 00:00:00,443.0,,2020,02,2020-02,27,2020-02-27
51510,2020-02-27 00:00:00,207.5,,2020,02,2020-02,27,2020-02-27
51610,2020-02-27 00:00:00,178.5,,2020,02,2020-02,27,2020-02-27
51683,2020-02-27 00:00:00,72.5,,2020,02,2020-02,27,2020-02-27
11001,2020-02-28 00:00:00,-28.5,,2020,02,2020-02,28,2020-02-28
24009,2020-02-28 00:00:00,121.5,,2020,02,2020-02,28,2020-02-28
24017,2020-02-28 00:00:00,145.0,,2020,02,2020-02,28,2020-02-28
24021,2020-02-28 00:00:00,165.5,,2020,02,2020-02,28,2020-02-28
24031,2020-02-28 00:00:00,43.0,,2020,02,2020-02,28,2020-02-28
24033,2020-02-28 00:00:00,114.5,,2020,02,2020-02,28,2020-02-28
24037,2020-02-28 00:00:00,442.5,,2020,02,2020-02,28,2020-02-28
51013,2020-02-28 00:00:00,142.5,,2020,02,2020-02,28,2020-02-28
51059,2020-02-28 00:00:00,121.5,,2020,02,2020-02,28,2020-02-28
51061,2020-02-28 00:00:00,360.0,,2020,02,2020-02,28,2020-02-28
51107,2020-02-28 00:00:00,421.0,,2020,02,2020-02,28,2020-02-28
51153,2020-02-28 00:00:00,428.5,,2020,02,2020-02,28,2020-02-28
51187,2020-02-28 00:00:00,5.0,,2020,02,2020-02,28,2020-02-28
51510,2020-02-28 00:00:00,450.0,,2020,02,2020-02,28,2020-02-28
51610,2020-02-28 00:00:00,136.0,,2020,02,2020-02,28,2020-02-28
51683,2020-02-28 00:00:00,87.0,,2020,02,2020-02,28,2020-02-28
11001,2020-02-29 00:00:00,-114.0,,2020,02,2020-02,29,2020-02-29
24009,2020-02-29 00:00:00,227.5,,2020,02,2020-02,29,2020-02-29
24017,2020-02-29 00:00:00,386.0,,2020,02,2020-02,29,2020-02-29
24021,2020-02-29 00:00:00,250.0,,2020,02,2020-02,29,2020-02-29
24031,2020-02-29 00:00:00,141.5,,2020,02,2020-02,29,2020-02-29
24033,2020-02-29 00:00:00,107.5,,2020,02,2020-02,29,2020-02-29
24037,2020-02-29 00:00:00,436.0,,2020,02,2020-02,29,2020-02-29
51013,2020-02-29 00:00:00,150.0,,2020,02,2020-02,29,2020-02-29
51059,2020-02-29 00:00:00,135.5,,2020,02,2020-02,29,2020-02-29
51061,2020-02-29 00:00:00,308.0,,2020,02,2020-02,29,2020-02-29
51107,2020-02-29 00:00:00,336.0,,2020,02,2020-02,29,2020-02-29
51153,2020-02-29 00:00:00,228.5,,2020,02,2020-02,29,2020-02-29
51187,2020-02-29 00:00:00,507.0,,2020,02,2020-02,29,2020-02-29
51510,2020-02-29 00:00:00,364.0,,2020,02,2020-02,29,2020-02-29
51610,2020-02-29 00:00:00,0.0,,2020,02,2020-02,29,2020-02-29
51683,2020-02-29 00:00:00,235.5,,2020,02,2020-02,29,2020-02-29
11001,2020-03-01 00:00:00,-121.5,,2020,03,2020-03,01,2020-03-01
24009,2020-03-01 00:00:00,164.5,,2020,03,2020-03,01,2020-03-01
24017,2020-03-01 00:00:00,436.0,,2020,03,2020-03,01,2020-03-01
24021,2020-03-01 00:00:00,271.5,,2020,03,2020-03,01,2020-03-01
24031,2020-03-01 00:00:00,21.5,,2020,03,2020-03,01,2020-03-01
24033,2020-03-01 00:00:00,-171.5,,2020,03,2020-03,01,2020-03-01
24037,2020-03-01 00:00:00,273.5,,2020,03,2020-03,01,2020-03-01
51013,2020-03-01 00:00:00,564.0,,2020,03,2020-03,01,2020-03-01
51059,2020-03-01 00:00:00,171.5,,2020,03,2020-03,01,2020-03-01
51061,2020-03-01 00:00:00,-70.0,,2020,03,2020-03,01,2020-03-01
51107,2020-03-01 00:00:00,279.0,,2020,03,2020-03,01,2020-03-01
51153,2020-03-01 00:00:00,307.5,,2020,03,2020-03,01,2020-03-01
51187,2020-03-01 00:00:00,543.0,,2020,03,2020-03,01,2020-03-01
51510,2020-03-01 00:00:00,521.5,,2020,03,2020-03,01,2020-03-01
51610,2020-03-01 00:00:00,92.5,,2020,03,2020-03,01,2020-03-01
51683,2020-03-01 00:00:00,336.0,,2020,03,2020-03,01,2020-03-01
11001,2020-03-02 00:00:00,-71.5,,2020,03,2020-03,02,2020-03-02
24009,2020-03-02 00:00:00,214.5,,2020,03,2020-03,02,2020-03-02
24017,2020-03-02 00:00:00,514.0,,2020,03,2020-03,02,2020-03-02
24021,2020-03-02 00:00:00,285.5,,2020,03,2020-03,02,2020-03-02
24031,2020-03-02 00:00:00,285.5,,2020,03,2020-03,02,2020-03-02
24033,2020-03-02 00:00:00,71.5,,2020,03,2020-03,02,2020-03-02
24037,2020-03-02 00:00:00,571.5,,2020,03,2020-03,02,2020-03-02
51013,2020-03-02 00:00:00,178.5,,2020,03,2020-03,02,2020-03-02
51059,2020-03-02 00:00:00,221.0,,2020,03,2020-03,02,2020-03-02
51061,2020-03-02 00:00:00,248.5,,2020,03,2020-03,02,2020-03-02
51107,2020-03-02 00:00:00,243.0,,2020,03,2020-03,02,2020-03-02
51153,2020-03-02 00:00:00,378.5,,2020,03,2020-03,02,2020-03-02
51187,2020-03-02 00:00:00,458.5,,2020,03,2020-03,02,2020-03-02
51510,2020-03-02 00:00:00,136.0,,2020,03,2020-03,02,2020-03-02
51610,2020-03-02 00:00:00,192.5,,2020,03,2020-03,02,2020-03-02
51683,2020-03-02 00:00:00,386.0,,2020,03,2020-03,02,2020-03-02
11001,2020-03-03 00:00:00,28.5,,2020,03,2020-03,03,2020-03-03
24009,2020-03-03 00:00:00,278.0,,2020,03,2020-03,03,2020-03-03
24017,2020-03-03 00:00:00,607.0,,2020,03,2020-03,03,2020-03-03
24021,2020-03-03 00:00:00,335.5,,2020,03,2020-03,03,2020-03-03
24031,2020-03-03 00:00:00,78.5,,2020,03,2020-03,03,2020-03-03
24033,2020-03-03 00:00:00,693.0,,2020,03,2020-03,03,2020-03-03
24037,2020-03-03 00:00:00,693.0,,2020,03,2020-03,03,2020-03-03
51013,2020-03-03 00:00:00,242.5,,2020,03,2020-03,03,2020-03-03
51059,2020-03-03 00:00:00,3.5,,2020,03,2020-03,03,2020-03-03
51061,2020-03-03 00:00:00,316.0,,2020,03,2020-03,03,2020-03-03
51107,2020-03-03 00:00:00,336.0,,2020,03,2020-03,03,2020-03-03
51153,2020-03-03 00:00:00,521.5,,2020,03,2020-03,03,2020-03-03
51187,2020-03-03 00:00:00,310.0,,2020,03,2020-03,03,2020-03-03
51510,2020-03-03 00:00:00,335.5,,2020,03,2020-03,03,2020-03-03
51610,2020-03-03 00:00:00,686.0,,2020,03,2020-03,03,2020-03-03
51683,2020-03-03 00:00:00,400.0,,2020,03,2020-03,03,2020-03-03
11001,2020-03-04 00:00:00,-29.0,,2020,03,2020-03,04,2020-03-04
24009,2020-03-04 00:00:00,328.0,,2020,03,2020-03,04,2020-03-04
24017,2020-03-04 00:00:00,296.5,,2020,03,2020-03,04,2020-03-04
24021,2020-03-04 00:00:00,400.0,,2020,03,2020-03,04,2020-03-04
24031,2020-03-04 00:00:00,164.0,,2020,03,2020-03,04,2020-03-04
24033,2020-03-04 00:00:00,364.5,,2020,03,2020-03,04,2020-03-04
24037,2020-03-04 00:00:00,778.5,,2020,03,2020-03,04,2020-03-04
51013,2020-03-04 00:00:00,116.5,,2020,03,2020-03,04,2020-03-04
51059,2020-03-04 00:00:00,181.0,,2020,03,2020-03,04,2020-03-04
51061,2020-03-04 00:00:00,-2.5,,2020,03,2020-03,04,2020-03-04
51107,2020-03-04 00:00:00,386.0,,2020,03,2020-03,04,2020-03-04
51153,2020-03-04 00:00:00,607.5,,2020,03,2020-03,04,2020-03-04
51187,2020-03-04 00:00:00,334.0,,2020,03,2020-03,04,2020-03-04
51510,2020-03-04 00:00:00,400.0,,2020,03,2020-03,04,2020-03-04
51610,2020-03-04 00:00:00,-15.0,,2020,03,2020-03,04,2020-03-04
51683,2020-03-04 00:00:00,493.0,,2020,03,2020-03,04,2020-03-04
11001,2020-03-05 00:00:00,492.5,,2020,03,2020-03,05,2020-03-05
24009,2020-03-05 00:00:00,-353.5,,2020,03,2020-03,05,2020-03-05
24017,2020-03-05 00:00:00,310.5,,2020,03,2020-03,05,2020-03-05
24021,2020-03-05 00:00:00,230.5,,2020,03,2020-03,05,2020-03-05
24031,2020-03-05 00:00:00,136.5,,2020,03,2020-03,05,2020-03-05
24033,2020-03-05 00:00:00,400.0,,2020,03,2020-03,05,2020-03-05
24037,2020-03-05 00:00:00,800.0,,2020,03,2020-03,05,2020-03-05
51013,2020-03-05 00:00:00,357.0,,2020,03,2020-03,05,2020-03-05
51059,2020-03-05 00:00:00,457.0,,2020,03,2020-03,05,2020-03-05
51061,2020-03-05 00:00:00,351.5,,2020,03,2020-03,05,2020-03-05
51107,2020-03-05 00:00:00,174.0,,2020,03,2020-03,05,2020-03-05
51153,2020-03-05 00:00:00,635.5,,2020,03,2020-03,05,2020-03-05
51187,2020-03-05 00:00:00,380.0,,2020,03,2020-03,05,2020-03-05
51510,2020-03-05 00:00:00,330.0,,2020,03,2020-03,05,2020-03-05
51610,2020-03-05 00:00:00,-9.5,,2020,03,2020-03,05,2020-03-05
51683,2020-03-05 00:00:00,274.5,,2020,03,2020-03,05,2020-03-05
11001,2020-03-06 00:00:00,359.0,,2020,03,2020-03,06,2020-03-06
24009,2020-03-06 00:00:00,328.0,,2020,03,2020-03,06,2020-03-06
24017,2020-03-06 00:00:00,635.5,,2020,03,2020-03,06,2020-03-06
24021,2020-03-06 00:00:00,4.5,,2020,03,2020-03,06,2020-03-06
24031,2020-03-06 00:00:00,250.0,,2020,03,2020-03,06,2020-03-06
24033,2020-03-06 00:00:00,421.5,,2020,03,2020-03,06,2020-03-06
24037,2020-03-06 00:00:00,786.0,,2020,03,2020-03,06,2020-03-06
51013,2020-03-06 00:00:00,385.5,,2020,03,2020-03,06,2020-03-06
51059,2020-03-06 00:00:00,464.0,,2020,03,2020-03,06,2020-03-06
51061,2020-03-06 00:00:00,371.0,,2020,03,2020-03,06,2020-03-06
51107,2020-03-06 00:00:00,421.5,,2020,03,2020-03,06,2020-03-06
51153,2020-03-06 00:00:00,621.5,,2020,03,2020-03,06,2020-03-06
51187,2020-03-06 00:00:00,373.0,,2020,03,2020-03,06,2020-03-06
51510,2020-03-06 00:00:00,366.0,,2020,03,2020-03,06,2020-03-06
51610,2020-03-06 00:00:00,-280.0,,2020,03,2020-03,06,2020-03-06
51683,2020-03-06 00:00:00,600.0,,2020,03,2020-03,06,2020-03-06
11001,2020-03-07 00:00:00,74.0,,2020,03,2020-03,07,2020-03-07
24009,2020-03-07 00:00:00,71.5,,2020,03,2020-03,07,2020-03-07
24017,2020-03-07 00:00:00,317.5,,2020,03,2020-03,07,2020-03-07
24021,2020-03-07 00:00:00,507.0,,2020,03,2020-03,07,2020-03-07
24031,2020-03-07 00:00:00,123.0,,2020,03,2020-03,07,2020-03-07
24033,2020-03-07 00:00:00,471.5,,2020,03,2020-03,07,2020-03-07
24037,2020-03-07 00:00:00,376.0,,2020,03,2020-03,07,2020-03-07
51013,2020-03-07 00:00:00,407.5,,2020,03,2020-03,07,2020-03-07
51059,2020-03-07 00:00:00,500.0,,2020,03,2020-03,07,2020-03-07
51061,2020-03-07 00:00:00,432.5,,2020,03,2020-03,07,2020-03-07
51107,2020-03-07 00:00:00,486.0,,2020,03,2020-03,07,2020-03-07
51153,2020-03-07 00:00:00,621.5,,2020,03,2020-03,07,2020-03-07
51187,2020-03-07 00:00:00,333.5,,2020,03,2020-03,07,2020-03-07
51510,2020-03-07 00:00:00,219.0,,2020,03,2020-03,07,2020-03-07
51610,2020-03-07 00:00:00,27.5,,2020,03,2020-03,07,2020-03-07
51683,2020-03-07 00:00:00,289.0,,2020,03,2020-03,07,2020-03-07
11001,2020-03-08 00:00:00,407.5,,2020,03,2020-03,08,2020-03-08
24009,2020-03-08 00:00:00,371.0,,2020,03,2020-03,08,2020-03-08
24017,2020-03-08 00:00:00,600.0,,2020,03,2020-03,08,2020-03-08
24021,2020-03-08 00:00:00,535.5,,2020,03,2020-03,08,2020-03-08
24031,2020-03-08 00:00:00,264.0,,2020,03,2020-03,08,2020-03-08
24033,2020-03-08 00:00:00,464.5,,2020,03,2020-03,08,2020-03-08
24037,2020-03-08 00:00:00,792.5,,2020,03,2020-03,08,2020-03-08
51013,2020-03-08 00:00:00,400.0,,2020,03,2020-03,08,2020-03-08
51059,2020-03-08 00:00:00,500.0,,2020,03,2020-03,08,2020-03-08
51061,2020-03-08 00:00:00,-1.0,,2020,03,2020-03,08,2020-03-08
51107,2020-03-08 00:00:00,514.5,,2020,03,2020-03,08,2020-03-08
51153,2020-03-08 00:00:00,6.0,,2020,03,2020-03,08,2020-03-08
51187,2020-03-08 00:00:00,66.0,,2020,03,2020-03,08,2020-03-08
51510,2020-03-08 00:00:00,693.0,,2020,03,2020-03,08,2020-03-08
51610,2020-03-08 00:00:00,12.0,,2020,03,2020-03,08,2020-03-08
51683,2020-03-08 00:00:00,274.5,,2020,03,2020-03,08,2020-03-08
11001,2020-03-09 00:00:00,500.0,,2020,03,2020-03,09,2020-03-09
24009,2020-03-09 00:00:00,321.0,,2020,03,2020-03,09,2020-03-09
24017,2020-03-09 00:00:00,621.0,,2020,03,2020-03,09,2020-03-09
24021,2020-03-09 00:00:00,246.5,,2020,03,2020-03,09,2020-03-09
24031,2020-03-09 00:00:00,293.0,,2020,03,2020-03,09,2020-03-09
24033,2020-03-09 00:00:00,514.0,,2020,03,2020-03,09,2020-03-09
24037,2020-03-09 00:00:00,771.5,,2020,03,2020-03,09,2020-03-09
51013,2020-03-09 00:00:00,464.0,,2020,03,2020-03,09,2020-03-09
51059,2020-03-09 00:00:00,536.0,,2020,03,2020-03,09,2020-03-09
51061,2020-03-09 00:00:00,9.5,,2020,03,2020-03,09,2020-03-09
51107,2020-03-09 00:00:00,6.0,,2020,03,2020-03,09,2020-03-09
51153,2020-03-09 00:00:00,636.0,,2020,03,2020-03,09,2020-03-09
51187,2020-03-09 00:00:00,67.0,,2020,03,2020-03,09,2020-03-09
51510,2020-03-09 00:00:00,54.0,,2020,03,2020-03,09,2020-03-09
51610,2020-03-09 00:00:00,5.0,,2020,03,2020-03,09,2020-03-09
51683,2020-03-09 00:00:00,6.5,,2020,03,2020-03,09,2020-03-09
11001,2020-03-10 00:00:00,478.5,,2020,03,2020-03,10,2020-03-10
24009,2020-03-10 00:00:00,164.0,,2020,03,2020-03,10,2020-03-10
24017,2020-03-10 00:00:00,643.0,,2020,03,2020-03,10,2020-03-10
24021,2020-03-10 00:00:00,586.0,,2020,03,2020-03,10,2020-03-10
24031,2020-03-10 00:00:00,264.5,,2020,03,2020-03,10,2020-03-10
24033,2020-03-10 00:00:00,507.0,,2020,03,2020-03,10,2020-03-10
24037,2020-03-10 00:00:00,721.5,,2020,03,2020-03,10,2020-03-10
51013,2020-03-10 00:00:00,450.0,,2020,03,2020-03,10,2020-03-10
51059,2020-03-10 00:00:00,514.0,,2020,03,2020-03,10,2020-03-10
51061,2020-03-10 00:00:00,-428.5,,2020,03,2020-03,10,2020-03-10
51107,2020-03-10 00:00:00,593.0,,2020,03,2020-03,10,2020-03-10
51153,2020-03-10 00:00:00,607.5,,2020,03,2020-03,10,2020-03-10
51187,2020-03-10 00:00:00,284.5,,2020,03,2020-03,10,2020-03-10
51510,2020-03-10 00:00:00,275.0,,2020,03,2020-03,10,2020-03-10
51610,2020-03-10 00:00:00,-77.5,,2020,03,2020-03,10,2020-03-10
51683,2020-03-10 00:00:00,664.0,,2020,03,2020-03,10,2020-03-10
11001,2020-03-11 00:00:00,364.0,,2020,03,2020-03,11,2020-03-11
24009,2020-03-11 00:00:00,357.0000000133,,2020,03,2020-03,11,2020-03-11
24017,2020-03-11 00:00:00,396.0,,2020,03,2020-03,11,2020-03-11
24021,2020-03-11 00:00:00,586.0,,2020,03,2020-03,11,2020-03-11
24031,2020-03-11 00:00:00,236.0,,2020,03,2020-03,11,2020-03-11
24033,2020-03-11 00:00:00,514.0,,2020,03,2020-03,11,2020-03-11
24037,2020-03-11 00:00:00,721.5,,2020,03,2020-03,11,2020-03-11
51013,2020-03-11 00:00:00,428.5,,2020,03,2020-03,11,2020-03-11
51059,2020-03-11 00:00:00,373.0,,2020,03,2020-03,11,2020-03-11
51061,2020-03-11 00:00:00,-423.0,,2020,03,2020-03,11,2020-03-11
51107,2020-03-11 00:00:00,671.5,,2020,03,2020-03,11,2020-03-11
51153,2020-03-11 00:00:00,643.0,,2020,03,2020-03,11,2020-03-11
51187,2020-03-11 00:00:00,62.5,,2020,03,2020-03,11,2020-03-11
51510,2020-03-11 00:00:00,267.5,,2020,03,2020-03,11,2020-03-11
51610,2020-03-11 00:00:00,-51.0,,2020,03,2020-03,11,2020-03-11
51683,2020-03-11 00:00:00,7.0,,2020,03,2020-03,11,2020-03-11
11001,2020-03-12 00:00:00,3.5,,2020,03,2020-03,12,2020-03-12
24009,2020-03-12 00:00:00,408.5,,2020,03,2020-03,12,2020-03-12
24017,2020-03-12 00:00:00,384.5,,2020,03,2020-03,12,2020-03-12
24021,2020-03-12 00:00:00,300.0,,2020,03,2020-03,12,2020-03-12
24031,2020-03-12 00:00:00,350.0,,2020,03,2020-03,12,2020-03-12
24033,2020-03-12 00:00:00,636.0,,2020,03,2020-03,12,2020-03-12
24037,2020-03-12 00:00:00,394.5,,2020,03,2020-03,12,2020-03-12
51013,2020-03-12 00:00:00,436.0,,2020,03,2020-03,12,2020-03-12
51059,2020-03-12 00:00:00,650.0,,2020,03,2020-03,12,2020-03-12
51061,2020-03-12 00:00:00,-353.0,,2020,03,2020-03,12,2020-03-12
51107,2020-03-12 00:00:00,63.5,,2020,03,2020-03,12,2020-03-12
51153,2020-03-12 00:00:00,814.5,,2020,03,2020-03,12,2020-03-12
51187,2020-03-12 00:00:00,358.5,,2020,03,2020-03,12,2020-03-12
51510,2020-03-12 00:00:00,86.5,,2020,03,2020-03,12,2020-03-12
51610,2020-03-12 00:00:00,-7.0,,2020,03,2020-03,12,2020-03-12
51683,2020-03-12 00:00:00,393.5,,2020,03,2020-03,12,2020-03-12
11001,2020-03-13 00:00:00,315.0,,2020,03,2020-03,13,2020-03-13
24009,2020-03-13 00:00:00,800.0,,2020,03,2020-03,13,2020-03-13
24017,2020-03-13 00:00:00,415.5,,2020,03,2020-03,13,2020-03-13
24021,2020-03-13 00:00:00,308.5,,2020,03,2020-03,13,2020-03-13
24031,2020-03-13 00:00:00,492.5,,2020,03,2020-03,13,2020-03-13
24033,2020-03-13 00:00:00,792.5,,2020,03,2020-03,13,2020-03-13
24037,2020-03-13 00:00:00,422.5,,2020,03,2020-03,13,2020-03-13
51013,2020-03-13 00:00:00,-159.0,,2020,03,2020-03,13,2020-03-13
51059,2020-03-13 00:00:00,229.0,,2020,03,2020-03,13,2020-03-13
51061,2020-03-13 00:00:00,64.0,,2020,03,2020-03,13,2020-03-13
51107,2020-03-13 00:00:00,293.0,,2020,03,2020-03,13,2020-03-13
51153,2020-03-13 00:00:00,422.5,,2020,03,2020-03,13,2020-03-13
51187,2020-03-13 00:00:00,278.5,,2020,03,2020-03,13,2020-03-13
51510,2020-03-13 00:00:00,317.5,,2020,03,2020-03,13,2020-03-13
51610,2020-03-13 00:00:00,226.0,,2020,03,2020-03,13,2020-03-13
51683,2020-03-13 00:00:00,512.0,,2020,03,2020-03,13,2020-03-13
11001,2020-03-14 00:00:00,171.5,,2020,03,2020-03,14,2020-03-14
24009,2020-03-14 00:00:00,397.0,,2020,03,2020-03,14,2020-03-14
24017,2020-03-14 00:00:00,322.0,,2020,03,2020-03,14,2020-03-14
24021,2020-03-14 00:00:00,197.0,,2020,03,2020-03,14,2020-03-14
24031,2020-03-14 00:00:00,57.0,,2020,03,2020-03,14,2020-03-14
24033,2020-03-14 00:00:00,495.5,,2020,03,2020-03,14,2020-03-14
24037,2020-03-14 00:00:00,363.5,,2020,03,2020-03,14,2020-03-14
51013,2020-03-14 00:00:00,-136.0,,2020,03,2020-03,14,2020-03-14
51059,2020-03-14 00:00:00,70.0,,2020,03,2020-03,14,2020-03-14
51061,2020-03-14 00:00:00,-228.5,,2020,03,2020-03,14,2020-03-14
51107,2020-03-14 00:00:00,81.0,,2020,03,2020-03,14,2020-03-14
51153,2020-03-14 00:00:00,341.0,,2020,03,2020-03,14,2020-03-14
51187,2020-03-14 00:00:00,352.5,,2020,03,2020-03,14,2020-03-14
51510,2020-03-14 00:00:00,183.0,,2020,03,2020-03,14,2020-03-14
51610,2020-03-14 00:00:00,236.0,,2020,03,2020-03,14,2020-03-14
51683,2020-03-14 00:00:00,506.5,,2020,03,2020-03,14,2020-03-14
11001,2020-03-15 00:00:00,-242.5,,2020,03,2020-03,15,2020-03-15
24009,2020-03-15 00:00:00,409.5,,2020,03,2020-03,15,2020-03-15
24017,2020-03-15 00:00:00,147.5,,2020,03,2020-03,15,2020-03-15
24021,2020-03-15 00:00:00,-286.5,,2020,03,2020-03,15,2020-03-15
24031,2020-03-15 00:00:00,236.0,,2020,03,2020-03,15,2020-03-15
24033,2020-03-15 00:00:00,579.0,,2020,03,2020-03,15,2020-03-15
24037,2020-03-15 00:00:00,261.5,,2020,03,2020-03,15,2020-03-15
51013,2020-03-15 00:00:00,64.0,,2020,03,2020-03,15,2020-03-15
51059,2020-03-15 00:00:00,-108.0,,2020,03,2020-03,15,2020-03-15
51061,2020-03-15 00:00:00,482.0,,2020,03,2020-03,15,2020-03-15
51107,2020-03-15 00:00:00,-353.0,,2020,03,2020-03,15,2020-03-15
51153,2020-03-15 00:00:00,192.0,,2020,03,2020-03,15,2020-03-15
51187,2020-03-15 00:00:00,127.0,,2020,03,2020-03,15,2020-03-15
51510,2020-03-15 00:00:00,-20.0,,2020,03,2020-03,15,2020-03-15
51610,2020-03-15 00:00:00,-33.5,,2020,03,2020-03,15,2020-03-15
51683,2020-03-15 00:00:00,106.0,,2020,03,2020-03,15,2020-03-15
11001,2020-03-16 00:00:00,-5.5,,2020,03,2020-03,16,2020-03-16
24009,2020-03-16 00:00:00,278.5,,2020,03,2020-03,16,2020-03-16
24017,2020-03-16 00:00:00,-178.5,,2020,03,2020-03,16,2020-03-16
24021,2020-03-16 00:00:00,-84.5,,2020,03,2020-03,16,2020-03-16
24031,2020-03-16 00:00:00,-255.0,,2020,03,2020-03,16,2020-03-16
24033,2020-03-16 00:00:00,337.5,,2020,03,2020-03,16,2020-03-16
24037,2020-03-16 00:00:00,9.5,,2020,03,2020-03,16,2020-03-16
51013,2020-03-16 00:00:00,-15.0,,2020,03,2020-03,16,2020-03-16
51059,2020-03-16 00:00:00,-153.0,,2020,03,2020-03,16,2020-03-16
51061,2020-03-16 00:00:00,1.5,,2020,03,2020-03,16,2020-03-16
51107,2020-03-16 00:00:00,6.5,,2020,03,2020-03,16,2020-03-16
51153,2020-03-16 00:00:00,138.0,,2020,03,2020-03,16,2020-03-16
51187,2020-03-16 00:00:00,179.0,,2020,03,2020-03,16,2020-03-16
51510,2020-03-16 00:00:00,-131.5,,2020,03,2020-03,16,2020-03-16
51610,2020-03-16 00:00:00,-50.5,,2020,03,2020-03,16,2020-03-16
51683,2020-03-16 00:00:00,343.5,,2020,03,2020-03,16,2020-03-16
11001,2020-03-17 00:00:00,28.5,,2020,03,2020-03,17,2020-03-17
24009,2020-03-17 00:00:00,140.5,,2020,03,2020-03,17,2020-03-17
24017,2020-03-17 00:00:00,-81.5,,2020,03,2020-03,17,2020-03-17
24021,2020-03-17 00:00:00,-177.5,,2020,03,2020-03,17,2020-03-17
24031,2020-03-17 00:00:00,-432.0,,2020,03,2020-03,17,2020-03-17
24033,2020-03-17 00:00:00,-69.5,,2020,03,2020-03,17,2020-03-17
24037,2020-03-17 00:00:00,7.5,,2020,03,2020-03,17,2020-03-17
51013,2020-03-17 00:00:00,385.5,,2020,03,2020-03,17,2020-03-17
51059,2020-03-17 00:00:00,-310.5,,2020,03,2020-03,17,2020-03-17
51061,2020-03-17 00:00:00,50.0,,2020,03,2020-03,17,2020-03-17
51107,2020-03-17 00:00:00,5.0,,2020,03,2020-03,17,2020-03-17
51153,2020-03-17 00:00:00,-290.5,,2020,03,2020-03,17,2020-03-17
51187,2020-03-17 00:00:00,628.5,,2020,03,2020-03,17,2020-03-17
51510,2020-03-17 00:00:00,-291.0,,2020,03,2020-03,17,2020-03-17
51610,2020-03-17 00:00:00,218.0,,2020,03,2020-03,17,2020-03-17
51683,2020-03-17 00:00:00,248.5,,2020,03,2020-03,17,2020-03-17
11001,2020-03-18 00:00:00,75.0,,2020,03,2020-03,18,2020-03-18
24009,2020-03-18 00:00:00,-30.0,,2020,03,2020-03,18,2020-03-18
24017,2020-03-18 00:00:00,-258.5,,2020,03,2020-03,18,2020-03-18
24021,2020-03-18 00:00:00,-463.0,,2020,03,2020-03,18,2020-03-18
24031,2020-03-18 00:00:00,424.5,,2020,03,2020-03,18,2020-03-18
24033,2020-03-18 00:00:00,193.0,,2020,03,2020-03,18,2020-03-18
24037,2020-03-18 00:00:00,-200.5,,2020,03,2020-03,18,2020-03-18
51013,2020-03-18 00:00:00,288.0,,2020,03,2020-03,18,2020-03-18
51059,2020-03-18 00:00:00,1.0,,2020,03,2020-03,18,2020-03-18
51061,2020-03-18 00:00:00,-121.5,,2020,03,2020-03,18,2020-03-18
51107,2020-03-18 00:00:00,24.0,,2020,03,2020-03,18,2020-03-18
51153,2020-03-18 00:00:00,-153.0,,2020,03,2020-03,18,2020-03-18
51187,2020-03-18 00:00:00,457.0,,2020,03,2020-03,18,2020-03-18
51510,2020-03-18 00:00:00,-49.5,,2020,03,2020-03,18,2020-03-18
51610,2020-03-18 00:00:00,191.5,,2020,03,2020-03,18,2020-03-18
51683,2020-03-18 00:00:00,-29.5,,2020,03,2020-03,18,2020-03-18
11001,2020-03-19 00:00:00,-305.0,,2020,03,2020-03,19,2020-03-19
24009,2020-03-19 00:00:00,-254.0,,2020,03,2020-03,19,2020-03-19
24017,2020-03-19 00:00:00,42.0,,2020,03,2020-03,19,2020-03-19
24021,2020-03-19 00:00:00,-6.5,,2020,03,2020-03,19,2020-03-19
24031,2020-03-19 00:00:00,264.0,,2020,03,2020-03,19,2020-03-19
24033,2020-03-19 00:00:00,-100.0,,2020,03,2020-03,19,2020-03-19
24037,2020-03-19 00:00:00,13.5,,2020,03,2020-03,19,2020-03-19
51013,2020-03-19 00:00:00,84.5,,2020,03,2020-03,19,2020-03-19
51059,2020-03-19 00:00:00,372.5,,2020,03,2020-03,19,2020-03-19
51061,2020-03-19 00:00:00,281.0,,2020,03,2020-03,19,2020-03-19
51107,2020-03-19 00:00:00,-23.0,,2020,03,2020-03,19,2020-03-19
51153,2020-03-19 00:00:00,36.0,,2020,03,2020-03,19,2020-03-19
51187,2020-03-19 00:00:00,314.5,,2020,03,2020-03,19,2020-03-19
51510,2020-03-19 00:00:00,22.0,,2020,03,2020-03,19,2020-03-19
51610,2020-03-19 00:00:00,5.0,,2020,03,2020-03,19,2020-03-19
51683,2020-03-19 00:00:00,-213.5,,2020,03,2020-03,19,2020-03-19
11001,2020-03-20 00:00:00,-503.5,,2020,03,2020-03,20,2020-03-20
24009,2020-03-20 00:00:00,-57.5,,2020,03,2020-03,20,2020-03-20
24017,2020-03-20 00:00:00,15.0,,2020,03,2020-03,20,2020-03-20
