index,zips,date,median_listing_price,active_listing_count,year,month,yearmonth,netinflow,countyfips,countyname,cityid,cityname,czname,statename,statefips,stateabbrev,county_pop2019,ZIP,USPS_ZIP_PREF_CITY,RES_RATIO_x,BUS_RATIO_x,OTH_RATIO,TOT_RATIO_x,TOT_RATIO_y,RES_RATIO_y,BUS_RATIO_y,nearest_city,distance
384595,20194,2018-06-01,671900.0,51.0,2018,06,201806,10.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384596,20194,2018-07-01,696950.0,45.0,2018,07,201807,-9.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384597,20194,2018-08-01,642400.0,41.0,2018,08,201808,-26.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384598,20194,2018-09-01,579900.0,48.0,2018,09,201809,-7.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384599,20194,2018-10-01,627350.0,35.0,2018,10,201810,-7.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384600,20194,2018-11-01,612500.0,29.0,2018,11,201811,-6.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384601,20194,2018-12-01,669000.0,17.0,2018,12,201812,-21.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384602,20194,2019-01-01,654900.0,10.0,2019,01,201901,-5.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384603,20194,2019-02-01,662900.0,16.0,2019,02,201902,-28.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384604,20194,2019-03-01,628657.0,27.0,2019,03,201903,6.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384605,20194,2019-04-01,595707.0,33.0,2019,04,201904,29.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384606,20194,2019-05-01,654950.0,36.0,2019,05,201905,-13.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384607,20194,2019-06-01,765000.0,37.0,2019,06,201906,-15.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384608,20194,2019-07-01,627500.0,40.0,2019,07,201907,36.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384609,20194,2019-08-01,660000.0,34.0,2019,08,201908,4.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384610,20194,2019-09-01,700000.0,30.0,2019,09,201909,-31.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384611,20194,2019-10-01,674500.0,28.0,2019,10,201910,0.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384612,20194,2019-11-01,569900.0,18.0,2019,11,201911,-2.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384613,20194,2019-12-01,394000.0,4.0,2019,12,201912,-7.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384614,20194,2020-01-01,650000.0,8.0,2020,01,202001,-25.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384615,20194,2020-02-01,664950.0,7.0,2020,02,202002,-17.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384616,20194,2020-03-01,749450.0,16.0,2020,03,202003,-39.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384617,20194,2020-04-01,737450.0,19.0,2020,04,202004,-3.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384618,20194,2020-05-01,654000.0,22.0,2020,05,202005,12.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384619,20194,2020-06-01,786900.0,24.0,2020,06,202006,43.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384620,20194,2020-07-01,699400.0,24.0,2020,07,202007,-32.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384621,20194,2020-08-01,699900.0,20.0,2020,08,202008,-6.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384622,20194,2020-09-01,767400.0,22.0,2020,09,202009,-25.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384623,20194,2020-10-01,618900.0,24.0,2020,10,202010,0.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384624,20194,2020-11-01,416999.0,18.0,2020,11,202011,-12.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384625,20194,2020-12-01,414450.0,7.0,2020,12,202012,13.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384626,20194,2021-01-01,585000.0,2.0,2021,01,202101,18.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384627,20194,2021-02-01,529950.0,6.0,2021,02,202102,31.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384628,20194,2021-03-01,609950.0,7.0,2021,03,202103,-32.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384629,20194,2021-04-01,609950.0,9.0,2021,04,202104,-113.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384630,20194,2021-05-01,540000.0,16.0,2021,05,202105,-75.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384631,20194,2021-06-01,584850.0,14.0,2021,06,202106,-15.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384632,20194,2021-07-01,549000.0,21.0,2021,07,202107,-22.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384633,20194,2021-08-01,470000.0,22.0,2021,08,202108,-19.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384634,20194,2021-09-01,427000.0,21.0,2021,09,202109,-25.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384635,20194,2021-10-01,439000.0,18.0,2021,10,202110,13.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384636,20194,2021-11-01,532000.0,15.0,2021,11,202111,24.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384637,20194,2021-12-01,492500.0,6.0,2021,12,202112,-43.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384638,20194,2022-01-01,625000.0,2.0,2022,01,202201,-11.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384639,20194,2022-02-01,559000.0,7.0,2022,02,202202,6.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384640,20194,2022-03-01,667500.0,4.0,2022,03,202203,-71.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384641,20194,2022-04-01,675000.0,10.0,2022,04,202204,-13.0,51059.0,Fairfax,,,Washington DC,Virginia,51.0,VA,1147532.0,20194.0,RESTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Washington DC,27.167920978865705
384881,20601,2016-07-01,307900.0,121.0,2016,07,201607,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384882,20601,2016-08-01,299900.0,119.0,2016,08,201608,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384883,20601,2016-09-01,299900.0,121.0,2016,09,201609,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384884,20601,2016-10-01,309000.0,119.0,2016,10,201610,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384885,20601,2016-11-01,313878.0,90.0,2016,11,201611,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384886,20601,2016-12-01,319000.0,81.0,2016,12,201612,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384887,20601,2017-01-01,307450.0,72.0,2017,01,201701,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384888,20601,2017-02-01,309950.0,86.0,2017,02,201702,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384889,20601,2017-03-01,314950.0,72.0,2017,03,201703,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384890,20601,2017-04-01,319900.0,67.0,2017,04,201704,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384891,20601,2017-05-01,332450.0,80.0,2017,05,201705,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384892,20601,2017-06-01,336737.0,88.0,2017,06,201706,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384893,20601,2017-07-01,329900.0,84.0,2017,07,201707,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384894,20601,2017-08-01,336995.0,88.0,2017,08,201708,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384895,20601,2017-09-01,320000.0,99.0,2017,09,201709,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384896,20601,2017-10-01,314000.0,102.0,2017,10,201710,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384897,20601,2017-11-01,317950.0,91.0,2017,11,201711,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384898,20601,2017-12-01,309999.0,78.0,2017,12,201712,,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384899,20601,2018-01-01,319500.0,66.0,2018,01,201801,10.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384900,20601,2018-02-01,319990.0,69.0,2018,02,201802,15.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384901,20601,2018-03-01,319990.0,78.0,2018,03,201803,12.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384902,20601,2018-04-01,322400.0,70.0,2018,04,201804,16.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384903,20601,2018-05-01,316000.0,72.0,2018,05,201805,-20.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384904,20601,2018-06-01,328000.0,73.0,2018,06,201806,-26.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384905,20601,2018-07-01,325000.0,84.0,2018,07,201807,29.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384906,20601,2018-08-01,328950.0,91.0,2018,08,201808,9.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384907,20601,2018-09-01,329990.0,102.0,2018,09,201809,-27.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384908,20601,2018-10-01,329990.0,104.0,2018,10,201810,50.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384909,20601,2018-11-01,329945.0,109.0,2018,11,201811,31.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384910,20601,2018-12-01,335000.0,101.0,2018,12,201812,31.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384911,20601,2019-01-01,329500.0,99.0,2019,01,201901,-6.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384912,20601,2019-02-01,329950.0,87.0,2019,02,201902,12.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384913,20601,2019-03-01,332227.0,85.0,2019,03,201903,18.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384914,20601,2019-04-01,336358.0,88.0,2019,04,201904,12.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384915,20601,2019-05-01,331603.0,87.0,2019,05,201905,17.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384916,20601,2019-06-01,339000.0,91.0,2019,06,201906,27.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384917,20601,2019-07-01,334950.0,101.0,2019,07,201907,-31.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384918,20601,2019-08-01,327800.0,102.0,2019,08,201908,14.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384919,20601,2019-09-01,325000.0,99.0,2019,09,201909,21.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384920,20601,2019-10-01,325000.0,100.0,2019,10,201910,45.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384921,20601,2019-11-01,320000.0,97.0,2019,11,201911,-7.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384922,20601,2019-12-01,323950.0,72.0,2019,12,201912,22.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384923,20601,2020-01-01,325000.0,68.0,2020,01,202001,39.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384924,20601,2020-02-01,325000.0,50.0,2020,02,202002,-2.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384925,20601,2020-03-01,341450.0,47.0,2020,03,202003,7.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384926,20601,2020-04-01,332450.0,42.0,2020,04,202004,11.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384927,20601,2020-05-01,325000.0,39.0,2020,05,202005,-20.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384928,20601,2020-06-01,334500.0,33.0,2020,06,202006,-14.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384929,20601,2020-07-01,332500.0,28.0,2020,07,202007,3.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384930,20601,2020-08-01,348500.0,23.0,2020,08,202008,-26.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384931,20601,2020-09-01,357395.0,20.0,2020,09,202009,3.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384932,20601,2020-10-01,369000.0,27.0,2020,10,202010,15.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
384933,20601,2020-11-01,374950.0,19.0,2020,11,202011,-6.0,24017.0,Charles,,,Washington DC,Maryland,24.0,MD,163257.0,20601.0,WALDORF,0.9798225128444652,0.9963403476669715,1.0,0.9817230206862176,0.9817230206862176,0.9798225128444652,0.9963403476669715,Washington DC,36.78343232171125
