date,new_case_count,countyfips
2020-01-25,0.0,11001
2020-02-01,0.0,11001
2020-02-08,0.0,11001
2020-02-15,0.0,11001
2020-02-22,0.0,11001
2020-02-29,0.0,11001
2020-03-07,0.0,11001
2020-03-14,1.5714285714285714,11001
2020-03-21,5.0,11001
2020-03-28,21.142857142857142,11001
2020-04-04,57.142857142857146,11001
2020-04-11,113.57142857142857,11001
2020-04-18,119.85714285714286,11001
2020-04-25,143.57142857142858,11001
2020-05-02,142.85714285714286,11001
2020-05-09,184.0,11001
2020-05-16,158.14285714285714,11001
2020-05-23,135.71428571428572,11001
2020-05-30,118.28571428571429,11001
2020-06-06,88.28571428571429,11001
2020-06-13,72.14285714285714,11001
2020-06-20,48.714285714285715,11001
2020-06-27,36.42857142857143,11001
2020-07-04,33.57142857142857,11001
2020-07-11,39.42857142857143,11001
2020-07-18,54.714285714285715,11001
2020-07-25,69.14285714285714,11001
2020-08-01,70.85714285714286,11001
2020-08-08,65.71428571428571,11001
2020-08-15,72.0,11001
2020-08-22,58.57142857142857,11001
2020-08-29,53.57142857142857,11001
2020-09-05,49.714285714285715,11001
2020-09-12,44.285714285714285,11001
2020-09-19,48.714285714285715,11001
2020-09-26,47.0,11001
2020-10-03,38.857142857142854,11001
2020-10-10,51.857142857142854,11001
2020-10-17,61.42857142857143,11001
2020-10-24,53.0,11001
2020-10-31,69.14285714285714,11001
2020-11-07,88.85714285714286,11001
2020-11-14,108.85714285714286,11001
2020-11-21,155.71428571428572,11001
2020-11-28,164.85714285714286,11001
2020-12-05,197.57142857142858,11001
2020-12-12,264.14285714285717,11001
2020-12-19,247.71428571428572,11001
2020-12-26,222.71428571428572,11001
2021-01-02,235.42857142857142,11001
2021-01-09,245.71428571428572,11001
2021-01-16,299.42857142857144,11001
2021-01-23,261.85714285714283,11001
2021-01-30,213.0,11001
2021-02-06,194.14285714285714,11001
2021-02-13,157.14285714285714,11001
2021-02-20,117.28571428571429,11001
2021-02-27,112.85714285714286,11001
2021-03-06,126.71428571428571,11001
2021-03-13,152.71428571428572,11001
2021-03-20,122.71428571428571,11001
2021-03-27,111.57142857142857,11001
2021-04-03,132.71428571428572,11001
2021-04-10,119.42857142857143,11001
2021-04-17,116.28571428571429,11001
2021-04-24,108.57142857142857,11001
2021-05-01,85.71428571428571,11001
2021-05-08,68.57142857142857,11001
2021-05-15,44.42857142857143,11001
2021-05-22,43.142857142857146,11001
2021-05-29,26.857142857142858,11001
2021-06-05,24.428571428571427,11001
2021-06-12,18.571428571428573,11001
2021-06-19,12.285714285714286,11001
2021-06-26,9.571428571428571,11001
2021-07-03,9.285714285714286,11001
2021-07-10,10.571428571428571,11001
2021-07-17,21.857142857142858,11001
2021-07-24,40.857142857142854,11001
2021-07-31,54.857142857142854,11001
2021-08-07,87.0,11001
2021-08-14,137.28571428571428,11001
2021-08-21,159.85714285714286,11001
2021-08-28,171.28571428571428,11001
2021-09-04,193.14285714285714,11001
2021-09-11,153.85714285714286,11001
2021-09-18,240.42857142857142,11001
2021-09-25,218.85714285714286,11001
2021-10-02,169.0,11001
2021-10-09,141.14285714285714,11001
2021-10-16,106.0,11001
2021-10-23,99.57142857142857,11001
2021-10-30,87.42857142857143,11001
2021-11-06,85.57142857142857,11001
2021-11-13,78.57142857142857,11001
2021-11-20,90.71428571428571,11001
2021-11-27,90.0,11001
2021-12-04,92.0,11001
2021-12-11,170.14285714285714,11001
2021-12-18,243.85714285714286,11001
2021-12-25,1001.2857142857143,11001
2022-01-01,1942.2857142857142,11001
2022-01-08,2131.0,11001
2022-01-15,2251.0,11001
2020-01-25,0.0,24009
2020-02-01,0.0,24009
2020-02-08,0.0,24009
2020-02-15,0.0,24009
2020-02-22,0.0,24009
2020-02-29,0.0,24009
2020-03-07,0.0,24009
2020-03-14,0.0,24009
2020-03-21,0.0,24009
2020-03-28,0.42857142857142855,24009
2020-04-04,2.142857142857143,24009
2020-04-11,5.285714285714286,24009
2020-04-18,6.285714285714286,24009
2020-04-25,2.5714285714285716,24009
2020-05-02,3.5714285714285716,24009
2020-05-09,5.142857142857143,24009
2020-05-16,5.0,24009
2020-05-23,6.857142857142857,24009
2020-05-30,7.142857142857143,24009
2020-06-06,4.714285714285714,24009
2020-06-13,2.142857142857143,24009
2020-06-20,2.5714285714285716,24009
2020-06-27,2.7142857142857144,24009
2020-07-04,2.0,24009
2020-07-11,2.0,24009
2020-07-18,4.857142857142857,24009
2020-07-25,5.714285714285714,24009
2020-08-01,8.428571428571429,24009
2020-08-08,12.857142857142858,24009
2020-08-15,8.714285714285714,24009
2020-08-22,4.857142857142857,24009
2020-08-29,2.857142857142857,24009
2020-09-05,3.7142857142857144,24009
2020-09-12,5.857142857142857,24009
2020-09-19,7.142857142857143,24009
2020-09-26,5.142857142857143,24009
2020-10-03,7.0,24009
2020-10-10,8.428571428571429,24009
2020-10-17,7.714285714285714,24009
2020-10-24,7.857142857142857,24009
2020-10-31,6.285714285714286,24009
2020-11-07,7.571428571428571,24009
2020-11-14,10.142857142857142,24009
2020-11-21,14.285714285714286,24009
2020-11-28,14.857142857142858,24009
2020-12-05,18.142857142857142,24009
2020-12-12,21.285714285714285,24009
2020-12-19,19.571428571428573,24009
2020-12-26,18.714285714285715,24009
2021-01-02,22.428571428571427,24009
2021-01-09,34.57142857142857,24009
2021-01-16,52.142857142857146,24009
2021-01-23,42.57142857142857,24009
2021-01-30,28.285714285714285,24009
2021-02-06,19.142857142857142,24009
2021-02-13,12.285714285714286,24009
2021-02-20,7.714285714285714,24009
2021-02-27,5.285714285714286,24009
2021-03-06,6.0,24009
2021-03-13,7.428571428571429,24009
2021-03-20,7.571428571428571,24009
2021-03-27,9.857142857142858,24009
2021-04-03,9.571428571428571,24009
2021-04-10,7.285714285714286,24009
2021-04-17,7.857142857142857,24009
2021-04-24,9.285714285714286,24009
2021-05-01,7.857142857142857,24009
2021-05-08,4.142857142857143,24009
2021-05-15,2.4285714285714284,24009
2021-05-22,1.8571428571428572,24009
2021-05-29,2.0,24009
2021-06-05,1.0,24009
2021-06-12,1.0,24009
2021-06-19,1.0,24009
2021-06-26,0.7142857142857143,24009
2021-07-03,0.0,24009
2021-07-10,0.14285714285714285,24009
2021-07-17,1.0,24009
2021-07-24,1.8571428571428572,24009
2021-07-31,5.0,24009
2021-08-07,6.857142857142857,24009
2021-08-14,8.857142857142858,24009
2021-08-21,11.571428571428571,24009
2021-08-28,12.857142857142858,24009
2021-09-04,17.428571428571427,24009
2021-09-11,10.0,24009
2021-09-18,14.428571428571429,24009
2021-09-25,21.285714285714285,24009
2021-10-02,22.571428571428573,24009
2021-10-09,24.428571428571427,24009
2021-10-16,20.285714285714285,24009
2021-10-23,14.714285714285714,24009
2021-10-30,12.0,24009
2021-11-06,10.571428571428571,24009
2021-11-13,9.571428571428571,24009
2021-11-20,9.714285714285714,24009
2021-11-27,6.428571428571429,24009
2021-12-04,12.571428571428571,24009
2021-12-11,10.142857142857142,24009
2021-12-18,0.0,24009
2021-12-25,0.0,24009
2022-01-01,115.0,24009
2022-01-08,185.57142857142858,24009
2022-01-15,117.0,24009
2020-01-25,0.0,24017
2020-02-01,0.0,24017
2020-02-08,0.0,24017
2020-02-15,0.0,24017
2020-02-22,0.0,24017
2020-02-29,0.0,24017
2020-03-07,0.0,24017
2020-03-14,0.0,24017
2020-03-21,0.0,24017
2020-03-28,1.2857142857142858,24017
2020-04-04,6.857142857142857,24017
2020-04-11,15.714285714285714,24017
2020-04-18,19.714285714285715,24017
2020-04-25,17.428571428571427,24017
2020-05-02,19.428571428571427,24017
2020-05-09,17.285714285714285,24017
2020-05-16,15.285714285714286,24017
2020-05-23,18.285714285714285,24017
2020-05-30,15.285714285714286,24017
2020-06-06,18.571428571428573,24017
2020-06-13,11.142857142857142,24017
2020-06-20,8.285714285714286,24017
2020-06-27,7.714285714285714,24017
2020-07-04,8.857142857142858,24017
2020-07-11,9.428571428571429,24017
2020-07-18,11.857142857142858,24017
2020-07-25,15.142857142857142,24017
2020-08-01,19.142857142857142,24017
2020-08-08,21.571428571428573,24017
2020-08-15,20.0,24017
2020-08-22,17.571428571428573,24017
2020-08-29,15.285714285714286,24017
2020-09-05,14.142857142857142,24017
2020-09-12,13.285714285714286,24017
2020-09-19,17.0,24017
2020-09-26,14.142857142857142,24017
2020-10-03,10.714285714285714,24017
2020-10-10,11.857142857142858,24017
2020-10-17,12.142857142857142,24017
2020-10-24,12.285714285714286,24017
2020-10-31,16.714285714285715,24017
2020-11-07,20.714285714285715,24017
2020-11-14,34.142857142857146,24017
2020-11-21,41.0,24017
2020-11-28,44.57142857142857,24017
2020-12-05,48.142857142857146,24017
2020-12-12,56.0,24017
2020-12-19,57.857142857142854,24017
2020-12-26,52.57142857142857,24017
2021-01-02,49.285714285714285,24017
2021-01-09,58.857142857142854,24017
2021-01-16,69.57142857142857,24017
2021-01-23,66.85714285714286,24017
2021-01-30,59.857142857142854,24017
2021-02-06,51.142857142857146,24017
2021-02-13,40.857142857142854,24017
2021-02-20,29.0,24017
2021-02-27,25.0,24017
2021-03-06,23.714285714285715,24017
2021-03-13,24.714285714285715,24017
2021-03-20,27.0,24017
2021-03-27,27.714285714285715,24017
2021-04-03,29.285714285714285,24017
2021-04-10,30.428571428571427,24017
2021-04-17,29.571428571428573,24017
2021-04-24,25.0,24017
2021-05-01,21.285714285714285,24017
2021-05-08,18.714285714285715,24017
2021-05-15,11.142857142857142,24017
2021-05-22,8.142857142857142,24017
2021-05-29,10.714285714285714,24017
2021-06-05,7.428571428571429,24017
2021-06-12,4.428571428571429,24017
2021-06-19,5.0,24017
2021-06-26,2.5714285714285716,24017
2021-07-03,1.2857142857142858,24017
2021-07-10,2.0,24017
2021-07-17,3.142857142857143,24017
2021-07-24,6.571428571428571,24017
2021-07-31,11.571428571428571,24017
2021-08-07,21.714285714285715,24017
2021-08-14,35.285714285714285,24017
2021-08-21,40.0,24017
2021-08-28,43.857142857142854,24017
2021-09-04,54.57142857142857,24017
2021-09-11,44.57142857142857,24017
2021-09-18,46.714285714285715,24017
2021-09-25,43.285714285714285,24017
2021-10-02,36.0,24017
2021-10-09,36.57142857142857,24017
2021-10-16,28.142857142857142,24017
2021-10-23,24.714285714285715,24017
2021-10-30,21.428571428571427,24017
2021-11-06,14.857142857142858,24017
2021-11-13,15.0,24017
2021-11-20,11.142857142857142,24017
2021-11-27,15.857142857142858,24017
2021-12-04,17.714285714285715,24017
2021-12-11,11.714285714285714,24017
2021-12-18,0.0,24017
2021-12-25,0.0,24017
2022-01-01,325.85714285714283,24017
2022-01-08,521.2857142857143,24017
2022-01-15,356.0,24017
2020-01-25,0.0,24021
2020-02-01,0.0,24021
2020-02-08,0.0,24021
2020-02-15,0.0,24021
2020-02-22,0.0,24021
2020-02-29,0.0,24021
2020-03-07,0.0,24021
2020-03-14,0.0,24021
2020-03-21,0.0,24021
2020-03-28,1.1428571428571428,24021
2020-04-04,4.428571428571429,24021
2020-04-11,24.0,24021
2020-04-18,37.142857142857146,24021
2020-04-25,31.142857142857142,24021
2020-05-02,31.428571428571427,24021
2020-05-09,30.0,24021
2020-05-16,29.142857142857142,24021
2020-05-23,32.142857142857146,24021
2020-05-30,36.142857142857146,24021
2020-06-06,30.285714285714285,24021
2020-06-13,25.428571428571427,24021
2020-06-20,21.142857142857142,24021
2020-06-27,14.285714285714286,24021
2020-07-04,10.428571428571429,24021
2020-07-11,9.0,24021
2020-07-18,11.0,24021
2020-07-25,22.428571428571427,24021
2020-08-01,21.142857142857142,24021
2020-08-08,11.571428571428571,24021
2020-08-15,14.285714285714286,24021
2020-08-22,20.142857142857142,24021
2020-08-29,18.714285714285715,24021
2020-09-05,17.857142857142858,24021
2020-09-12,18.285714285714285,24021
2020-09-19,22.571428571428573,24021
2020-09-26,21.857142857142858,24021
2020-10-03,19.428571428571427,24021
2020-10-10,22.285714285714285,24021
2020-10-17,22.285714285714285,24021
2020-10-24,23.0,24021
2020-10-31,27.142857142857142,24021
2020-11-07,34.42857142857143,24021
2020-11-14,46.142857142857146,24021
2020-11-21,66.28571428571429,24021
2020-11-28,85.85714285714286,24021
2020-12-05,107.0,24021
2020-12-12,138.14285714285714,24021
2020-12-19,141.85714285714286,24021
2020-12-26,142.14285714285714,24021
2021-01-02,148.28571428571428,24021
2021-01-09,168.85714285714286,24021
2021-01-16,177.57142857142858,24021
2021-01-23,145.28571428571428,24021
2021-01-30,100.71428571428571,24021
2021-02-06,72.0,24021
2021-02-13,60.42857142857143,24021
2021-02-20,47.142857142857146,24021
2021-02-27,37.0,24021
2021-03-06,37.0,24021
2021-03-13,34.42857142857143,24021
2021-03-20,38.714285714285715,24021
2021-03-27,42.285714285714285,24021
2021-04-03,47.714285714285715,24021
2021-04-10,47.857142857142854,24021
2021-04-17,52.42857142857143,24021
2021-04-24,40.857142857142854,24021
2021-05-01,27.571428571428573,24021
2021-05-08,18.571428571428573,24021
2021-05-15,14.0,24021
2021-05-22,10.714285714285714,24021
2021-05-29,8.428571428571429,24021
2021-06-05,5.714285714285714,24021
2021-06-12,2.857142857142857,24021
2021-06-19,2.857142857142857,24021
2021-06-26,1.5714285714285714,24021
2021-07-03,1.2857142857142858,24021
2021-07-10,2.4285714285714284,24021
2021-07-17,4.285714285714286,24021
2021-07-24,6.714285714285714,24021
2021-07-31,13.0,24021
2021-08-07,25.428571428571427,24021
2021-08-14,38.285714285714285,24021
2021-08-21,48.285714285714285,24021
2021-08-28,59.57142857142857,24021
2021-09-04,52.142857142857146,24021
2021-09-11,48.57142857142857,24021
2021-09-18,54.57142857142857,24021
2021-09-25,48.0,24021
2021-10-02,47.0,24021
2021-10-09,47.714285714285715,24021
2021-10-16,43.42857142857143,24021
2021-10-23,40.142857142857146,24021
2021-10-30,41.0,24021
2021-11-06,38.42857142857143,24021
2021-11-13,44.285714285714285,24021
2021-11-20,51.142857142857146,24021
2021-11-27,51.285714285714285,24021
2021-12-04,66.71428571428571,24021
2021-12-11,43.142857142857146,24021
2021-12-18,0.0,24021
2021-12-25,0.0,24021
2022-01-01,412.7142857142857,24021
2022-01-08,706.2857142857143,24021
2022-01-15,643.0,24021
2020-01-25,0.0,24031
2020-02-01,0.0,24031
2020-02-08,0.0,24031
2020-02-15,0.0,24031
2020-02-22,0.0,24031
2020-02-29,0.0,24031
2020-03-07,0.0,24031
2020-03-14,0.2857142857142857,24031
2020-03-21,4.0,24031
2020-03-28,16.428571428571427,24031
2020-04-04,43.714285714285715,24031
2020-04-11,89.85714285714286,24031
2020-04-18,132.71428571428572,24031
2020-04-25,134.85714285714286,24031
2020-05-02,185.57142857142858,24031
2020-05-09,228.57142857142858,24031
2020-05-16,217.42857142857142,24031
2020-05-23,237.71428571428572,24031
2020-05-30,220.57142857142858,24031
2020-06-06,203.42857142857142,24031
2020-06-13,163.85714285714286,24031
2020-06-20,97.71428571428571,24031
2020-06-27,71.28571428571429,24031
2020-07-04,76.14285714285714,24031
2020-07-11,79.28571428571429,24031
2020-07-18,84.14285714285714,24031
2020-07-25,90.28571428571429,24031
2020-08-01,104.0,24031
2020-08-08,93.42857142857143,24031
2020-08-15,95.14285714285714,24031
2020-08-22,77.0,24031
2020-08-29,67.28571428571429,24031
2020-09-05,77.0,24031
2020-09-12,91.0,24031
2020-09-19,89.71428571428571,24031
2020-09-26,79.57142857142857,24031
2020-10-03,83.57142857142857,24031
2020-10-10,88.28571428571429,24031
2020-10-17,100.57142857142857,24031
2020-10-24,105.85714285714286,24031
2020-10-31,126.71428571428571,24031
2020-11-07,149.71428571428572,24031
2020-11-14,195.28571428571428,24031
2020-11-21,275.7142857142857,24031
2020-11-28,295.7142857142857,24031
2020-12-05,321.2857142857143,24031
2020-12-12,442.14285714285717,24031
2020-12-19,444.2857142857143,24031
2020-12-26,370.14285714285717,24031
2021-01-02,402.85714285714283,24031
2021-01-09,438.42857142857144,24031
2021-01-16,501.2857142857143,24031
2021-01-23,401.7142857142857,24031
2021-01-30,352.7142857142857,24031
2021-02-06,265.42857142857144,24031
2021-02-13,204.85714285714286,24031
2021-02-20,140.14285714285714,24031
2021-02-27,115.0,24031
2021-03-06,116.57142857142857,24031
2021-03-13,100.28571428571429,24031
2021-03-20,110.28571428571429,24031
2021-03-27,112.14285714285714,24031
2021-04-03,123.85714285714286,24031
2021-04-10,115.57142857142857,24031
2021-04-17,121.57142857142857,24031
2021-04-24,97.28571428571429,24031
2021-05-01,82.42857142857143,24031
2021-05-08,60.285714285714285,24031
2021-05-15,41.57142857142857,24031
2021-05-22,34.0,24031
2021-05-29,23.571428571428573,24031
2021-06-05,27.142857142857142,24031
2021-06-12,10.571428571428571,24031
2021-06-19,9.142857142857142,24031
2021-06-26,6.571428571428571,24031
2021-07-03,9.142857142857142,24031
2021-07-10,11.428571428571429,24031
2021-07-17,16.571428571428573,24031
2021-07-24,31.142857142857142,24031
2021-07-31,51.0,24031
2021-08-07,79.85714285714286,24031
2021-08-14,112.71428571428571,24031
2021-08-21,114.85714285714286,24031
2021-08-28,138.42857142857142,24031
2021-09-04,156.42857142857142,24031
2021-09-11,124.14285714285714,24031
2021-09-18,134.85714285714286,24031
2021-09-25,126.71428571428571,24031
2021-10-02,117.0,24031
2021-10-09,112.28571428571429,24031
2021-10-16,96.42857142857143,24031
2021-10-23,77.14285714285714,24031
2021-10-30,72.0,24031
2021-11-06,75.28571428571429,24031
2021-11-13,78.28571428571429,24031
2021-11-20,90.0,24031
2021-11-27,99.57142857142857,24031
2021-12-04,127.14285714285714,24031
2021-12-11,74.42857142857143,24031
2021-12-18,0.0,24031
2021-12-25,0.0,24031
2022-01-01,1534.2857142857142,24031
2022-01-08,3063.8571428571427,24031
2022-01-15,3209.0,24031
2020-01-25,0.0,24033
2020-02-01,0.0,24033
2020-02-08,0.0,24033
2020-02-15,0.0,24033
2020-02-22,0.0,24033
2020-02-29,0.0,24033
2020-03-07,0.0,24033
2020-03-14,1.1428571428571428,24033
2020-03-21,2.2857142857142856,24033
2020-03-28,10.714285714285714,24033
2020-04-04,47.0,24033
2020-04-11,126.0,24033
2020-04-18,180.71428571428572,24033
2020-04-25,202.85714285714286,24033
2020-05-02,274.2857142857143,24033
2020-05-09,331.42857142857144,24033
2020-05-16,284.42857142857144,24033
2020-05-23,315.2857142857143,24033
2020-05-30,330.57142857142856,24033
2020-06-06,224.85714285714286,24033
2020-06-13,145.0,24033
2020-06-20,107.57142857142857,24033
2020-06-27,78.42857142857143,24033
2020-07-04,68.28571428571429,24033
2020-07-11,91.57142857142857,24033
2020-07-18,113.0,24033
2020-07-25,127.57142857142857,24033
2020-08-01,155.71428571428572,24033
2020-08-08,155.57142857142858,24033
2020-08-15,139.85714285714286,24033
2020-08-22,117.71428571428571,24033
2020-08-29,101.28571428571429,24033
2020-09-05,102.71428571428571,24033
2020-09-12,102.28571428571429,24033
2020-09-19,123.28571428571429,24033
2020-09-26,107.14285714285714,24033
2020-10-03,102.42857142857143,24033
2020-10-10,106.42857142857143,24033
2020-10-17,102.28571428571429,24033
2020-10-24,107.0,24033
2020-10-31,127.57142857142857,24033
2020-11-07,147.42857142857142,24033
2020-11-14,199.0,24033
2020-11-21,292.42857142857144,24033
2020-11-28,347.85714285714283,24033
2020-12-05,355.0,24033
2020-12-12,454.0,24033
2020-12-19,460.2857142857143,24033
2020-12-26,402.14285714285717,24033
2021-01-02,385.85714285714283,24033
2021-01-09,443.14285714285717,24033
2021-01-16,520.1428571428571,24033
2021-01-23,431.85714285714283,24033
2021-01-30,362.14285714285717,24033
2021-02-06,285.0,24033
2021-02-13,237.42857142857142,24033
2021-02-20,174.14285714285714,24033
2021-02-27,167.85714285714286,24033
2021-03-06,154.85714285714286,24033
2021-03-13,146.0,24033
2021-03-20,142.85714285714286,24033
2021-03-27,154.85714285714286,24033
2021-04-03,178.71428571428572,24033
2021-04-10,179.57142857142858,24033
2021-04-17,186.14285714285714,24033
2021-04-24,157.0,24033
2021-05-01,137.85714285714286,24033
2021-05-08,118.42857142857143,24033
2021-05-15,82.42857142857143,24033
2021-05-22,69.14285714285714,24033
2021-05-29,45.142857142857146,24033
2021-06-05,30.857142857142858,24033
2021-06-12,22.0,24033
2021-06-19,18.571428571428573,24033
2021-06-26,9.428571428571429,24033
2021-07-03,12.571428571428571,24033
2021-07-10,14.428571428571429,24033
2021-07-17,24.428571428571427,24033
2021-07-24,40.285714285714285,24033
2021-07-31,60.142857142857146,24033
2021-08-07,103.42857142857143,24033
2021-08-14,153.42857142857142,24033
2021-08-21,168.57142857142858,24033
2021-08-28,173.42857142857142,24033
2021-09-04,186.57142857142858,24033
2021-09-11,166.42857142857142,24033
2021-09-18,171.57142857142858,24033
2021-09-25,158.14285714285714,24033
2021-10-02,152.71428571428572,24033
2021-10-09,123.14285714285714,24033
2021-10-16,136.57142857142858,24033
2021-10-23,91.28571428571429,24033
2021-10-30,73.85714285714286,24033
2021-11-06,74.57142857142857,24033
2021-11-13,72.14285714285714,24033
2021-11-20,71.57142857142857,24033
2021-11-27,76.57142857142857,24033
2021-12-04,94.0,24033
2021-12-11,59.285714285714285,24033
2021-12-18,0.0,24033
2021-12-25,0.0,24033
2022-01-01,2033.4285714285713,24033
2022-01-08,2861.1428571428573,24033
2022-01-15,2115.0,24033
2020-01-25,0.0,24037
2020-02-01,0.0,24037
2020-02-08,0.0,24037
2020-02-15,0.0,24037
2020-02-22,0.0,24037
2020-02-29,0.0,24037
2020-03-07,0.0,24037
2020-03-14,0.0,24037
2020-03-21,0.0,24037
2020-03-28,0.5714285714285714,24037
2020-04-04,2.4285714285714284,24037
2020-04-11,5.142857142857143,24037
2020-04-18,5.571428571428571,24037
2020-04-25,2.2857142857142856,24037
2020-05-02,5.142857142857143,24037
2020-05-09,5.857142857142857,24037
2020-05-16,11.0,24037
2020-05-23,11.285714285714286,24037
2020-05-30,10.571428571428571,24037
2020-06-06,15.428571428571429,24037
2020-06-13,5.285714285714286,24037
2020-06-20,3.2857142857142856,24037
2020-06-27,2.5714285714285716,24037
2020-07-04,4.857142857142857,24037
2020-07-11,4.285714285714286,24037
2020-07-18,8.857142857142858,24037
2020-07-25,8.428571428571429,24037
2020-08-01,11.0,24037
2020-08-08,11.0,24037
2020-08-15,10.142857142857142,24037
2020-08-22,7.285714285714286,24037
2020-08-29,3.5714285714285716,24037
2020-09-05,5.142857142857143,24037
2020-09-12,5.714285714285714,24037
2020-09-19,7.571428571428571,24037
2020-09-26,6.714285714285714,24037
2020-10-03,6.857142857142857,24037
2020-10-10,6.142857142857143,24037
2020-10-17,3.0,24037
2020-10-24,5.285714285714286,24037
2020-10-31,9.0,24037
2020-11-07,7.285714285714286,24037
2020-11-14,15.0,24037
2020-11-21,23.142857142857142,24037
2020-11-28,29.571428571428573,24037
2020-12-05,30.0,24037
2020-12-12,44.142857142857146,24037
2020-12-19,38.0,24037
2020-12-26,30.285714285714285,24037
2021-01-02,31.428571428571427,24037
2021-01-09,42.0,24037
2021-01-16,53.285714285714285,24037
2021-01-23,45.714285714285715,24037
2021-01-30,35.285714285714285,24037
2021-02-06,27.571428571428573,24037
2021-02-13,26.714285714285715,24037
2021-02-20,15.571428571428571,24037
2021-02-27,14.428571428571429,24037
2021-03-06,14.142857142857142,24037
2021-03-13,12.428571428571429,24037
2021-03-20,7.285714285714286,24037
2021-03-27,9.0,24037
2021-04-03,10.285714285714286,24037
2021-04-10,13.285714285714286,24037
2021-04-17,14.285714285714286,24037
2021-04-24,13.142857142857142,24037
2021-05-01,13.142857142857142,24037
2021-05-08,12.428571428571429,24037
2021-05-15,8.142857142857142,24037
2021-05-22,5.857142857142857,24037
2021-05-29,4.142857142857143,24037
2021-06-05,2.4285714285714284,24037
2021-06-12,1.1428571428571428,24037
2021-06-19,0.5714285714285714,24037
2021-06-26,1.2857142857142858,24037
2021-07-03,1.1428571428571428,24037
2021-07-10,1.5714285714285714,24037
2021-07-17,2.0,24037
2021-07-24,3.4285714285714284,24037
2021-07-31,9.142857142857142,24037
2021-08-07,13.0,24037
2021-08-14,18.571428571428573,24037
2021-08-21,28.714285714285715,24037
2021-08-28,33.0,24037
2021-09-04,39.857142857142854,24037
2021-09-11,41.42857142857143,24037
2021-09-18,48.285714285714285,24037
2021-09-25,58.857142857142854,24037
2021-10-02,64.42857142857143,24037
2021-10-09,58.42857142857143,24037
2021-10-16,49.42857142857143,24037
2021-10-23,41.857142857142854,24037
2021-10-30,32.857142857142854,24037
2021-11-06,23.428571428571427,24037
2021-11-13,14.142857142857142,24037
2021-11-20,15.142857142857142,24037
2021-11-27,14.0,24037
2021-12-04,14.428571428571429,24037
2021-12-11,10.428571428571429,24037
2021-12-18,0.0,24037
2021-12-25,0.0,24037
2022-01-01,148.42857142857142,24037
2022-01-08,289.85714285714283,24037
2022-01-15,170.0,24037
2020-01-25,0.0,51013
2020-02-01,0.0,51013
2020-02-08,0.0,51013
2020-02-15,0.0,51013
2020-02-22,0.0,51013
2020-02-29,0.0,51013
2020-03-07,0.0,51013
2020-03-14,0.5714285714285714,51013
2020-03-21,1.8571428571428572,51013
2020-03-28,5.285714285714286,51013
2020-04-04,9.285714285714286,51013
2020-04-11,20.571428571428573,51013
2020-04-18,24.857142857142858,51013
2020-04-25,32.57142857142857,51013
2020-05-02,36.57142857142857,51013
2020-05-09,41.285714285714285,51013
2020-05-16,36.57142857142857,51013
2020-05-23,36.142857142857146,51013
2020-05-30,39.0,51013
2020-06-06,22.571428571428573,51013
2020-06-13,18.857142857142858,51013
2020-06-20,13.285714285714286,51013
2020-06-27,9.285714285714286,51013
2020-07-04,7.142857142857143,51013
2020-07-11,10.571428571428571,51013
2020-07-18,15.857142857142858,51013
2020-07-25,13.142857142857142,51013
2020-08-01,13.428571428571429,51013
2020-08-08,19.285714285714285,51013
2020-08-15,19.285714285714285,51013
2020-08-22,23.285714285714285,51013
2020-08-29,21.714285714285715,51013
2020-09-05,19.142857142857142,51013
2020-09-12,13.714285714285714,51013
2020-09-19,15.285714285714286,51013
2020-09-26,14.428571428571429,51013
2020-10-03,15.714285714285714,51013
2020-10-10,15.857142857142858,51013
2020-10-17,22.714285714285715,51013
2020-10-24,25.0,51013
2020-10-31,26.857142857142858,51013
2020-11-07,32.714285714285715,51013
2020-11-14,39.57142857142857,51013
2020-11-21,52.285714285714285,51013
2020-11-28,69.71428571428571,51013
2020-12-05,62.714285714285715,51013
2020-12-12,87.85714285714286,51013
2020-12-19,79.71428571428571,51013
2020-12-26,89.42857142857143,51013
2021-01-02,84.42857142857143,51013
2021-01-09,95.0,51013
2021-01-16,113.28571428571429,51013
2021-01-23,89.71428571428571,51013
2021-01-30,72.71428571428571,51013
2021-02-06,68.85714285714286,51013
2021-02-13,69.28571428571429,51013
2021-02-20,44.857142857142854,51013
2021-02-27,41.0,51013
2021-03-06,40.285714285714285,51013
2021-03-13,35.142857142857146,51013
2021-03-20,32.285714285714285,51013
2021-03-27,33.142857142857146,51013
2021-04-03,38.42857142857143,51013
2021-04-10,39.0,51013
2021-04-17,30.571428571428573,51013
2021-04-24,24.0,51013
2021-05-01,21.857142857142858,51013
2021-05-08,16.714285714285715,51013
2021-05-15,11.571428571428571,51013
2021-05-22,5.142857142857143,51013
2021-05-29,1.1428571428571428,51013
2021-06-05,1.0,51013
2021-06-12,0.14285714285714285,51013
2021-06-19,0.5714285714285714,51013
2021-06-26,0.7142857142857143,51013
2021-07-03,0.7142857142857143,51013
2021-07-10,2.857142857142857,51013
2021-07-17,5.285714285714286,51013
2021-07-24,7.0,51013
2021-07-31,15.857142857142858,51013
2021-08-07,25.0,51013
2021-08-14,32.285714285714285,51013
2021-08-21,33.142857142857146,51013
2021-08-28,34.857142857142854,51013
2021-09-04,35.42857142857143,51013
2021-09-11,40.285714285714285,51013
2021-09-18,44.0,51013
