countyfips,countyname,cityid,cityname,czname,statename,statefips,stateabbrev,county_pop2019,ZIP,USPS_ZIP_PREF_CITY,RES_RATIO_x,BUS_RATIO_x,OTH_RATIO,TOT_RATIO_x,TOT_RATIO_y,RES_RATIO_y,BUS_RATIO_y,nearest_city,distance
17197.0,Will,,,Chicago,Illinois,17.0,IL,690743.0,60432,JOLIET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Chicago,50.39972807671361
17197.0,Will,,,Chicago,Illinois,17.0,IL,690743.0,60433,JOLIET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Chicago,54.463610219038436
17197.0,Will,,,Chicago,Illinois,17.0,IL,690743.0,60435,JOLIET,1.0,0.9994484280198566,1.0,0.9999590046324766,0.9999590046324766,1.0,0.9994484280198566,Chicago,55.39995753125475
17197.0,Will,,,Chicago,Illinois,17.0,IL,690743.0,60436,JOLIET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Chicago,60.210973684994435
17197.0,Will,,,Chicago,Illinois,17.0,IL,690743.0,60440,BOLINGBROOK,0.9743602839777312,0.9985096870342772,1.0,0.977502561589522,0.977502561589522,0.9743602839777312,0.9985096870342772,Chicago,41.91477030619892
17197.0,Will,,,Chicago,Illinois,17.0,IL,690743.0,60441,LOCKPORT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Chicago,47.25373315766771
17197.0,Will,,,Chicago,Illinois,17.0,IL,690743.0,60442,MANHATTAN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Chicago,60.823296083072215
17197.0,Will,,,Chicago,Illinois,17.0,IL,690743.0,60446,ROMEOVILLE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Chicago,48.21102071340299
17197.0,Will,,,Chicago,Illinois,17.0,IL,690743.0,60448,MOKENA,0.99970703125,0.9994327850255247,1.0,0.9996789727126806,0.9996789727126806,0.99970703125,0.9994327850255247,Chicago,43.82027431574659
17197.0,Will,,,Chicago,Illinois,17.0,IL,690743.0,60449,MONEE,0.9973346256360552,1.0,1.0,0.9976620616365569,0.9976620616365569,0.9973346256360552,1.0,Chicago,52.856027186555906
17197.0,Will,,,Chicago,Illinois,17.0,IL,690743.0,60451,NEW LENOX,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Chicago,49.667663000864756
17197.0,Will,,,Chicago,Illinois,17.0,IL,690743.0,60468,PEOTONE,0.9916540212443096,0.9523809523809523,1.0,0.9900922446190639,0.9900922446190639,0.9916540212443096,0.9523809523809523,Chicago,62.35789234655645
17197.0,Will,,,Chicago,Illinois,17.0,IL,690743.0,60475,STEGER,0.6066192803198578,0.39615384615384613,0.6760869565217391,0.6022596706242819,0.6022596706242819,0.6066192803198578,0.39615384615384613,Chicago,45.27930933627995
17197.0,Will,,,Chicago,Illinois,17.0,IL,690743.0,60481,WILMINGTON,0.9643103448275862,0.9975,1.0,0.9678714859437751,0.9678714859437751,0.9643103448275862,0.9975,Chicago,77.19827548931605
17197.0,Will,,,Chicago,Illinois,17.0,IL,690743.0,60484,UNIVERSITY PARK,0.9381729767280306,0.9943502824858758,0.9099804305283757,0.9369217830109335,0.9369217830109335,0.9381729767280306,0.9943502824858758,Chicago,48.93499954250709
17197.0,Will,,,Chicago,Illinois,17.0,IL,690743.0,60490,BOLINGBROOK,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Chicago,48.708617744501495
17197.0,Will,,,Chicago,Illinois,17.0,IL,690743.0,60491,HOMER GLEN,0.9993089149965446,1.0,0.9838709677419355,0.9991460290350128,0.9991460290350128,0.9993089149965446,1.0,Chicago,41.36900623628357
17197.0,Will,,,Chicago,Illinois,17.0,IL,690743.0,60503,AURORA,0.6885901162790697,0.7127659574468085,0.68,0.6889560732704961,0.6889560732704961,0.6885901162790697,0.7127659574468085,Chicago,55.0507346799471
17197.0,Will,,,Chicago,Illinois,17.0,IL,690743.0,60544,PLAINFIELD,0.9766377162862722,0.9971181556195965,0.9965986394557823,0.9796794504865484,0.9796794504865484,0.9766377162862722,0.9971181556195965,Chicago,57.059295824763836
17197.0,Will,,,Chicago,Illinois,17.0,IL,690743.0,60564,NAPERVILLE,0.8835978835978836,0.8642276422764228,0.9148211243611585,0.8832904596801253,0.8832904596801253,0.8835978835978836,0.8642276422764228,Chicago,50.67368630700217
17197.0,Will,,,Chicago,Illinois,17.0,IL,690743.0,60585,PLAINFIELD,0.8480597352641701,0.9917610710607621,0.8892307692307693,0.8631475086334485,0.8631475086334485,0.8480597352641701,0.9917610710607621,Chicago,55.20569341818947
17197.0,Will,,,Chicago,Illinois,17.0,IL,690743.0,60586,PLAINFIELD,0.8839303063669927,0.9954954954954955,0.983739837398374,0.887792077970761,0.887792077970761,0.8839303063669927,0.9954954954954955,Chicago,60.98612990732201
17063.0,Grundy,,,Chicago,Illinois,17.0,IL,51054.0,60407,BRACEVILLE,0.6552197802197802,0.96,0.5483870967741935,0.6607142857142857,0.6607142857142857,0.6552197802197802,0.96,Chicago,88.85116515106385
17063.0,Grundy,,,Chicago,Illinois,17.0,IL,51054.0,60416,COAL CITY,0.9972202918693537,0.9834437086092715,0.9882352941176471,0.9960325746502401,0.9960325746502401,0.9972202918693537,0.9834437086092715,Chicago,84.78473243076554
17063.0,Grundy,,,Chicago,Illinois,17.0,IL,51054.0,60424,GARDNER,0.9953617810760668,1.0,1.0,0.9957734573119188,0.9957734573119188,0.9953617810760668,1.0,Chicago,98.4766493524574
17063.0,Grundy,,,Chicago,Illinois,17.0,IL,51054.0,60437,KINSMAN,0.9894736842105263,1.0,0.0,0.9896907216494846,0.9896907216494846,0.9894736842105263,1.0,Chicago,111.09432172810021
17063.0,Grundy,,,Chicago,Illinois,17.0,IL,51054.0,60444,MAZON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Chicago,95.5879891647678
17063.0,Grundy,,,Chicago,Illinois,17.0,IL,51054.0,60447,MINOOKA,0.7201892744479496,0.9318600368324125,0.6807692307692308,0.7348453030939381,0.7348453030939381,0.7201892744479496,0.9318600368324125,Chicago,72.14336945623212
17063.0,Grundy,,,Chicago,Illinois,17.0,IL,51054.0,60450,MORRIS,0.9972560975609757,0.9991452991452991,1.0,0.997602944953343,0.997602944953343,0.9972560975609757,0.9991452991452991,Chicago,87.89467840615931
17063.0,Grundy,,,Chicago,Illinois,17.0,IL,51054.0,60474,SOUTH WILMINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Chicago,94.11371075115706
17063.0,Grundy,,,Chicago,Illinois,17.0,IL,51054.0,60479,VERONA,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Chicago,103.61078390872073
17093.0,Kendall,,,Chicago,Illinois,17.0,IL,128990.0,60512,BRISTOL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Chicago,69.96111025414152
17093.0,Kendall,,,Chicago,Illinois,17.0,IL,128990.0,60536,MILLBROOK,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Chicago,82.48774210245786
17093.0,Kendall,,,Chicago,Illinois,17.0,IL,128990.0,60538,MONTGOMERY,0.7254342753435312,0.44407345575959933,0.3029197080291971,0.7025875924140148,0.7025875924140148,0.7254342753435312,0.44407345575959933,Chicago,61.082442926382434
17093.0,Kendall,,,Chicago,Illinois,17.0,IL,128990.0,60541,NEWARK,0.9093041438623924,0.9850746268656716,1.0,0.9152173913043479,0.9152173913043479,0.9093041438623924,0.9850746268656716,Chicago,85.24315777235837
17093.0,Kendall,,,Chicago,Illinois,17.0,IL,128990.0,60543,OSWEGO,0.9976171066658306,0.9902621722846442,1.0,0.9970931889427187,0.9970931889427187,0.9976171066658306,0.9902621722846442,Chicago,61.71310405144323
17093.0,Kendall,,,Chicago,Illinois,17.0,IL,128990.0,60545,PLANO,0.9994238525062416,1.0,1.0,0.9994778067885117,0.9994778067885117,0.9994238525062416,1.0,Chicago,78.43404675208244
17093.0,Kendall,,,Chicago,Illinois,17.0,IL,128990.0,60560,YORKVILLE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Chicago,72.8328691113201
17169.0,Schuyler,,,Jacksonville,Illinois,17.0,IL,6768.0,61452,LITTLETON,0.9669811320754716,1.0,1.0,0.9675925925925926,0.9675925925925926,0.9669811320754716,1.0,Jacksonville,1368.8747645658223
17169.0,Schuyler,,,Jacksonville,Illinois,17.0,IL,6768.0,62319,CAMDEN,1.0,0.0,1.0,1.0,1.0,1.0,0.0,Jacksonville,1365.5132046527763
17169.0,Schuyler,,,Jacksonville,Illinois,17.0,IL,6768.0,62344,HUNTSVILLE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Jacksonville,1372.3491853573837
17169.0,Schuyler,,,Jacksonville,Illinois,17.0,IL,6768.0,62624,BROWNING,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Jacksonville,1346.1684738145734
17169.0,Schuyler,,,Jacksonville,Illinois,17.0,IL,6768.0,62639,FREDERICK,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Jacksonville,1342.4058657691226
17169.0,Schuyler,,,Jacksonville,Illinois,17.0,IL,6768.0,62681,RUSHVILLE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Jacksonville,1353.9428013845154
17061.0,Greene,,,Jacksonville,Illinois,17.0,IL,12969.0,62016,CARROLLTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Jacksonville,1276.4660877071383
17061.0,Greene,,,Jacksonville,Illinois,17.0,IL,12969.0,62027,ELDRED,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Jacksonville,1280.1873972407654
17061.0,Greene,,,Jacksonville,Illinois,17.0,IL,12969.0,62044,GREENFIELD,0.9281886387995713,0.9117647058823529,1.0,0.9280788177339901,0.9280788177339901,0.9281886387995713,0.9117647058823529,Jacksonville,1270.3505287468738
17061.0,Greene,,,Jacksonville,Illinois,17.0,IL,12969.0,62050,HILLVIEW,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Jacksonville,1294.9731551135492
17061.0,Greene,,,Jacksonville,Illinois,17.0,IL,12969.0,62054,KANE,0.7684478371501272,1.0,1.0,0.7719298245614035,0.7719298245614035,0.7684478371501272,1.0,Jacksonville,1263.6512780604255
17061.0,Greene,,,Jacksonville,Illinois,17.0,IL,12969.0,62078,PATTERSON,1.0,0.0,1.0,1.0,1.0,1.0,0.0,Jacksonville,1294.8947349659804
17061.0,Greene,,,Jacksonville,Illinois,17.0,IL,12969.0,62081,ROCKBRIDGE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Jacksonville,1262.2615245438403
17061.0,Greene,,,Jacksonville,Illinois,17.0,IL,12969.0,62082,ROODHOUSE,0.9308692676249144,0.9655172413793104,1.0,0.9336311423101468,0.9336311423101468,0.9308692676249144,0.9655172413793104,Jacksonville,1286.4319507701807
17061.0,Greene,,,Jacksonville,Illinois,17.0,IL,12969.0,62092,WHITE HALL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Jacksonville,1286.7696601546825
17061.0,Greene,,,Jacksonville,Illinois,17.0,IL,12969.0,62098,WRIGHTS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Jacksonville,1276.9336980432065
17009.0,Brown,,,Jacksonville,Illinois,17.0,IL,6578.0,62353,MOUNT STERLING,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Jacksonville,1351.1927178578703
17009.0,Brown,,,Jacksonville,Illinois,17.0,IL,6578.0,62375,TIMEWELL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Jacksonville,1360.6390529625635
17009.0,Brown,,,Jacksonville,Illinois,17.0,IL,6578.0,62378,VERSAILLES,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Jacksonville,1339.231366769984
17137.0,Morgan,,,Jacksonville,Illinois,17.0,IL,33658.0,62601,ALEXANDER,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Jacksonville,1293.5273935675514
17137.0,Morgan,,,Jacksonville,Illinois,17.0,IL,33658.0,62628,CHAPIN,0.9621212121212122,1.0,0.0,0.9644549763033176,0.9644549763033176,0.9621212121212122,1.0,Jacksonville,1315.7756415702618
17137.0,Morgan,,,Jacksonville,Illinois,17.0,IL,33658.0,62631,CONCORD,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Jacksonville,1317.2161479534075
17137.0,Morgan,,,Jacksonville,Illinois,17.0,IL,33658.0,62638,FRANKLIN,0.9864253393665159,1.0,1.0,0.9868995633187773,0.9868995633187773,0.9864253393665159,1.0,Jacksonville,1283.6824355637314
17137.0,Morgan,,,Jacksonville,Illinois,17.0,IL,33658.0,62650,JACKSONVILLE,0.9967675093244923,1.0,1.0,0.9972124937459795,0.9972124937459795,0.9967675093244923,1.0,Jacksonville,1302.1337455946148
17137.0,Morgan,,,Jacksonville,Illinois,17.0,IL,33658.0,62665,MEREDOSIA,0.8589580686149937,0.9090909090909091,1.0,0.8604938271604938,0.8604938271604938,0.8589580686149937,0.9090909090909091,Jacksonville,1325.8920875214287
17137.0,Morgan,,,Jacksonville,Illinois,17.0,IL,33658.0,62668,MURRAYVILLE,0.9365781710914455,0.9583333333333334,1.0,0.9378531073446328,0.9378531073446328,0.9365781710914455,0.9583333333333334,Jacksonville,1288.4527120018054
17137.0,Morgan,,,Jacksonville,Illinois,17.0,IL,33658.0,62692,WAVERLY,0.8989795918367347,0.9456521739130435,1.0,0.9044995408631772,0.9044995408631772,0.8989795918367347,0.9456521739130435,Jacksonville,1273.8083069653096
17137.0,Morgan,,,Jacksonville,Illinois,17.0,IL,33658.0,62695,WOODSON,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Jacksonville,1292.94235841548
17171.0,Scott,,,Jacksonville,Illinois,17.0,IL,4951.0,62610,ALSEY,0.0,1.0,0.0,1.0,1.0,0.0,1.0,Jacksonville,1298.7806707509376
17171.0,Scott,,,Jacksonville,Illinois,17.0,IL,4951.0,62621,BLUFFS,0.9723247232472325,1.0,1.0,0.9726775956284153,0.9726775956284153,0.9723247232472325,1.0,Jacksonville,1317.737822397342
17171.0,Scott,,,Jacksonville,Illinois,17.0,IL,4951.0,62663,MANCHESTER,0.0,1.0,0.0,1.0,1.0,0.0,1.0,Jacksonville,1291.341528202817
17171.0,Scott,,,Jacksonville,Illinois,17.0,IL,4951.0,62694,WINCHESTER,0.9702233250620348,0.9858156028368794,1.0,0.9716713881019831,0.9716713881019831,0.9702233250620348,0.9858156028368794,Jacksonville,1306.5329296318705
17017.0,Cass,,,Jacksonville,Illinois,17.0,IL,12147.0,62611,ARENZVILLE,0.8064516129032258,0.9523809523809523,1.0,0.8185185185185185,0.8185185185185185,0.8064516129032258,0.9523809523809523,Jacksonville,1324.4658070538753
17017.0,Cass,,,Jacksonville,Illinois,17.0,IL,12147.0,62612,ASHLAND,0.8187633262260128,0.5833333333333334,1.0,0.8144329896907216,0.8144329896907216,0.8187633262260128,0.5833333333333334,Jacksonville,1307.5949033759603
17017.0,Cass,,,Jacksonville,Illinois,17.0,IL,12147.0,62618,BEARDSTOWN,0.9978915662650603,0.9965753424657534,1.0,0.9978413383702105,0.9978413383702105,0.9978915662650603,0.9965753424657534,Jacksonville,1333.1462722610217
17017.0,Cass,,,Jacksonville,Illinois,17.0,IL,12147.0,62622,BLUFF SPRINGS,0.0,1.0,0.0,1.0,1.0,0.0,1.0,Jacksonville,1330.1573006928472
17017.0,Cass,,,Jacksonville,Illinois,17.0,IL,12147.0,62627,CHANDLERVILLE,0.7529182879377432,0.75,0.0,0.7528735632183908,0.7528735632183908,0.7529182879377432,0.75,Jacksonville,1324.3802982687691
17017.0,Cass,,,Jacksonville,Illinois,17.0,IL,12147.0,62691,VIRGINIA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Jacksonville,1320.8053344739328
29107.0,Lafayette,,,Kansas City,Missouri,29.0,MO,32708.0,64001,ALMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,89.61380130743548
29107.0,Lafayette,,,Kansas City,Missouri,29.0,MO,32708.0,64011,BATES CITY,0.8164815897136177,0.9344262295081968,1.0,0.8220481253497481,0.8220481253497481,0.8164815897136177,0.9344262295081968,Kansas City,46.871139188292844
29107.0,Lafayette,,,Kansas City,Missouri,29.0,MO,32708.0,64020,CONCORDIA,0.9282845668387837,0.9782608695652174,1.0,0.9329107237189646,0.9329107237189646,0.9282845668387837,0.9782608695652174,Kansas City,85.88398747460911
29107.0,Lafayette,,,Kansas City,Missouri,29.0,MO,32708.0,64021,CORDER,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,82.87314563953825
29107.0,Lafayette,,,Kansas City,Missouri,29.0,MO,32708.0,64022,DOVER,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,78.96755018892532
29107.0,Lafayette,,,Kansas City,Missouri,29.0,MO,32708.0,64037,HIGGINSVILLE,0.9952299829642248,1.0,1.0,0.9957970579405584,0.9957970579405584,0.9952299829642248,1.0,Kansas City,73.26321988976018
29107.0,Lafayette,,,Kansas City,Missouri,29.0,MO,32708.0,64067,LEXINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,64.41562963318803
29107.0,Lafayette,,,Kansas City,Missouri,29.0,MO,32708.0,64071,MAYVIEW,0.9890710382513661,0.9523809523809523,1.0,0.9871134020618557,0.9871134020618557,0.9890710382513661,0.9523809523809523,Kansas City,65.05953360665244
29107.0,Lafayette,,,Kansas City,Missouri,29.0,MO,32708.0,64074,NAPOLEON,0.9789473684210527,1.0,1.0,0.9791666666666666,0.9791666666666666,0.9789473684210527,1.0,Kansas City,43.91230055635446
29107.0,Lafayette,,,Kansas City,Missouri,29.0,MO,32708.0,64076,ODESSA,0.9572727272727273,0.9910714285714286,0.9894736842105263,0.9608201380430369,0.9608201380430369,0.9572727272727273,0.9910714285714286,Kansas City,56.06652922345775
29107.0,Lafayette,,,Kansas City,Missouri,29.0,MO,32708.0,64096,WAVERLY,0.9868913857677902,0.9736842105263158,1.0,0.9861830742659758,0.9861830742659758,0.9868913857677902,0.9736842105263158,Kansas City,89.36236750146084
29107.0,Lafayette,,,Kansas City,Missouri,29.0,MO,32708.0,64097,WELLINGTON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,51.37588062029834
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64014,BLUE SPRINGS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,29.887795715652427
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64015,BLUE SPRINGS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,24.92939020418205
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64016,BUCKNER,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,31.483311515147197
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64029,GRAIN VALLEY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,33.074883513399826
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64030,GRANDVIEW,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,24.794682214590637
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64034,GREENWOOD,0.7754396079561834,0.8194444444444444,1.0,0.7782754759238522,0.7782754759238522,0.7754396079561834,0.8194444444444444,Kansas City,36.264498401596725
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64050,INDEPENDENCE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,14.71707942773954
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64052,INDEPENDENCE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,11.576289613783466
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64053,INDEPENDENCE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,9.947151478903299
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64054,INDEPENDENCE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,12.210155387022906
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64055,INDEPENDENCE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,16.624244224925537
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64056,INDEPENDENCE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,22.90453585924611
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64057,INDEPENDENCE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,22.701219975644356
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64058,INDEPENDENCE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,24.387669145319357
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64063,LEES SUMMIT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,28.727001626981146
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64064,LEES SUMMIT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,24.604504378134223
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64065,LEES SUMMIT,0.0,0.0,1.0,1.0,1.0,0.0,0.0,Kansas City,22.353128018988357
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64066,LEVASY,1.0,0.0,1.0,1.0,1.0,1.0,0.0,Kansas City,39.35974876813099
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64070,LONE JACK,0.9291587602783049,0.8888888888888888,1.0,0.9278846153846154,0.9278846153846154,0.9291587602783049,0.8888888888888888,Kansas City,44.14341531278189
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64075,OAK GROVE,0.9587084148727985,0.9960474308300395,1.0,0.9627154414351038,0.9627154414351038,0.9587084148727985,0.9960474308300395,Kansas City,39.141334637140446
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64081,LEES SUMMIT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,26.285661188371122
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64082,LEES SUMMIT,0.8693110647181629,0.9859154929577465,1.0,0.8733700766232021,0.8733700766232021,0.8693110647181629,0.9859154929577465,Kansas City,30.304656699500367
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64086,LEES SUMMIT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,34.69592595428587
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64088,SIBLEY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,34.79381624278679
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64101,KANSAS CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,1.8216981679698725
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64102,KANSAS CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,2.1833228335054273
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64105,KANSAS CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,1.03758742838865
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64106,KANSAS CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,0.8629299869278694
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64108,KANSAS CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,1.7687975144945867
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64109,KANSAS CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,3.979250627369473
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64110,KANSAS CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,7.309989324859677
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64111,KANSAS CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,4.863711878493612
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64112,KANSAS CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,7.2343578850642585
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64113,KANSAS CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,9.644570938308066
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64114,KANSAS CITY,1.0,1.0,0.9982363315696648,0.9999361267245784,0.9999361267245784,1.0,1.0,Kansas City,15.883175785480786
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64120,KANSAS CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,6.8251827947090415
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64123,KANSAS CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,5.148153846858898
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64124,KANSAS CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,3.6074800540810914
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64125,KANSAS CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,7.437479037903412
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64126,KANSAS CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,7.3135693001720945
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64127,KANSAS CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,3.774266289862248
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64128,KANSAS CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,5.474098985749028
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64129,KANSAS CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,9.55051117351732
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64130,KANSAS CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,8.108311657978916
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64131,KANSAS CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,18.224906872629727
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64132,KANSAS CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,12.834059272298477
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64133,KANSAS CITY,0.9999407758365413,1.0,1.0,0.9999471123334038,0.9999471123334038,0.9999407758365413,1.0,Kansas City,14.244861772322778
29095.0,Jackson,37.0,Kansas City,Kansas City,Missouri,29.0,MO,703011.0,64134,KANSAS CITY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Kansas City,20.70663437825605
