countyfips,date,commercial,new_case_count
51187,2020-05-06,-309.0,2.0
51187,2020-05-07,-603.5,3.0
51187,2020-05-08,-241.0,3.0
51187,2020-05-09,-268.5,3.0
51187,2020-05-10,-417.0,3.0
51187,2020-05-11,-474.5,3.0
51187,2020-05-12,-3.0,3.0
51187,2020-05-13,-693.0,3.0
51187,2020-05-14,-728.5,2.0
51187,2020-05-15,-593.0,2.0
51187,2020-05-16,-536.0,2.0
51187,2020-05-17,-168.5,2.0
51187,2020-05-18,-500.0,2.0
51187,2020-05-19,-443.0,2.0
51187,2020-05-20,-443.0,2.0
51187,2020-05-21,-407.5,3.0
51187,2020-05-22,-258.5,2.0
51187,2020-05-23,-293.0,2.0
51187,2020-05-24,-14.0,2.0
51187,2020-05-25,-14.5,3.0
51187,2020-05-26,-57.0,2.0
51187,2020-05-27,-134.5,3.0
51187,2020-05-28,127.5,4.0
51187,2020-05-29,163.5,5.0
51187,2020-05-30,85.5,6.0
51187,2020-05-31,92.5,7.0
51187,2020-06-01,-426.0,6.0
51187,2020-06-02,-128.5,7.0
51187,2020-06-03,421.5,11.0
51187,2020-06-04,-140.0,11.0
51187,2020-06-05,292.9999999734,11.0
51187,2020-06-06,164.0,10.0
51187,2020-06-07,67.0,9.0
51187,2020-06-08,66.5,9.0
51187,2020-06-09,228.5,8.0
51187,2020-06-10,171.0,3.0
51187,2020-06-11,192.5,1.0
51187,2020-06-12,328.5,1.0
51187,2020-06-13,457.0,1.0
51187,2020-06-14,493.0,1.0
51187,2020-06-15,600.0,2.0
51187,2020-06-16,360.5,2.0
51187,2020-06-17,721.5,1.0
51187,2020-06-18,800.0,1.0
51187,2020-06-19,750.0,1.0
51187,2020-06-20,671.5,1.0
51187,2020-06-21,367.5,3.0
51187,2020-06-22,338.5,5.0
51187,2020-06-23,650.0,5.0
51187,2020-06-24,721.5,5.0
51187,2020-06-25,764.5,5.0
51187,2020-06-26,56.0,5.0
51187,2020-06-27,364.0,6.0
51187,2020-06-28,789.0,4.0
51187,2020-06-29,366.5,3.0
51187,2020-06-30,384.5,3.0
51187,2020-07-01,435.5,3.0
51187,2020-07-02,533.0,3.0
51187,2020-07-03,100.5,4.0
51187,2020-07-04,428.5,2.0
51187,2020-07-05,496.0,2.0
51187,2020-07-06,520.5,2.0
51187,2020-07-07,494.0,2.0
51187,2020-07-08,448.0,2.0
51187,2020-07-09,324.0,2.0
51187,2020-07-10,62.0,1.0
51187,2020-07-11,351.5,2.0
51187,2020-07-12,341.0,2.0
51187,2020-07-13,353.5,2.0
51187,2020-07-14,285.5,2.0
51187,2020-07-15,386.5,2.0
51187,2020-07-16,328.5,2.0
51187,2020-07-17,385.0,3.0
51187,2020-07-18,73.5,3.0
51187,2020-07-19,387.5,2.0
51187,2020-07-20,363.5,3.0
51187,2020-07-21,365.0,3.0
51187,2020-07-22,288.5,3.0
51187,2020-07-23,75.0,3.0
51187,2020-07-24,263.5,2.0
51187,2020-07-25,235.5,2.0
51187,2020-07-26,234.0,2.0
51187,2020-07-27,244.5,2.0
51187,2020-07-28,62.0,1.0
51187,2020-07-29,251.5,1.0
51187,2020-07-30,251.0,1.0
51187,2020-07-31,286.0,1.0
51187,2020-08-01,296.5,1.0
51187,2020-08-02,301.0,1.0
51187,2020-08-03,299.0,0.0
51187,2020-08-04,297.5,1.0
51187,2020-08-05,254.5,1.0
51187,2020-08-06,668.0,1.0
51187,2020-08-07,412.5,1.0
51187,2020-08-08,582.0,1.0
51187,2020-08-09,707.5,1.0
51187,2020-08-10,240.0,1.0
51187,2020-08-11,771.5,1.0
51187,2020-08-12,330.0,1.0
51187,2020-08-13,310.0,1.0
51187,2020-08-14,59.5,2.0
51187,2020-08-15,249.5,2.0
51187,2020-08-16,193.5,2.0
51187,2020-08-17,177.53846153846155,2.0
51187,2020-08-18,161.57692307692307,3.0
51187,2020-08-19,145.6153846153846,3.0
51187,2020-08-20,129.65384615384616,3.0
51187,2020-08-21,113.6923076923077,2.0
51187,2020-08-24,97.73076923076923,3.0
51187,2020-08-25,81.76923076923077,2.0
51187,2020-08-26,65.8076923076923,2.0
51187,2020-08-27,49.84615384615384,1.0
51187,2020-08-28,33.88461538461539,2.0
51187,2020-08-31,17.923076923076934,1.0
51187,2020-09-01,1.9615384615384528,1.0
51187,2020-09-02,-14.0,1.0
51187,2020-09-03,-29.961538461538453,1.0
51187,2020-09-04,-45.923076923076934,1.0
51187,2020-09-07,-61.88461538461539,1.0
51187,2020-09-08,-77.84615384615387,1.0
51187,2020-09-09,-93.80769230769232,0.0
51187,2020-09-10,-109.76923076923077,0.0
51187,2020-09-11,-125.73076923076923,1.0
51187,2020-09-12,-141.69230769230768,1.0
51187,2020-09-13,-157.65384615384613,1.0
51187,2020-09-14,-173.61538461538464,1.0
51187,2020-09-15,-189.5769230769231,2.0
51187,2020-09-16,-205.53846153846155,2.0
51187,2020-09-17,-221.5,2.0
51187,2020-09-18,207.0,1.0
51187,2020-09-19,314.5,1.0
51187,2020-09-20,378.5,1.0
51187,2020-09-21,478.5,1.0
51187,2020-09-22,280.0,1.0
51187,2020-09-23,421.0,1.0
51187,2020-09-24,378.5,1.0
51187,2020-09-25,335.5,1.0
51187,2020-09-26,514.0,1.0
51187,2020-09-27,307.0,1.0
51187,2020-09-28,114.0,3.0
51187,2020-09-29,93.0,3.0
51187,2020-09-30,-221.5,4.0
51187,2020-10-01,314.5,4.0
51187,2020-10-02,364.0,4.0
51187,2020-10-03,89.0,4.0
51187,2020-10-04,479.0,4.0
51187,2020-10-05,543.0,3.0
51187,2020-10-06,700.0,4.0
51187,2020-10-07,487.5,3.0
51187,2020-10-08,700.0,4.0
51187,2020-10-09,678.5,4.0
51187,2020-10-10,693.0,4.0
51187,2020-10-11,579.0,5.0
51187,2020-10-12,514.0,5.0
51187,2020-10-13,550.0,5.0
51187,2020-10-14,550.0,5.0
51187,2020-10-15,614.0,7.0
51187,2020-10-16,373.5,6.0
51187,2020-10-17,750.0,5.0
51187,2020-10-18,446.0,5.0
51187,2020-10-19,427.5,4.0
51187,2020-10-20,533.0,5.0
51187,2020-10-21,542.0,7.0
51187,2020-10-22,69.0,6.0
51187,2020-10-23,540.0,7.0
51187,2020-10-24,488.0,7.0
51187,2020-10-25,336.0,8.0
51187,2020-10-26,786.0,7.0
51187,2020-10-27,438.0,8.0
51187,2020-10-28,621.5,8.0
51187,2020-10-29,485.5,7.0
51187,2020-10-30,195.5,7.0
51187,2020-10-31,137.0,8.0
51187,2020-11-01,130.5,7.0
51187,2020-11-02,307.5,8.0
51187,2020-11-03,457.5,7.0
51187,2020-11-04,407.0,5.0
51187,2020-11-05,478.5,6.0
51187,2020-11-06,486.0,5.0
51187,2020-11-07,471.5,5.0
51187,2020-11-08,578.5,5.0
51187,2020-11-09,324.0,5.0
51187,2020-11-10,414.5,5.0
51187,2020-11-11,392.5,5.0
51187,2020-11-12,329.0,5.0
51187,2020-11-13,228.5,5.0
51187,2020-11-14,85.4999999734,5.0
51187,2020-11-15,-286.5,5.0
51187,2020-11-16,-193.0,5.0
51187,2020-11-17,-286.0,6.0
51187,2020-11-18,-292.5,7.0
51187,2020-11-19,-87.5,8.0
51187,2020-11-20,-279.0,9.0
51187,2020-11-21,-292.5,8.0
51187,2020-11-22,-664.0,8.0
51187,2020-11-23,-492.5,10.0
51187,2020-11-24,-71.0,10.0
51187,2020-11-25,3.0,8.0
51187,2020-11-26,-189.0,7.0
51187,2020-11-27,-492.5,7.0
51187,2020-11-28,-243.0,9.0
51187,2020-11-29,-407.5,13.0
51187,2020-11-30,-300.0,13.0
51187,2020-12-01,-244.5,13.0
51187,2020-12-02,-429.0,16.0
51187,2020-12-03,-181.0,20.0
51187,2020-12-04,-507.0,19.0
51187,2020-12-05,-259.5,18.0
51187,2020-12-06,-550.0,15.0
51187,2020-12-07,-507.5,14.0
51187,2020-12-08,-571.5,16.0
51187,2020-12-09,-571.0,14.0
51187,2020-12-10,-543.0,14.0
51187,2020-12-11,-210.0,14.0
51187,2020-12-12,-450.0,15.0
51187,2020-12-13,-371.0,17.0
51187,2020-12-14,-364.0,18.0
51187,2020-12-15,-129.0,17.0
51187,2020-12-16,-564.5,17.0
51187,2020-12-17,-435.0,15.0
51187,2020-12-18,-71.5,15.0
51187,2020-12-19,-496.5,16.0
51187,2020-12-20,-120.0,14.0
51187,2020-12-21,-494.0,11.0
51187,2020-12-22,-119.0,11.0
51187,2020-12-23,192.5,12.0
51187,2020-12-24,-231.5,11.0
51187,2020-12-25,-125.0,11.0
51187,2020-12-26,-77.5,11.0
51187,2020-12-27,-149.0,15.0
51187,2020-12-28,-158.0,15.0
51187,2020-12-29,-177.0,19.0
51187,2020-12-30,-454.5,18.0
51187,2020-12-31,-57.0,18.0
51187,2021-01-01,-112.5,20.0
51187,2021-01-02,-194.0,25.0
51187,2021-01-03,-202.5,24.0
51187,2021-01-04,-213.0,26.0
51187,2021-01-05,-221.0,25.0
51187,2021-01-06,-88.0,27.0
51187,2021-01-07,-124.0,27.0
51187,2021-01-08,-892.5,25.0
51187,2021-01-09,-943.0,19.0
51187,2021-01-10,-807.0,16.0
51187,2021-01-11,-390.0,15.0
51187,2021-01-12,-475.5,14.0
51187,2021-01-13,-892.5,11.0
51187,2021-01-14,-510.0,13.0
51187,2021-01-15,-534.0,15.0
51187,2021-01-16,-111.0,15.0
51187,2021-01-17,-119.0,20.0
51187,2021-01-18,-112.0,22.0
51187,2021-01-19,-114.0,22.0
51187,2021-01-20,-118.5,22.0
51187,2021-01-21,-61.0,20.0
51187,2021-01-22,-110.5,21.0
51187,2021-01-23,-61.0,21.0
51187,2021-01-24,-518.5,20.0
51187,2021-01-25,-128.5,21.0
51187,2021-01-26,-93.0,20.0
51187,2021-01-27,-147.0,20.0
51187,2021-01-28,-146.5,23.0
51187,2021-01-29,-142.0,23.0
51187,2021-01-30,-77.0,25.0
51187,2021-01-31,-186.5,25.0
51187,2021-02-01,-231.0,23.0
51187,2021-02-02,-235.0,23.0
51187,2021-02-03,-234.5,23.0
51187,2021-02-04,-230.0,21.0
51187,2021-02-05,-234.5,20.0
51187,2021-02-06,-242.0,18.0
51187,2021-02-07,-216.0,14.0
51187,2021-02-08,-166.5,14.0
51187,2021-02-09,-131.5,13.0
51187,2021-02-10,-61.0,14.0
51187,2021-02-11,-77.5,13.0
51187,2021-02-12,-156.5,12.0
51187,2021-02-13,-222.0,11.0
51187,2021-02-14,-184.0,12.0
51187,2021-02-15,-179.0,11.0
51187,2021-02-16,-102.5,11.0
51187,2021-02-17,-162.5,10.0
51187,2021-02-18,-211.5,9.0
51187,2021-02-19,-225.0,9.0
51187,2021-02-20,-102.0,8.0
51187,2021-02-21,-179.0,9.0
51187,2021-02-22,-196.0,9.0
51187,2021-02-23,-193.0,8.0
51187,2021-02-24,-217.0,8.0
51187,2021-02-25,-132.5,8.0
51187,2021-02-26,-533.0,7.0
51187,2021-02-27,-55.5,7.0
51187,2021-02-28,-460.0,7.0
51187,2021-03-01,-678.5,7.0
51187,2021-03-02,-409.5,7.0
51187,2021-03-03,-586.0,6.0
51187,2021-03-04,-528.5,6.0
51187,2021-03-05,-450.0,6.0
51187,2021-03-06,-414.0,6.0
51187,2021-03-07,-421.0,5.0
51187,2021-03-08,-550.0,5.0
51187,2021-03-09,-228.5,6.0
51187,2021-03-10,-535.5,7.0
51187,2021-03-11,-642.5,7.0
51187,2021-03-12,-143.0,7.0
51187,2021-03-13,307.5,7.0
51187,2021-03-14,271.5,8.0
51187,2021-03-15,400.0,9.0
51187,2021-03-16,478.5,8.0
51187,2021-03-17,621.5,9.0
51187,2021-03-18,288.0,9.0
51187,2021-03-19,528.5,10.0
51187,2021-03-20,521.5,10.0
51187,2021-03-21,521.5,9.0
51187,2021-03-22,111.0,9.0
51187,2021-03-23,500.0,8.0
51187,2021-03-24,100.0,8.0
51187,2021-03-25,321.5,9.0
51187,2021-03-26,621.5,10.0
51187,2021-03-27,771.5,12.0
51187,2021-03-28,285.5,13.0
51187,2021-03-29,-50.0,12.0
51187,2021-03-30,-14.0,13.0
51187,2021-03-31,150.0,12.0
51187,2021-04-01,196.0,12.0
51187,2021-04-02,268.0,12.0
51187,2021-04-03,111.5,10.0
51187,2021-04-04,-211.0,9.0
51187,2021-04-05,289.5,9.0
51187,2021-04-06,4.5,8.0
51187,2021-04-07,140.0,9.0
51187,2021-04-08,621.5,10.0
51187,2021-04-09,592.5,9.0
51187,2021-04-10,600.0,10.0
51187,2021-04-11,521.5,11.0
51187,2021-04-12,517.5,12.0
51187,2021-04-13,536.0,13.0
51187,2021-04-14,9.0,12.0
51187,2021-04-15,771.0,13.0
51187,2021-04-16,807.0,14.0
51187,2021-04-17,786.0,14.0
51187,2021-04-18,778.5,14.0
51187,2021-04-19,7.5,13.0
51187,2021-04-20,693.0,13.0
51187,2021-04-21,700.0,13.0
51187,2021-04-22,664.5,12.0
51187,2021-04-23,621.5,11.0
51187,2021-04-24,514.5,12.0
51187,2021-04-25,223.5,11.0
51187,2021-04-26,436.0,10.0
51187,2021-04-27,486.0,11.0
51187,2021-04-28,571.5,11.0
51187,2021-04-29,628.5,11.0
51187,2021-04-30,628.5,10.0
51187,2021-05-01,735.5,8.0
51187,2021-05-02,53.5,8.0
51187,2021-05-03,54.5,8.0
51187,2021-05-04,764.5,7.0
51187,2021-05-05,474.0,6.0
51187,2021-05-06,728.5,5.0
51187,2021-05-07,771.5,5.0
51187,2021-05-08,835.5,4.0
51187,2021-05-09,459.0,4.0
51187,2021-05-10,488.5,4.0
51187,2021-05-11,559.5,5.0
51187,2021-05-12,125.5,7.0
51187,2021-05-13,130.0,8.0
51187,2021-05-14,63.5,8.0
51187,2021-05-15,127.5,10.0
51187,2021-05-16,471.5,10.0
51187,2021-05-17,500.0,10.0
51187,2021-05-18,547.0,10.0
51187,2021-05-19,549.5,8.0
51187,2021-05-20,58.5,7.0
51187,2021-05-21,551.5,6.0
51187,2021-05-22,114.0,4.0
51187,2021-05-23,112.0,4.0
51187,2021-05-24,104.5,4.0
51187,2021-05-25,532.5,4.0
51187,2021-05-26,102.5,2.0
51187,2021-05-27,61.0,2.0
51187,2021-05-28,117.0,1.0
51187,2021-05-29,111.0,0.0
51187,2021-05-30,122.5,0.0
51187,2021-05-31,159.0,0.0
51187,2021-06-01,162.5,0.0
51187,2021-06-02,155.5,0.0
51187,2021-06-03,148.0,0.0
51187,2021-06-04,143.0,0.0
51187,2021-06-05,148.5,1.0
51187,2021-06-06,94.5,1.0
51187,2021-06-07,61.0,1.0
51187,2021-06-08,77.0,2.0
51187,2021-06-09,130.0,3.0
51187,2021-06-10,128.0,4.0
51187,2021-06-11,65.0,5.0
51187,2021-06-12,66.5,7.0
51187,2021-06-13,109.0,7.0
51187,2021-06-14,55.0,7.0
51187,2021-06-15,111.5,7.0
51187,2021-06-16,67.0,6.0
51187,2021-06-17,131.0,8.0
51187,2021-06-18,73.5,7.0
51187,2021-06-19,150.0,5.0
51187,2021-06-20,100.0,5.0
51187,2021-06-21,76.0,5.0
51187,2021-06-22,147.5,6.0
51187,2021-06-23,141.0,5.0
51187,2021-06-24,129.5,2.0
51187,2021-06-25,119.0,1.0
51187,2021-06-26,119.0,2.0
51187,2021-06-27,117.0,2.0
51187,2021-06-28,124.5,2.0
51187,2021-06-29,124.0,1.0
51187,2021-06-30,128.0,1.0
51187,2021-07-01,130.0,1.0
51187,2021-07-02,149.0,1.0
51187,2021-07-03,102.5,1.0
51187,2021-07-04,153.5,1.0
51187,2021-07-05,178.5,1.0
51187,2021-07-06,188.0,1.0
51187,2021-07-07,116.5,1.0
51187,2021-07-08,189.0,1.0
51187,2021-07-09,167.5,2.0
51187,2021-07-10,152.5,1.0
51187,2021-07-11,165.0,2.0
51187,2021-07-12,141.5,2.0
51187,2021-07-13,86.0,1.0
51187,2021-07-14,136.0,2.0
51187,2021-07-15,147.5,2.0
51187,2021-07-16,153.5,2.0
51187,2021-07-17,93.0,2.0
51187,2021-07-18,73.5,2.0
51187,2021-07-19,75.0,3.0
51187,2021-07-20,77.0,2.0
51187,2021-07-21,133.5,1.0
51187,2021-07-22,124.0,0.0
51187,2021-07-23,124.0,0.0
51187,2021-07-24,129.0,0.0
51187,2021-07-25,132.0,0.0
51187,2021-07-26,136.5,0.0
51187,2021-07-27,136.0,0.0
51187,2021-07-28,135.0,1.0
51187,2021-07-29,571.0,2.0
51187,2021-07-30,141.0,3.0
51187,2021-07-31,92.0,3.0
51187,2021-08-01,147.0,3.0
51187,2021-08-02,156.0,6.0
51187,2021-08-03,167.5,7.0
51187,2021-08-04,179.5,8.0
51187,2021-08-05,192.5,10.0
51187,2021-08-06,194.5,11.0
51187,2021-08-07,123.5,11.0
51187,2021-08-08,202.5,11.0
51187,2021-08-09,125.5,12.0
51187,2021-08-10,192.5,12.0
51187,2021-08-11,184.5,13.0
51187,2021-08-12,174.0,13.0
51187,2021-08-13,172.5,12.0
51187,2021-08-14,601.5,12.0
51187,2021-08-15,165.5,12.0
51187,2021-08-16,117.0,10.0
51187,2021-08-17,167.0,10.0
51187,2021-08-18,67.5,10.0
51187,2021-08-19,166.0,11.0
51187,2021-08-20,160.0,12.0
51187,2021-08-21,158.5,12.0
51187,2021-08-22,154.5,12.0
51187,2021-08-23,154.5,12.0
51187,2021-08-24,101.0,13.0
51187,2021-08-25,159.5,14.0
51187,2021-08-26,574.5,16.0
51187,2021-08-27,106.5,18.0
51187,2021-08-28,457.5,18.0
51187,2021-08-29,443.5,18.0
51187,2021-08-30,295.0,23.0
51187,2021-08-31,363.0,22.0
51187,2021-09-01,186.0,25.0
51187,2021-09-02,261.0,27.0
51187,2021-09-03,79.0,27.0
51187,2021-09-04,88.5,27.0
51187,2021-09-05,368.5,27.0
51187,2021-09-06,524.0,29.0
51187,2021-09-07,517.0,29.0
51187,2021-09-08,566.0,27.0
51187,2021-09-09,481.0,26.0
51187,2021-09-10,84.0,29.0
51187,2021-09-11,386.5,29.0
51187,2021-09-12,393.5,29.0
51187,2021-09-13,230.0,30.0
51187,2021-09-14,242.0,32.0
51187,2021-09-15,295.5,32.0
51187,2021-09-16,387.5,33.0
51187,2021-09-17,417.5,31.0
51187,2021-09-18,388.0,31.0
51187,2021-09-19,398.5,31.0
51187,2021-09-20,418.5,30.0
51187,2021-09-21,419.5,30.0
51187,2021-09-22,300.0,29.0
51187,2021-09-23,359.5,29.0
51187,2021-09-24,352.5,29.0
51187,2021-09-25,388.5,29.0
51187,2021-09-26,388.0,29.0
51187,2021-09-27,411.5,26.0
51187,2021-09-28,397.0,26.0
51187,2021-09-29,427.5,27.0
51187,2021-09-30,416.0,27.0
51187,2021-10-01,467.0,26.0
51187,2021-10-02,500.0,26.0
51187,2021-10-03,431.0,26.0
51187,2021-10-04,490.0,24.0
51187,2021-10-05,510.5,23.0
51187,2021-10-06,499.5,21.0
51187,2021-10-07,536.5,20.0
51187,2021-10-08,589.0,20.0
51187,2021-10-09,151.5,20.0
51187,2021-10-10,59.5,20.0
51187,2021-10-11,155.0,13.0
51187,2021-10-12,71.0,21.0
51187,2021-10-13,98.5,21.0
51187,2021-10-14,154.5,20.0
51187,2021-10-15,147.5,18.0
51187,2021-10-16,579.5,18.0
51187,2021-10-17,81.5,18.0
51187,2021-10-18,549.0,24.0
51187,2021-10-19,566.0,16.0
51187,2021-10-20,559.5,15.0
51187,2021-10-21,74.5,13.0
51187,2021-10-22,547.5,12.0
51187,2021-10-23,129.0,12.0
51187,2021-10-24,150.0,12.0
51187,2021-10-25,62.5,11.0
51187,2021-10-26,142.5,11.0
51187,2021-10-27,145.0,11.0
51187,2021-10-28,145.0,12.0
51187,2021-10-29,583.5,15.0
51187,2021-10-30,497.5,15.0
51187,2021-10-31,71.5,15.0
51187,2021-11-01,533.0,12.0
51187,2021-11-02,127.5,14.0
51187,2021-11-03,552.5,13.0
51187,2021-11-04,551.0,11.0
51187,2021-11-05,124.5,10.0
51187,2021-11-06,135.5,10.0
51187,2021-11-07,148.0,10.0
51187,2021-11-08,565.5,12.0
51187,2021-11-09,495.0,11.0
51187,2021-11-10,523.5,12.0
51187,2021-11-11,141.5,12.0
51187,2021-11-12,63.5,12.0
51187,2021-11-13,143.0,12.0
51187,2021-11-14,128.5,12.0
51187,2021-11-15,58.0,10.0
51187,2021-11-16,536.0,10.0
51187,2021-11-17,428.0,12.0
51187,2021-11-18,385.5,14.0
51187,2021-11-19,58.5,13.0
51187,2021-11-20,678.5,13.0
51187,2021-11-21,176.0,13.0
51187,2021-11-22,664.5,18.0
51187,2021-11-23,4.0,18.0
51187,2021-11-24,128.5,17.0
51187,2021-11-25,60.5,17.0
51187,2021-11-26,160.0,17.0
51187,2021-11-27,145.0,17.0
51187,2021-11-28,557.0,17.0
51187,2021-11-29,465.0,15.0
51187,2021-11-30,307.5,15.0
51187,2021-12-01,183.0,17.0
51187,2021-12-02,5.0,17.0
51187,2021-12-03,521.0,20.0
51187,2021-12-04,635.5,20.0
51187,2021-12-05,657.0,20.0
51187,2021-12-06,219.0,22.0
51187,2021-12-07,686.0,22.0
51187,2021-12-08,635.5,22.0
51187,2021-12-09,671.5,23.0
51187,2021-12-10,207.5,23.0
51187,2021-12-11,578.5,23.0
51187,2021-12-12,51.5,23.0
51187,2021-12-13,181.5,22.0
51187,2021-12-14,189.0,23.0
51187,2021-12-15,266.5,25.0
51187,2021-12-16,263.0,24.0
51187,2021-12-17,61.5,25.0
51187,2021-12-18,395.0,25.0
51187,2021-12-19,448.5,25.0
51187,2021-12-20,554.0,29.0
51187,2021-12-21,137.5,30.0
51187,2021-12-22,159.0,29.0
51187,2021-12-23,204.5,30.0
51187,2021-12-24,207.5,31.0
51187,2021-12-25,244.0,31.0
51187,2021-12-26,236.5,31.0
51187,2021-12-27,178.5,29.0
51187,2021-12-28,204.5,29.0
51187,2021-12-29,693.0,34.0
51187,2021-12-30,136.0,35.0
51187,2021-12-31,143.0,40.0
51187,2022-01-01,664.0,40.0
51187,2022-01-02,635.5,40.0
51187,2022-01-03,100.0,61.0
51187,2022-01-04,0.0,67.0
51187,2022-01-05,-93.0,62.0
51187,2022-01-06,-157.0,67.0
51187,2022-01-07,-135.0,68.0
51187,2022-01-08,27.0,68.0
51187,2022-01-09,-78.0,68.0
51510,2020-02-24,-228.5,0.0
51510,2020-02-25,143.0,0.0
51510,2020-02-26,57.0,0.0
51510,2020-02-27,207.5,0.0
51510,2020-02-28,450.0,0.0
51510,2020-02-29,364.0,0.0
51510,2020-03-01,521.5,0.0
51510,2020-03-02,136.0,0.0
51510,2020-03-03,335.5,0.0
51510,2020-03-04,400.0,0.0
51510,2020-03-05,330.0,0.0
51510,2020-03-06,366.0,0.0
51510,2020-03-07,219.0,0.0
51510,2020-03-08,693.0,0.0
51510,2020-03-09,54.0,0.0
51510,2020-03-10,275.0,0.0
51510,2020-03-11,267.5,0.0
51510,2020-03-12,86.5,0.0
51510,2020-03-13,317.5,0.0
51510,2020-03-14,183.0,0.0
51510,2020-03-15,-20.0,0.0
51510,2020-03-16,-131.5,0.0
51510,2020-03-17,-291.0,0.0
51510,2020-03-18,-49.5,0.0
51510,2020-03-19,22.0,0.0
51510,2020-03-20,-25.0,0.0
51510,2020-03-21,-69.0,1.0
51510,2020-03-22,-100.5,1.0
51510,2020-03-23,53.0,1.0
51510,2020-03-24,22.5,1.0
51510,2020-03-25,-366.5,1.0
51510,2020-03-26,-25.0,2.0
51510,2020-03-27,-700.0,2.0
51510,2020-03-28,-242.5,2.0
51510,2020-03-29,-88.5,3.0
51510,2020-03-30,-242.5,3.0
51510,2020-03-31,-309.0,3.0
51510,2020-04-01,-251.0,3.0
51510,2020-04-02,-320.0,3.0
51510,2020-04-03,-325.0,5.0
51510,2020-04-04,-326.5,7.0
51510,2020-04-05,-102.0,7.0
51510,2020-04-06,-114.5,10.0
51510,2020-04-07,-113.0,14.0
51510,2020-04-08,-268.5,16.0
51510,2020-04-09,-353.5,17.0
51510,2020-04-10,-357.0,17.0
51510,2020-04-11,-120.5,17.0
51510,2020-04-12,-374.5,18.0
51510,2020-04-13,-385.5,20.0
51510,2020-04-14,-384.5,17.0
51510,2020-04-15,-282.5,16.0
51510,2020-04-16,-133.5,18.0
51510,2020-04-17,-376.0,21.0
51510,2020-04-18,-377.0,24.0
51510,2020-04-19,-359.0,26.0
51510,2020-04-20,-354.0,27.0
51510,2020-04-21,-356.0,31.0
51510,2020-04-22,-356.0,31.0
51510,2020-04-23,-362.5,34.0
51510,2020-04-24,-264.0,32.0
51510,2020-04-25,-27.0,32.0
51510,2020-04-26,-364.0,30.0
51510,2020-04-27,-126.5,29.0
51510,2020-04-28,-127.5,27.0
51510,2020-04-29,-258.0,32.0
51510,2020-04-30,-365.0,35.0
51510,2020-05-01,-356.5,36.0
51510,2020-05-02,-350.0,39.0
51510,2020-05-03,-243.0,44.0
51510,2020-05-04,-331.0,45.0
51510,2020-05-05,-319.5,47.0
51510,2020-05-06,-323.0,40.0
51510,2020-05-07,-228.5,44.0
51510,2020-05-08,-307.0,44.0
51510,2020-05-09,-307.5,42.0
51510,2020-05-10,-297.5,42.0
51510,2020-05-11,-307.5,41.0
51510,2020-05-12,-311.0,37.0
51510,2020-05-13,-308.0,46.0
51510,2020-05-14,-107.5,41.0
51510,2020-05-15,-103.0,41.0
51510,2020-05-16,-303.5,45.0
51510,2020-05-17,-310.0,40.0
51510,2020-05-18,-229.0,41.0
51510,2020-05-19,-227.0,43.0
51510,2020-05-20,-300.0,39.0
51510,2020-05-21,-293.5,40.0
51510,2020-05-22,-295.0,37.0
51510,2020-05-23,-219.5,35.0
51510,2020-05-24,-288.0,37.0
51510,2020-05-25,-282.5,35.0
51510,2020-05-26,-282.5,34.0
51510,2020-05-27,-282.5,35.0
51510,2020-05-28,-101.0,37.0
51510,2020-05-29,-282.0,41.0
51510,2020-05-30,-280.0,37.0
51510,2020-05-31,-271.0,34.0
51510,2020-06-01,-257.5,32.0
51510,2020-06-02,-254.0,31.0
51510,2020-06-03,-91.0,27.0
51510,2020-06-04,-242.5,21.0
51510,2020-06-05,-242.5,15.0
51510,2020-06-06,-235.5,16.0
51510,2020-06-07,-77.5,17.0
51510,2020-06-08,-229.0,17.0
51510,2020-06-09,-224.5,16.0
51510,2020-06-10,-222.0,16.0
51510,2020-06-11,-22.0,14.0
51510,2020-06-12,-211.5,12.0
51510,2020-06-13,-160.0,9.0
51510,2020-06-14,-206.0,8.0
51510,2020-06-15,-203.0,8.0
51510,2020-06-16,-196.0,8.0
51510,2020-06-17,-202.5,7.0
51510,2020-06-18,-194.0,8.0
51510,2020-06-19,-192.5,10.0
51510,2020-06-20,-196.0,12.0
51510,2020-06-21,-202.5,11.0
51510,2020-06-22,-207.0,11.0
51510,2020-06-23,-206.0,11.0
51510,2020-06-24,-193.0,12.0
51510,2020-06-25,-192.5,12.0
51510,2020-06-26,-191.0,13.0
51510,2020-06-27,-190.0,12.0
51510,2020-06-28,-187.0,12.0
51510,2020-06-29,-132.5,12.0
51510,2020-06-30,-65.0,11.0
51510,2020-07-01,-180.0,10.0
51510,2020-07-02,-608.5,8.0
51510,2020-07-03,-563.5,7.0
51510,2020-07-04,-190.0,8.0
51510,2020-07-05,-183.5,9.0
51510,2020-07-06,-126.0,9.0
51510,2020-07-07,-622.5,11.0
51510,2020-07-08,-183.5,12.0
51510,2020-07-09,-193.5,13.0
51510,2020-07-10,-196.0,14.0
51510,2020-07-11,-73.0,14.0
51510,2020-07-12,-194.0,11.0
51510,2020-07-13,-188.5,11.0
51510,2020-07-14,-186.5,9.0
51510,2020-07-15,-184.5,11.0
51510,2020-07-16,-184.0,13.0
51510,2020-07-17,-183.5,12.0
51510,2020-07-18,-182.5,12.0
51510,2020-07-19,-184.0,13.0
