,zipcode,date,median_listing_price,active_listing_count,netinflow,change_price_x,change_listing_x,change_inflow_x,change_price_y,change_listing_y,change_inflow_y,price_change,listing_change,inflow_change
2587,20176,2018-04-01,689000.0,144.0,34.0,,,,,,,,,
2588,20176,2018-05-01,676500.0,164.0,67.0,,,,,,,,,
2589,20176,2018-06-01,668000.0,169.0,66.0,,,,,,,,,
2590,20176,2018-07-01,644950.0,154.0,108.0,,,,,,,,,
2591,20176,2018-08-01,649000.0,161.0,21.0,,,,,,,,,
2592,20176,2018-09-01,649900.0,159.0,-12.0,,,,,,,,,
2593,20176,2018-10-01,679945.0,154.0,-1.0,,,,,,,,,
2594,20176,2018-11-01,666995.0,131.0,-12.0,,,,,,,,,
2595,20176,2018-12-01,669000.0,105.0,-17.0,,,,,,,,,
2596,20176,2019-01-01,666995.0,89.0,-52.0,0.09353302346932924,-0.1188118811881188,2.466666666666667,,,,,,
2597,20176,2019-02-01,682450.0,97.0,-20.0,0.10607779578606169,-0.02020202020202022,-6.0,,,,,,
2598,20176,2019-03-01,697814.0,113.0,36.0,0.07356000000000007,-0.05833333333333335,-2.333333333333333,,,,,,
2599,20176,2019-04-01,705264.0,134.0,63.0,0.023605224963715532,-0.06944444444444442,0.8529411764705883,,,,,,
2600,20176,2019-05-01,677450.0,155.0,29.0,0.0014042867701404838,-0.054878048780487854,-0.5671641791044777,,,,,,
2601,20176,2019-06-01,669000.0,154.0,-47.0,0.0014970059880239361,-0.08875739644970415,-1.7121212121212122,,,,,,
2602,20176,2019-07-01,647500.0,149.0,-5.0,0.003953794867819216,-0.03246753246753242,-1.0462962962962963,,,,,,
2603,20176,2019-08-01,665371.0,159.0,-21.0,0.025224961479198837,-0.012422360248447228,-2.0,,,,,,
2604,20176,2019-09-01,665421.0,155.0,12.0,0.023882135713186647,-0.02515723270440251,-2.0,,,,,,
2605,20176,2019-10-01,670500.0,150.0,-7.0,-0.013890829405319494,-0.025974025974025983,6.0,,,,,,
2606,20176,2019-11-01,679900.0,136.0,29.0,0.019347971124221264,0.03816793893129766,-3.4166666666666665,,,,,,
2607,20176,2019-12-01,744656.0,93.0,-38.0,0.11308819133034387,-0.11428571428571432,1.2352941176470589,,,,,,
2608,20176,2020-01-01,719950.0,83.0,-32.0,0.07939339875111506,-0.0674157303370787,-0.3846153846153846,,,,,,
2609,20176,2020-02-01,750000.0,76.0,-20.0,0.09898161037438635,-0.21649484536082475,0.0,,,,,,
2610,20176,2020-03-01,781995.0,95.0,-6.0,0.1206352982313339,-0.15929203539823011,-1.1666666666666667,,,,,,
2611,20176,2020-04-01,759000.0,92.0,5.0,0.07619274484448368,-0.31343283582089554,-0.9206349206349207,,,,,,
2612,20176,2020-05-01,774990.0,105.0,-4.0,0.14398110561665067,-0.32258064516129037,-1.1379310344827587,,,,,,
2613,20176,2020-06-01,749208.0,82.0,12.0,0.11989237668161445,-0.4675324675324676,-1.2553191489361701,,,,,,
2614,20176,2020-07-01,709950.0,71.0,-22.0,0.09644787644787645,-0.5234899328859061,3.4000000000000004,,,,,,
2615,20176,2020-08-01,699900.0,66.0,-19.0,0.05189435668221187,-0.5849056603773585,-0.09523809523809523,,,,,,
2616,20176,2020-09-01,685000.0,61.0,-5.0,0.02942347776820986,-0.6064516129032258,-1.4166666666666667,,,,,,
2617,20176,2020-10-01,650000.0,45.0,-13.0,-0.030574198359433313,-0.7,0.8571428571428572,,,,,,
2618,20176,2020-11-01,672500.0,37.0,38.0,-0.010883953522576872,-0.7279411764705883,0.31034482758620685,,,,,,
2619,20176,2020-12-01,655000.0,25.0,-13.0,-0.12039921789389996,-0.7311827956989247,-0.6578947368421053,,,,,,
2620,20176,2021-01-01,514900.0,30.0,25.0,-0.2848114452392527,-0.6385542168674698,-1.78125,,,,,,
2621,20176,2021-02-01,557450.0,21.0,-45.0,-0.25673333333333337,-0.7236842105263157,1.25,,,,,,
2622,20176,2021-03-01,587450.0,27.0,-61.0,-0.24878036304579954,-0.7157894736842105,9.166666666666666,,,,,,
2623,20176,2021-04-01,580000.0,33.0,58.0,-0.23583662714097497,-0.6413043478260869,10.6,,,,,,
2624,20176,2021-05-01,674000.0,40.0,8.0,-0.13031135885624334,-0.6190476190476191,-3.0,,,,,,
2625,20176,2021-06-01,659950.0,33.0,-4.0,-0.11913647478403866,-0.5975609756097561,-1.3333333333333333,,,,,,
2626,20176,2021-07-01,659950.0,50.0,13.0,-0.07042749489400657,-0.295774647887324,-1.5909090909090908,,,,,,
2627,20176,2021-08-01,650000.0,61.0,24.0,-0.071295899414202,-0.0757575757575758,-2.263157894736842,,,,,,
2628,20176,2021-09-01,637450.0,52.0,44.0,-0.06941605839416054,-0.14754098360655743,-9.8,,,,,,
2629,20176,2021-10-01,559900.0,40.0,24.0,-0.13861538461538458,-0.11111111111111116,-2.8461538461538463,,,,,,
2630,20176,2021-11-01,564450.0,25.0,9.0,-0.1606691449814126,-0.32432432432432434,-0.7631578947368421,,,,,,
2631,20176,2021-12-01,582450.0,18.0,-46.0,-0.11076335877862598,-0.28,2.5384615384615383,,,,,,
2632,20176,2022-01-01,454000.0,16.0,-26.0,-0.11827539328024861,-0.4666666666666667,-2.04,,,,,,
2633,20176,2022-02-01,552500.0,11.0,-43.0,-0.008879720154273962,-0.47619047619047616,-0.0444444444444444,,,,,,
2634,20176,2022-03-01,647450.0,16.0,-37.0,0.10213635202996008,-0.40740740740740744,-0.39344262295081966,,,,,,
2635,20176,2022-04-01,788000.0,27.0,74.0,0.35862068965517246,-0.18181818181818177,0.27586206896551735,,,,,,
2636,20176,2022-05-01,689474.4674461249,46.836335904440986,14.71785829258853,0.022959150513538473,0.1709083976110246,0.8397322865735664,,,,,,
2637,20176,2022-06-01,695020.2865885538,46.70658113580453,18.344334169492768,0.053140823681421034,0.4153509435092282,-5.586083542373192,,,,,,
2638,20176,2022-07-01,700470.3810134653,46.251409219310965,21.08903548361178,0.061399168139200544,-0.07497181561378075,0.6222334987393678,,,,,,
2639,20176,2022-08-01,705583.1510034956,45.63938233772451,23.81837341272025,0.08551254000537778,-0.2518134042995982,-0.007567774469989685,,,,,,
2640,20176,2022-09-01,710661.0149194599,44.94635762861509,26.345980581353288,0.11484981554547002,-0.1356469686804791,-0.40122771406015256,,,,,,
2641,20176,2022-10-01,715660.6173033086,44.21413980172064,28.861776969115738,0.2781936369053555,0.10535349504301594,0.2025740403798224,,,,,,
2642,20176,2022-11-01,720649.0523642398,43.46180735635503,31.331049648632657,0.2767278808826996,0.7384722942542012,2.481227738736962,,,,,,
2643,20176,2022-12-01,725619.1705333759,42.69969704122377,33.795705838992376,0.2458050828970313,1.3722053911790986,-1.7346892573693995,,,,,,
2644,20180,2018-01-01,499900.0,25.0,6.0,,,,,,,,,
2645,20180,2018-02-01,499900.0,32.0,1.0,,,,,,,,,
2646,20180,2018-03-01,469990.0,30.0,19.0,,,,,,,,,
2647,20180,2018-04-01,459990.0,36.0,-3.0,,,,,,,,,
2648,20180,2018-05-01,561500.0,39.0,22.0,,,,,,,,,
2649,20180,2018-06-01,600000.0,42.0,14.0,,,,,,,,,
2650,20180,2018-07-01,539000.0,35.0,23.0,,,,,,,,,
2651,20180,2018-08-01,537500.0,37.0,12.0,,,,,,,,,
2652,20180,2018-09-01,515000.0,38.0,5.0,,,,,,,,,
2653,20180,2018-10-01,469999.0,34.0,0.0,,,,,,,,,
2654,20180,2018-11-01,517450.0,39.0,4.0,,,,,,,,,
2655,20180,2018-12-01,469900.0,38.0,1.0,,,,,,,,,
2656,20180,2019-01-01,509900.0,35.0,5.0,0.02000400080016007,0.3999999999999999,-0.16666666666666663,,,,,,
2657,20180,2019-02-01,524900.0,30.0,14.0,0.05001000200040018,-0.0625,13.0,,,,,,
2658,20180,2019-03-01,537800.0,31.0,9.0,0.14427966552479843,0.03333333333333344,-0.5263157894736843,,,,,,
2659,20180,2019-04-01,522450.0,38.0,-2.0,0.13578556055566415,0.05555555555555558,-0.33333333333333337,,,,,,
2660,20180,2019-05-01,534245.0,40.0,27.0,-0.04853962600178097,0.02564102564102555,0.2272727272727273,,,,,,
2661,20180,2019-06-01,549900.0,34.0,23.0,-0.08350000000000002,-0.19047619047619047,0.6428571428571428,,,,,,
2662,20180,2019-07-01,537400.0,33.0,6.0,-0.0029684601113172393,-0.05714285714285716,-0.7391304347826086,,,,,,
2663,20180,2019-08-01,544900.0,33.0,-6.0,0.01376744186046519,-0.10810810810810811,-1.5,,,,,,
2664,20180,2019-09-01,544900.0,31.0,12.0,0.05805825242718443,-0.1842105263157895,1.4,,,,,,
2665,20180,2019-10-01,534950.0,34.0,24.0,0.13819391105087453,0.0,inf,,,,,,
2666,20180,2019-11-01,514900.0,32.0,-1.0,-0.004928012368344725,-0.17948717948717952,-1.25,,,,,,
2667,20180,2019-12-01,495000.0,31.0,19.0,0.05341562034475422,-0.1842105263157895,18.0,,,,,,
2668,20180,2020-01-01,506900.0,23.0,19.0,-0.005883506569915653,-0.34285714285714286,2.8,,,,,,
2669,20180,2020-02-01,510000.0,23.0,13.0,-0.028386359306534548,-0.23333333333333328,-0.0714285714285714,,,,,,
2670,20180,2020-03-01,549500.0,26.0,13.0,0.021755299367794745,-0.16129032258064513,0.4444444444444444,,,,,,
2671,20180,2020-04-01,540000.0,30.0,27.0,0.03359173126614978,-0.21052631578947367,-14.5,,,,,,
2672,20180,2020-05-01,535000.0,28.0,37.0,0.0014132092953607067,-0.30000000000000004,0.37037037037037046,,,,,,
2673,20180,2020-06-01,649900.0,27.0,28.0,0.18185124568103284,-0.20588235294117652,0.21739130434782616,,,,,,
2674,20180,2020-07-01,634450.0,21.0,36.0,0.18059173799776707,-0.36363636363636365,5.0,,,,,,
2675,20180,2020-08-01,660000.0,19.0,27.0,0.21123141860891903,-0.4242424242424242,-5.5,,,,,,
2676,20180,2020-09-01,737250.0,18.0,25.0,0.3530005505597358,-0.4193548387096774,1.0833333333333335,,,,,,
2677,20180,2020-10-01,749000.0,16.0,-2.0,0.40013085335078036,-0.5294117647058824,-1.0833333333333333,,,,,,
2678,20180,2020-11-01,747450.0,13.0,0.0,0.4516410953583221,-0.59375,-1.0,,,,,,
2679,20180,2020-12-01,719000.0,11.0,22.0,0.45252525252525255,-0.6451612903225806,0.1578947368421053,,,,,,
2680,20180,2021-01-01,719000.0,8.0,8.0,0.418425724995068,-0.6521739130434783,-0.5789473684210527,,,,,,
2681,20180,2021-02-01,574950.0,6.0,11.0,0.12735294117647067,-0.7391304347826086,-0.15384615384615385,,,,,,
2682,20180,2021-03-01,750000.0,9.0,16.0,0.36487716105550505,-0.6538461538461539,0.23076923076923084,,,,,,
2683,20180,2021-04-01,669500.0,6.0,-8.0,0.23981481481481493,-0.8,-1.2962962962962963,,,,,,
2684,20180,2021-05-01,750000.0,6.0,33.0,0.4018691588785046,-0.7857142857142857,-0.10810810810810811,,,,,,
2685,20180,2021-06-01,667450.0,8.0,-6.0,0.027004154485305465,-0.7037037037037037,-1.2142857142857142,,,,,,
2686,20180,2021-07-01,672500.0,16.0,7.0,0.05997320513830884,-0.23809523809523814,-0.8055555555555556,,,,,,
2687,20180,2021-08-01,637450.0,16.0,17.0,-0.03416666666666668,-0.1578947368421053,-0.37037037037037035,,,,,,
2688,20180,2021-09-01,662450.0,16.0,19.0,-0.10145812139708377,-0.11111111111111116,-0.24,,,,,,
2689,20180,2021-10-01,649900.0,20.0,-13.0,-0.13230974632843795,0.25,5.5,,,,,,
2690,20180,2021-11-01,700000.0,14.0,1.0,-0.06348250719111648,0.07692307692307687,inf,,,,,,
2691,20180,2021-12-01,885450.0,6.0,3.0,0.2315020862308763,-0.4545454545454546,-0.8636363636363636,,,,,,
2692,20180,2022-01-01,875000.0,5.0,1.0,0.2169680111265646,-0.375,-0.875,,,,,,
2693,20180,2022-02-01,655000.0,3.0,4.0,0.13922949821723618,-0.5,-0.6363636363636364,,,,,,
2694,20180,2022-03-01,799000.0,6.0,17.0,0.06533333333333324,-0.33333333333333337,0.0625,,,,,,
2695,20180,2022-04-01,799900.0,4.0,-2.0,0.194772218073189,-0.33333333333333337,-0.75,,,,,,
2696,20180,2022-05-01,918964.8094594495,3.140689401239614,7.893090826898438,0.2252864126125993,-0.47655176646006436,-0.7608154294879261,,,,,,
2697,20180,2022-06-01,925430.7543497114,2.5685603419132255,7.71974253737511,0.38651697408002295,-0.6789299572608468,-2.2866237562291847,,,,,,
2698,20180,2022-07-01,931649.8123700958,1.990880776158936,7.663835647723481,0.385352880847726,-0.8755699514900666,0.0948336639604972,,,,,,
2699,20180,2022-08-01,937992.3810733493,1.41630741738338,7.568786238249558,0.47147600764506903,-0.9114807864135388,-0.5547772801029671,,,,,,
2700,20180,2022-09-01,944275.9042389649,0.8401228957031757,7.484885958783136,0.42542969920592477,-0.9474923190185516,-0.6060586337482561,,,,,,
2701,20180,2022-10-01,950586.5945595484,0.26473072447931756,7.398908733518417,0.46266594023626473,-0.9867634637760341,-1.5691468256552628,,,,,,
2702,20180,2022-11-01,956885.2128003599,-0.31103493243893965,7.312574170134702,0.3669788754290857,-1.0222167808884957,6.312574170134702,,,,,,
2703,20180,2022-12-01,963189.0160468059,-0.8866308840992989,7.226949012843249,0.08779605403671109,-1.1477718140165498,1.4089830042810831,,,,,,
2704,20181,2018-01-01,694990.0,30.0,7.0,,,,,,,,,
2705,20181,2018-02-01,682490.0,29.0,-2.0,,,,,,,,,
2706,20181,2018-03-01,671990.0,35.0,-1.0,,,,,,,,,
2707,20181,2018-04-01,656990.0,41.0,0.0,,,,,,,,,
2708,20181,2018-05-01,656990.0,42.0,13.0,,,,,,,,,
2709,20181,2018-06-01,656990.0,43.0,19.0,,,,,,,,,
2710,20181,2018-07-01,656990.0,47.0,3.0,,,,,,,,,
2711,20181,2018-08-01,656990.0,42.0,1.0,,,,,,,,,
2712,20181,2018-09-01,656990.0,40.0,35.0,,,,,,,,,
2713,20181,2018-10-01,644990.0,42.0,1.0,,,,,,,,,
2714,20181,2018-11-01,642445.0,54.0,-2.0,,,,,,,,,
2715,20181,2018-12-01,639990.0,45.0,13.0,,,,,,,,,
2716,20181,2019-01-01,632495.0,46.0,-13.0,-0.08992215715334029,0.5333333333333334,-2.857142857142857,,,,,,
2717,20181,2019-02-01,624990.0,41.0,9.0,-0.08425031868598809,0.4137931034482758,-5.5,,,,,,
2718,20181,2019-03-01,627094.0,45.0,14.0,-0.06681051801366089,0.2857142857142858,-15.0,,,,,,
2719,20181,2019-04-01,642400.0,49.0,15.0,-0.02220733953332621,0.19512195121951215,inf,,,,,,
2720,20181,2019-05-01,672450.0,50.0,45.0,0.02353156060214001,0.19047619047619047,2.4615384615384617,,,,,,
2721,20181,2019-06-01,654900.0,45.0,58.0,-0.0031811747515182454,0.04651162790697683,2.0526315789473686,,,,,,
2722,20181,2019-07-01,654900.0,50.0,-13.0,-0.0031811747515182454,0.06382978723404253,-5.333333333333333,,,,,,
2723,20181,2019-08-01,633996.0,46.0,34.0,-0.03499901063943134,0.09523809523809534,33.0,,,,,,
2724,20181,2019-09-01,600491.0,44.0,18.0,-0.08599674272058933,0.10000000000000009,-0.48571428571428577,,,,,,
2725,20181,2019-10-01,639495.0,41.0,13.0,-0.008519511930417556,-0.023809523809523836,12.0,,,,,,
2726,20181,2019-11-01,649990.0,38.0,21.0,0.011744196001214124,-0.2962962962962963,-11.5,,,,,,
2727,20181,2019-12-01,689990.0,28.0,10.0,0.07812622072219888,-0.37777777777777777,-0.23076923076923073,,,,,,
2728,20181,2020-01-01,699990.0,21.0,10.0,0.10671230602613457,-0.5434782608695652,-1.7692307692307692,,,,,,
2729,20181,2020-02-01,729990.0,17.0,11.0,0.16800268804300877,-0.5853658536585367,0.22222222222222232,,,,,,
2730,20181,2020-03-01,699990.0,17.0,34.0,0.11624413564792513,-0.6222222222222222,1.4285714285714284,,,,,,
2731,20181,2020-04-01,759900.0,18.0,29.0,0.18290784557907847,-0.6326530612244898,0.9333333333333333,,,,,,
2732,20181,2020-05-01,767900.0,22.0,9.0,0.14194363893226258,-0.56,-0.8,,,,,,
2733,20181,2020-06-01,729990.0,19.0,25.0,0.11465872652313336,-0.5777777777777777,-0.5689655172413793,,,,,,
2734,20181,2020-07-01,822500.0,15.0,26.0,0.2559169338830356,-0.7,-3.0,,,,,,
2735,20181,2020-08-01,690000.0,15.0,12.0,0.08833494217629134,-0.6739130434782609,-0.6470588235294117,,,,,,
2736,20181,2020-09-01,642450.0,14.0,4.0,0.06987448604558599,-0.6818181818181819,-0.7777777777777778,,,,,,
2737,20181,2020-10-01,764900.0,17.0,-2.0,0.19610004769388345,-0.5853658536585367,-1.1538461538461537,,,,,,
2738,20181,2020-11-01,766400.0,22.0,41.0,0.17909506300096933,-0.42105263157894735,0.9523809523809523,,,,,,
2739,20181,2020-12-01,769900.0,16.0,-2.0,0.1158132726561254,-0.4285714285714286,-1.2,,,,,,
2740,20181,2021-01-01,779900.0,11.0,-1.0,0.11415877369676708,-0.47619047619047616,-1.1,,,,,,
2741,20181,2021-02-01,911899.0,7.0,25.0,0.24919382457293926,-0.5882352941176471,1.272727272727273,,,,,,
2742,20181,2021-03-01,774500.0,8.0,2.0,0.10644437777682536,-0.5294117647058824,-0.9411764705882353,,,,,,
2743,20181,2021-04-01,874950.0,8.0,12.0,0.1514015001973943,-0.5555555555555556,-0.5862068965517242,,,,,,
2744,20181,2021-05-01,923900.0,11.0,11.0,0.20315145201198082,-0.5,0.22222222222222232,,,,,,
2745,20181,2021-06-01,900000.0,17.0,-5.0,0.23289360128220937,-0.10526315789473684,-1.2,,,,,,
2746,20181,2021-07-01,923900.0,19.0,-7.0,0.12328267477203658,0.2666666666666666,-1.2692307692307692,,,,,,
2747,20181,2021-08-01,906950.0,19.0,-21.0,0.31442028985507253,0.2666666666666666,-2.75,,,,,,
2748,20181,2021-09-01,923900.0,19.0,14.0,0.4380885672036734,0.3571428571428572,2.5,,,,,,
2749,20181,2021-10-01,925000.0,17.0,23.0,0.20930840632762449,0.0,-12.5,,,,,,
2750,20181,2021-11-01,944900.0,13.0,3.0,0.23290709812108568,-0.40909090909090906,-0.926829268292683,,,,,,
2751,20181,2021-12-01,939400.0,12.0,22.0,0.22015846213794,-0.25,-12.0,,,,,,
2752,20181,2022-01-01,853900.0,5.0,27.0,0.0948839594819848,-0.5454545454545454,-28.0,,,,,,
2753,20181,2022-02-01,995400.0,10.0,-1.0,0.0915682548176937,0.4285714285714286,-1.04,,,,,,
2754,20181,2022-03-01,999900.0,13.0,-11.0,0.291026468689477,0.625,-6.5,,,,,,
2755,20181,2022-04-01,989900.0,11.0,6.0,0.13137893593919658,0.375,-0.5,,,,,,
2756,20181,2022-05-01,979383.5363041122,10.173843104886709,13.07265422216248,0.06005361652138985,-0.07510517228302649,0.18842311110568,,,,,,
2757,20181,2022-06-01,985999.542482101,9.420151584438173,15.43886691922752,0.09555504720233454,-0.44587343620951925,-4.087773383845504,,,,,,
2758,20181,2022-07-01,992365.3019631456,8.904631558759029,14.105766914407964,0.07410466713188191,-0.5313351811179459,-3.0151095592011377,,,,,,
2759,20181,2022-08-01,998809.2283724674,8.490051970076463,13.708582348468596,0.10128367426260265,-0.5531551594696598,-1.6527896356413616,,,,,,
2760,20181,2022-09-01,1005558.2945902178,7.888564171927615,14.568500922737897,0.08838434310013832,-0.5848124120038097,0.04060720876699264,,,,,,
2761,20181,2022-10-01,1011888.1707366606,7.369155662457473,14.035412612796907,0.09393315755314657,-0.5665202551495604,-0.3897646690088301,,,,,,
2762,20181,2022-11-01,1018370.4454572331,6.88396357182476,13.842879543764282,0.07775473114322473,-0.47046434062886466,3.6142931812547605,,,,,,
2763,20181,2022-12-01,1025014.7375127749,6.334104456735996,14.134462416033209,0.09113768098017339,-0.472157961938667,-0.35752443563485414,,,,,,
2764,20186,2018-01-01,475000.0,54.0,0.0,,,,,,,,,
2765,20186,2018-02-01,477450.0,49.0,-30.0,,,,,,,,,
2766,20186,2018-03-01,484500.0,58.0,-28.0,,,,,,,,,
2767,20186,2018-04-01,506500.0,59.0,-3.0,,,,,,,,,
2768,20186,2018-05-01,489000.0,70.0,0.0,,,,,,,,,
2769,20186,2018-06-01,475000.0,70.0,15.0,,,,,,,,,
2770,20186,2018-07-01,457500.0,79.0,12.0,,,,,,,,,
2771,20186,2018-08-01,458500.0,88.0,2.0,,,,,,,,,
2772,20186,2018-09-01,457500.0,96.0,-22.0,,,,,,,,,
2773,20186,2018-10-01,448200.0,88.0,-18.0,,,,,,,,,
2774,20186,2018-11-01,452450.0,83.0,-9.0,,,,,,,,,
2775,20186,2018-12-01,425000.0,68.0,-5.0,,,,,,,,,
2776,20186,2019-01-01,437500.0,58.0,8.0,-0.07894736842105265,0.07407407407407418,inf,,,,,,
2777,20186,2019-02-01,453000.0,61.0,12.0,-0.05120955073829725,0.24489795918367352,-1.4,,,,,,
2778,20186,2019-03-01,462429.0,72.0,-10.0,-0.04555417956656349,0.24137931034482762,-0.6428571428571428,,,,,,
2779,20186,2019-04-01,474928.0,88.0,-32.0,-0.06233366238894378,0.4915254237288136,9.666666666666666,,,,,,
2780,20186,2019-05-01,482400.0,100.0,-32.0,-0.013496932515337456,0.4285714285714286,-inf,,,,,,
2781,20186,2019-06-01,525000.0,98.0,14.0,0.10526315789473695,0.3999999999999999,-0.06666666666666665,,,,,,
2782,20186,2019-07-01,480950.0,97.0,8.0,0.051256830601092984,0.2278481012658229,-0.33333333333333337,,,,,,
2783,20186,2019-08-01,474871.0,88.0,-21.0,0.03570556161395855,0.0,-11.5,,,,,,
2784,20186,2019-09-01,470171.0,75.0,-7.0,0.027696174863387935,-0.21875,-0.6818181818181819,,,,,,
2785,20186,2019-10-01,487000.0,67.0,-5.0,0.08656849620705032,-0.23863636363636365,-0.7222222222222222,,,,,,
2786,20186,2019-11-01,465000.0,68.0,8.0,0.027737871588020768,-0.1807228915662651,-1.8888888888888888,,,,,,
2787,20186,2019-12-01,497450.0,47.0,-8.0,0.17047058823529415,-0.3088235294117647,0.6000000000000001,,,,,,
2788,20186,2020-01-01,535750.0,38.0,-13.0,0.22457142857142864,-0.3448275862068966,-2.625,,,,,,
2789,20186,2020-02-01,549000.0,33.0,-26.0,0.21192052980132448,-0.4590163934426229,-3.1666666666666665,,,,,,
2790,20186,2020-03-01,516200.0,40.0,20.0,0.11627947209193201,-0.4444444444444444,-3.0,,,,,,
2791,20186,2020-04-01,570000.0,36.0,27.0,0.2001819223124348,-0.5909090909090908,-1.84375,,,,,,
2792,20186,2020-05-01,579000.0,39.0,-2.0,0.20024875621890548,-0.61,-0.9375,,,,,,
2793,20186,2020-06-01,582500.0,31.0,21.0,0.10952380952380958,-0.6836734693877551,0.5,,,,,,
2794,20186,2020-07-01,592450.0,28.0,20.0,0.23183283085559836,-0.711340206185567,1.5,,,,,,
2795,20186,2020-08-01,525000.0,28.0,46.0,0.10556340564068978,-0.6818181818181819,-3.1904761904761907,,,,,,
2796,20186,2020-09-01,581500.0,24.0,-23.0,0.2367840636704519,-0.6799999999999999,2.2857142857142856,,,,,,
2797,20186,2020-10-01,579900.0,25.0,-14.0,0.19075975359342912,-0.6268656716417911,1.7999999999999998,,,,,,
2798,20186,2020-11-01,749000.0,23.0,1.0,0.6107526881720431,-0.6617647058823529,-0.875,,,,,,
2799,20186,2020-12-01,799000.0,22.0,18.0,0.6061915770429189,-0.5319148936170213,-3.25,,,,,,
2800,20186,2021-01-01,799000.0,20.0,-6.0,0.4913672421838544,-0.4736842105263158,-0.5384615384615384,,,,,,
2801,20186,2021-02-01,600950.0,24.0,1.0,0.09462659380692173,-0.2727272727272727,-1.0384615384615385,,,,,,
2802,20186,2021-03-01,550000.0,19.0,-18.0,0.0654784967067028,-0.525,-1.9,,,,,,
2803,20186,2021-04-01,514950.0,23.0,36.0,-0.0965789473684211,-0.36111111111111116,0.33333333333333326,,,,,,
2804,20186,2021-05-01,550000.0,28.0,6.0,-0.050086355785837644,-0.28205128205128205,-4.0,,,,,,
2805,20186,2021-06-01,559000.0,32.0,43.0,-0.040343347639484994,0.032258064516129004,1.0476190476190474,,,,,,
2806,20186,2021-07-01,544950.0,26.0,-10.0,-0.08017554223985146,-0.0714285714285714,-1.5,,,,,,
2807,20186,2021-08-01,582250.0,23.0,-4.0,0.10904761904761906,-0.1785714285714286,-1.0869565217391304,,,,,,
2808,20186,2021-09-01,559500.0,24.0,3.0,-0.03783319002579533,0.0,-1.1304347826086956,,,,,,
2809,20186,2021-10-01,570000.0,23.0,-12.0,-0.017071908949818915,-0.07999999999999996,-0.1428571428571429,,,,,,
2810,20186,2021-11-01,484900.0,20.0,3.0,-0.3526034712950601,-0.13043478260869568,2.0,,,,,,
2811,20186,2021-12-01,487400.0,21.0,-13.0,-0.3899874843554443,-0.045454545454545414,-1.7222222222222223,,,,,,
2812,20186,2022-01-01,454900.0,16.0,3.0,-0.4306633291614518,-0.19999999999999996,-1.5,,,,,,
2813,20186,2022-02-01,835000.0,12.0,-20.0,0.38946667776021293,-0.5,-21.0,,,,,,
2814,20186,2022-03-01,1024995.0,13.0,32.0,0.8636272727272727,-0.3157894736842105,-2.7777777777777777,,,,,,
2815,20186,2022-04-01,815000.0,23.0,21.0,0.5826779298961065,0.0,-0.41666666666666663,,,,,,
2816,20186,2022-05-01,774650.8511958856,14.337634703901362,2.0330023597699842,0.40845609308342823,-0.48794161771780853,-0.6611662733716692,,,,,,
2817,20186,2022-06-01,375362.0212616104,23.356061566605028,-25.00141795407711,-0.32851158987189555,-0.27012307604359287,-1.5814283245134213,,,,,,
2818,20186,2022-07-01,-95482.33487649425,15.17169154873618,-41.82704101799827,-1.1752130193164405,-0.41647340197168536,3.1827041017998265,,,,,,
2819,20186,2022-08-01,-85771.28021179233,-3.9026580047690516,-45.66321416362227,-1.1473100561816958,-1.1696807828160458,10.415803540905568,,,,,,
2820,20186,2022-09-01,410344.81666565785,-13.573823168800871,-18.5326552895391,-0.2665865653875642,-1.565575965366703,-7.1775517631797,,,,,,
2821,20186,2022-10-01,876532.1141128826,-4.166023670649061,-0.9755260025308843,0.5377756387945309,-1.1811314639412636,-0.9187061664557596,,,,,,
2822,20186,2022-11-01,777677.5365589787,14.20173278989347,-2.1179616507784758,0.6037895165167637,-0.28991336050532657,-1.7059872169261587,,,,,,
2823,20186,2022-12-01,204538.09535089764,19.793817311262096,-29.01104371022898,-0.5803485938635666,-0.05743727089228112,1.2316187469406907,,,,,,
2824,20187,2018-01-01,509990.0,66.0,-21.0,,,,,,,,,
2825,20187,2018-02-01,519495.0,61.0,14.0,,,,,,,,,
2826,20187,2018-03-01,514990.0,66.0,10.0,,,,,,,,,
2827,20187,2018-04-01,520000.0,68.0,23.0,,,,,,,,,
2828,20187,2018-05-01,539450.0,71.0,-3.0,,,,,,,,,
2829,20187,2018-06-01,534900.0,79.0,38.0,,,,,,,,,
2830,20187,2018-07-01,542450.0,82.0,3.0,,,,,,,,,
2831,20187,2018-08-01,544950.0,80.0,21.0,,,,,,,,,
2832,20187,2018-09-01,530000.0,76.0,12.0,,,,,,,,,
2833,20187,2018-10-01,524990.0,76.0,30.0,,,,,,,,,
2834,20187,2018-11-01,518450.0,71.0,13.0,,,,,,,,,
2835,20187,2018-12-01,524990.0,68.0,15.0,,,,,,,,,
2836,20187,2019-01-01,524990.0,56.0,-2.0,0.029412341418459276,-0.1515151515151515,-0.9047619047619048,,,,,,
2837,20187,2019-02-01,527445.0,58.0,5.0,0.015303323419859627,-0.049180327868852514,-0.6428571428571428,,,,,,
2838,20187,2019-03-01,534237.0,61.0,-10.0,0.037373541233810315,-0.0757575757575758,-2.0,,,,,,
2839,20187,2019-04-01,536692.0,64.0,25.0,0.03210000000000002,-0.05882352941176472,0.08695652173913038,,,,,,
