countyfips,date,revenue_all,yoy_change,year,month,yearmonth,day,Date
24021,2020-11-21 00:00:00,-0.124,0.26919140225179117,2020,11,2020-11,21,2020-11-21
24031,2020-11-21 00:00:00,-0.38,0.11764705882352944,2020,11,2020-11,21,2020-11-21
24033,2020-11-21 00:00:00,-0.285,0.36363636363636354,2020,11,2020-11,21,2020-11-21
24037,2020-11-21 00:00:00,-0.299,-0.356989247311828,2020,11,2020-11,21,2020-11-21
51013,2020-11-21 00:00:00,-0.5710000000000001,0.0362976406533575,2020,11,2020-11,21,2020-11-21
51059,2020-11-21 00:00:00,-0.366,0.1883116883116882,2020,11,2020-11,21,2020-11-21
51061,2020-11-21 00:00:00,-0.4920000000000001,0.11564625850340149,2020,11,2020-11,21,2020-11-21
51107,2020-11-21 00:00:00,-0.279,0.924137931034483,2020,11,2020-11,21,2020-11-21
51153,2020-11-21 00:00:00,-0.301,0.17578125,2020,11,2020-11,21,2020-11-21
51187,2020-11-21 00:00:00,-0.253,-0.32171581769436997,2020,11,2020-11,21,2020-11-21
51510,2020-11-21 00:00:00,-0.321,0.13028169014084523,2020,11,2020-11,21,2020-11-21
51610,2020-11-21 00:00:00,-0.598,0.07747747747747735,2020,11,2020-11,21,2020-11-21
51683,2020-11-21 00:00:00,-0.469,0.2506666666666666,2020,11,2020-11,21,2020-11-21
11001,2020-11-28 00:00:00,-0.635,0.12588652482269524,2020,11,2020-11,28,2020-11-28
24009,2020-11-28 00:00:00,-0.447,0.31858407079646,2020,11,2020-11,28,2020-11-28
24017,2020-11-28 00:00:00,-0.416,0.6313725490196078,2020,11,2020-11,28,2020-11-28
24021,2020-11-28 00:00:00,-0.191,0.5916666666666668,2020,11,2020-11,28,2020-11-28
24031,2020-11-28 00:00:00,-0.406,0.23030303030303023,2020,11,2020-11,28,2020-11-28
24033,2020-11-28 00:00:00,-0.366,0.051724137931034475,2020,11,2020-11,28,2020-11-28
24037,2020-11-28 00:00:00,-0.365,0.22895622895622902,2020,11,2020-11,28,2020-11-28
51013,2020-11-28 00:00:00,-0.5720000000000001,0.055350553505535194,2020,11,2020-11,28,2020-11-28
51059,2020-11-28 00:00:00,-0.389,0.8792270531400967,2020,11,2020-11,28,2020-11-28
51061,2020-11-28 00:00:00,-0.325,-0.32851239669421484,2020,11,2020-11,28,2020-11-28
51107,2020-11-28 00:00:00,-0.358,-0.0027855153203342198,2020,11,2020-11,28,2020-11-28
51153,2020-11-28 00:00:00,-0.413,0.42413793103448283,2020,11,2020-11,28,2020-11-28
51187,2020-11-28 00:00:00,-0.312,-0.34038054968287523,2020,11,2020-11,28,2020-11-28
51510,2020-11-28 00:00:00,-0.334,1.4028776978417263,2020,11,2020-11,28,2020-11-28
51610,2020-11-28 00:00:00,-0.5820000000000001,0.16867469879518082,2020,11,2020-11,28,2020-11-28
51683,2020-11-28 00:00:00,-0.455,0.20370370370370372,2020,11,2020-11,28,2020-11-28
11001,2020-12-05 00:00:00,-0.597,-0.00995024875621886,2020,12,2020-12,05,2020-12-05
24009,2020-12-05 00:00:00,-0.333,0.1100000000000001,2020,12,2020-12,05,2020-12-05
24017,2020-12-05 00:00:00,-0.28300000000000003,-0.02076124567474036,2020,12,2020-12,05,2020-12-05
24021,2020-12-05 00:00:00,-0.104,-0.14049586776859502,2020,12,2020-12,05,2020-12-05
24031,2020-12-05 00:00:00,-0.34600000000000003,-0.06233062330623296,2020,12,2020-12,05,2020-12-05
24033,2020-12-05 00:00:00,-0.248,0.11210762331838553,2020,12,2020-12,05,2020-12-05
24037,2020-12-05 00:00:00,-0.343,0.0,2020,12,2020-12,05,2020-12-05
51013,2020-12-05 00:00:00,-0.532,0.738562091503268,2020,12,2020-12,05,2020-12-05
51059,2020-12-05 00:00:00,-0.234,0.026315789473684292,2020,12,2020-12,05,2020-12-05
51061,2020-12-05 00:00:00,-0.284,-0.49012567324955125,2020,12,2020-12,05,2020-12-05
51107,2020-12-05 00:00:00,-0.244,-0.20261437908496738,2020,12,2020-12,05,2020-12-05
51153,2020-12-05 00:00:00,-0.28800000000000003,0.2857142857142858,2020,12,2020-12,05,2020-12-05
51187,2020-12-05 00:00:00,-0.0273,-0.8937743190661479,2020,12,2020-12,05,2020-12-05
51510,2020-12-05 00:00:00,-0.31,0.013071895424836555,2020,12,2020-12,05,2020-12-05
51610,2020-12-05 00:00:00,-0.5579999999999999,-0.019332161687170446,2020,12,2020-12,05,2020-12-05
51683,2020-12-05 00:00:00,-0.332,0.024691358024691468,2020,12,2020-12,05,2020-12-05
11001,2020-12-12 00:00:00,-0.66,0.10924369747899165,2020,12,2020-12,12,2020-12-12
24009,2020-12-12 00:00:00,-0.34,0.30268199233716486,2020,12,2020-12,12,2020-12-12
24017,2020-12-12 00:00:00,-0.327,-0.03254437869822491,2020,12,2020-12,12,2020-12-12
24021,2020-12-12 00:00:00,-0.115,-54.9906103286385,2020,12,2020-12,12,2020-12-12
24031,2020-12-12 00:00:00,-0.329,-0.05187319884726227,2020,12,2020-12,12,2020-12-12
24033,2020-12-12 00:00:00,-0.245,-0.16666666666666663,2020,12,2020-12,12,2020-12-12
24037,2020-12-12 00:00:00,-0.512,0.2579852579852582,2020,12,2020-12,12,2020-12-12
51013,2020-12-12 00:00:00,-0.536,0.17286652078774623,2020,12,2020-12,12,2020-12-12
51059,2020-12-12 00:00:00,-0.238,-0.14079422382671491,2020,12,2020-12,12,2020-12-12
51061,2020-12-12 00:00:00,-0.451,0.6459854014598538,2020,12,2020-12,12,2020-12-12
51107,2020-12-12 00:00:00,-0.342,0.06211180124223614,2020,12,2020-12,12,2020-12-12
51153,2020-12-12 00:00:00,-0.247,-0.21086261980830667,2020,12,2020-12,12,2020-12-12
51187,2020-12-12 00:00:00,-0.21,-0.42779291553133536,2020,12,2020-12,12,2020-12-12
51510,2020-12-12 00:00:00,-0.246,0.3591160220994476,2020,12,2020-12,12,2020-12-12
51610,2020-12-12 00:00:00,-0.506,-0.1718494271685761,2020,12,2020-12,12,2020-12-12
51683,2020-12-12 00:00:00,-0.487,0.12211981566820285,2020,12,2020-12,12,2020-12-12
11001,2020-12-19 00:00:00,-0.5870000000000001,-0.05778491171749589,2020,12,2020-12,19,2020-12-19
24009,2020-12-19 00:00:00,-0.447,0.4419354838709677,2020,12,2020-12,19,2020-12-19
24017,2020-12-19 00:00:00,-0.455,0.2816901408450705,2020,12,2020-12,19,2020-12-19
24021,2020-12-19 00:00:00,-0.275,1.217741935483871,2020,12,2020-12,19,2020-12-19
24031,2020-12-19 00:00:00,-0.398,0.047368421052631726,2020,12,2020-12,19,2020-12-19
24033,2020-12-19 00:00:00,-0.358,0.2561403508771931,2020,12,2020-12,19,2020-12-19
24037,2020-12-19 00:00:00,-0.4320000000000001,0.44481605351170606,2020,12,2020-12,19,2020-12-19
51013,2020-12-19 00:00:00,-0.466,-0.18388791593695275,2020,12,2020-12,19,2020-12-19
51059,2020-12-19 00:00:00,-0.363,-0.008196721311475419,2020,12,2020-12,19,2020-12-19
51061,2020-12-19 00:00:00,-0.5770000000000001,0.17276422764227628,2020,12,2020-12,19,2020-12-19
51107,2020-12-19 00:00:00,-0.399,0.43010752688172027,2020,12,2020-12,19,2020-12-19
51153,2020-12-19 00:00:00,-0.371,0.2325581395348837,2020,12,2020-12,19,2020-12-19
51187,2020-12-19 00:00:00,-0.48,0.8972332015810276,2020,12,2020-12,19,2020-12-19
51510,2020-12-19 00:00:00,-0.364,0.1339563862928348,2020,12,2020-12,19,2020-12-19
51610,2020-12-19 00:00:00,-0.536,-0.10367892976588622,2020,12,2020-12,19,2020-12-19
51683,2020-12-19 00:00:00,-0.489,0.04264392324093813,2020,12,2020-12,19,2020-12-19
11001,2020-12-26 00:00:00,-0.5379999999999999,-0.15275590551181117,2020,12,2020-12,26,2020-12-26
24009,2020-12-26 00:00:00,-0.239,-0.46532438478747207,2020,12,2020-12,26,2020-12-26
24017,2020-12-26 00:00:00,-0.207,-0.5024038461538461,2020,12,2020-12,26,2020-12-26
24021,2020-12-26 00:00:00,-0.0629,-0.6706806282722513,2020,12,2020-12,26,2020-12-26
24031,2020-12-26 00:00:00,-0.252,-0.3793103448275863,2020,12,2020-12,26,2020-12-26
24033,2020-12-26 00:00:00,-0.2,-0.45355191256830596,2020,12,2020-12,26,2020-12-26
24037,2020-12-26 00:00:00,-0.221,-0.3945205479452054,2020,12,2020-12,26,2020-12-26
51013,2020-12-26 00:00:00,-0.361,-0.36888111888111896,2020,12,2020-12,26,2020-12-26
51059,2020-12-26 00:00:00,-0.234,-0.3984575835475578,2020,12,2020-12,26,2020-12-26
51061,2020-12-26 00:00:00,-0.512,0.5753846153846154,2020,12,2020-12,26,2020-12-26
51107,2020-12-26 00:00:00,-0.272,-0.24022346368715075,2020,12,2020-12,26,2020-12-26
51153,2020-12-26 00:00:00,-0.16399999999999998,-0.602905569007264,2020,12,2020-12,26,2020-12-26
51187,2020-12-26 00:00:00,-0.031,-0.9006410256410257,2020,12,2020-12,26,2020-12-26
51510,2020-12-26 00:00:00,-0.189,-0.43413173652694614,2020,12,2020-12,26,2020-12-26
51610,2020-12-26 00:00:00,-0.321,-0.44845360824742275,2020,12,2020-12,26,2020-12-26
51683,2020-12-26 00:00:00,-0.242,-0.46813186813186813,2020,12,2020-12,26,2020-12-26
11001,2021-01-16 00:00:00,-0.62,0.03852596314907886,2021,01,2021-01,16,2021-01-16
24009,2021-01-16 00:00:00,-0.0866,-0.73993993993994,2021,01,2021-01,16,2021-01-16
24017,2021-01-16 00:00:00,-0.276,-0.024734982332155542,2021,01,2021-01,16,2021-01-16
24021,2021-01-16 00:00:00,-0.0886,-0.1480769230769231,2021,01,2021-01,16,2021-01-16
24031,2021-01-16 00:00:00,-0.373,0.07803468208092479,2021,01,2021-01,16,2021-01-16
24033,2021-01-16 00:00:00,-0.203,-0.18145161290322576,2021,01,2021-01,16,2021-01-16
24037,2021-01-16 00:00:00,-0.282,-0.17784256559766776,2021,01,2021-01,16,2021-01-16
51013,2021-01-16 00:00:00,-0.282,-0.4699248120300753,2021,01,2021-01,16,2021-01-16
51059,2021-01-16 00:00:00,-0.234,0.0,2021,01,2021-01,16,2021-01-16
51061,2021-01-16 00:00:00,-0.404,0.42253521126760596,2021,01,2021-01,16,2021-01-16
51107,2021-01-16 00:00:00,-0.196,-0.19672131147540983,2021,01,2021-01,16,2021-01-16
51153,2021-01-16 00:00:00,-0.375,0.30208333333333326,2021,01,2021-01,16,2021-01-16
51187,2021-01-16 00:00:00,-0.3670000000000001,12.443223443223447,2021,01,2021-01,16,2021-01-16
51510,2021-01-16 00:00:00,-0.31,0.0,2021,01,2021-01,16,2021-01-16
51610,2021-01-16 00:00:00,-0.542,-0.028673835125447855,2021,01,2021-01,16,2021-01-16
51683,2021-01-16 00:00:00,-0.598,0.8012048192771082,2021,01,2021-01,16,2021-01-16
11001,2021-01-23 00:00:00,-0.627,-0.050000000000000044,2021,01,2021-01,23,2021-01-23
24009,2021-01-23 00:00:00,-0.255,-0.25,2021,01,2021-01,23,2021-01-23
24017,2021-01-23 00:00:00,-0.3720000000000001,0.13761467889908285,2021,01,2021-01,23,2021-01-23
24021,2021-01-23 00:00:00,-0.183,0.5913043478260869,2021,01,2021-01,23,2021-01-23
24031,2021-01-23 00:00:00,-0.304,-0.07598784194528885,2021,01,2021-01,23,2021-01-23
24033,2021-01-23 00:00:00,-0.241,-0.01632653061224487,2021,01,2021-01,23,2021-01-23
24037,2021-01-23 00:00:00,-0.405,-0.208984375,2021,01,2021-01,23,2021-01-23
51013,2021-01-23 00:00:00,-0.414,-0.2276119402985075,2021,01,2021-01,23,2021-01-23
51059,2021-01-23 00:00:00,-0.28,0.17647058823529438,2021,01,2021-01,23,2021-01-23
51061,2021-01-23 00:00:00,-0.222,-0.5077605321507761,2021,01,2021-01,23,2021-01-23
51107,2021-01-23 00:00:00,-0.262,-0.23391812865497075,2021,01,2021-01,23,2021-01-23
51153,2021-01-23 00:00:00,-0.417,0.6882591093117407,2021,01,2021-01,23,2021-01-23
51187,2021-01-23 00:00:00,-0.309,0.47142857142857153,2021,01,2021-01,23,2021-01-23
51510,2021-01-23 00:00:00,-0.28800000000000003,0.17073170731707332,2021,01,2021-01,23,2021-01-23
51610,2021-01-23 00:00:00,-0.47,-0.07114624505928857,2021,01,2021-01,23,2021-01-23
51683,2021-01-23 00:00:00,-0.303,-0.37782340862423003,2021,01,2021-01,23,2021-01-23
11001,2021-01-30 00:00:00,-0.612,0.042589437819420706,2021,01,2021-01,30,2021-01-30
24009,2021-01-30 00:00:00,-0.279,-0.37583892617449655,2021,01,2021-01,30,2021-01-30
24017,2021-01-30 00:00:00,-0.486,0.06813186813186811,2021,01,2021-01,30,2021-01-30
24021,2021-01-30 00:00:00,-0.105,-0.6181818181818182,2021,01,2021-01,30,2021-01-30
24031,2021-01-30 00:00:00,-0.375,-0.057788944723618174,2021,01,2021-01,30,2021-01-30
24033,2021-01-30 00:00:00,-0.285,-0.2039106145251397,2021,01,2021-01,30,2021-01-30
24037,2021-01-30 00:00:00,-0.337,-0.21990740740740755,2021,01,2021-01,30,2021-01-30
51013,2021-01-30 00:00:00,-0.606,0.3004291845493561,2021,01,2021-01,30,2021-01-30
51059,2021-01-30 00:00:00,-0.285,-0.2148760330578513,2021,01,2021-01,30,2021-01-30
51061,2021-01-30 00:00:00,-0.35700000000000004,-0.38128249566724437,2021,01,2021-01,30,2021-01-30
51107,2021-01-30 00:00:00,-0.326,-0.18295739348370932,2021,01,2021-01,30,2021-01-30
51153,2021-01-30 00:00:00,-0.451,0.21563342318059298,2021,01,2021-01,30,2021-01-30
51187,2021-01-30 00:00:00,-0.506,0.054166666666666696,2021,01,2021-01,30,2021-01-30
51510,2021-01-30 00:00:00,-0.452,0.2417582417582418,2021,01,2021-01,30,2021-01-30
51610,2021-01-30 00:00:00,-0.464,-0.13432835820895528,2021,01,2021-01,30,2021-01-30
51683,2021-01-30 00:00:00,-0.269,-0.44989775051124736,2021,01,2021-01,30,2021-01-30
11001,index,11001.0,-20448.955390334577,inde,,index,,index
24009,index,24009.0,-100457.0669456067,inde,,index,,index
24017,index,24017.0,-116025.15458937199,inde,,index,,index
24021,index,24021.0,-381892.8918918919,inde,,index,,index
24031,index,24031.0,-95362.11111111111,inde,,index,,index
24033,index,24033.0,-120166.0,inde,,index,,index
24037,index,24037.0,-108765.70588235294,inde,,index,,index
51013,index,51013.0,-141311.24930747924,inde,,index,,index
51059,index,51059.0,-218201.8547008547,inde,,index,,index
51061,index,51061.0,-99729.515625,inde,,index,,index
51107,index,51107.0,-187894.38235294117,inde,,index,,index
51153,index,51153.0,-311909.5365853659,inde,,index,,index
51187,index,51187.0,-1651194.5483870967,inde,,index,,index
51510,index,51510.0,-272540.68253968254,inde,,index,,index
51610,index,51610.0,-160779.81619937695,inde,,index,,index
51683,index,51683.0,-213567.11570247935,inde,,index,,index
11001,2021-02-06 00:00:00,-0.6046342114620533,-0.024783529899913948,2021,02,2021-02,06,2021-02-06
24009,2021-02-06 00:00:00,-0.3537831646693407,3.08525594306398,2021,02,2021-02,06,2021-02-06
24017,2021-02-06 00:00:00,-0.15268453207697674,-0.44679517363414234,2021,02,2021-02,06,2021-02-06
24021,2021-02-06 00:00:00,-0.029534508378007578,-0.666653404311427,2021,02,2021-02,06,2021-02-06
24031,2021-02-06 00:00:00,-0.11710484641066278,-0.6860459881751668,2021,02,2021-02,06,2021-02-06
24033,2021-02-06 00:00:00,-0.2561910966999582,0.2620251068963457,2021,02,2021-02,06,2021-02-06
24037,2021-02-06 00:00:00,-0.08325399812368618,-0.7047730562989851,2021,02,2021-02,06,2021-02-06
51013,2021-02-06 00:00:00,-0.533879012142905,0.8931879863223584,2021,02,2021-02,06,2021-02-06
51059,2021-02-06 00:00:00,-0.26371831516619215,0.12700134686406894,2021,02,2021-02,06,2021-02-06
51061,2021-02-06 00:00:00,-0.30287122850536397,-0.2503187413233565,2021,02,2021-02,06,2021-02-06
51107,2021-02-06 00:00:00,-0.26368747728019815,0.3453442718377455,2021,02,2021-02,06,2021-02-06
51153,2021-02-06 00:00:00,-0.38346431550781024,0.022571508020827302,2021,02,2021-02,06,2021-02-06
51187,2021-02-06 00:00:00,-0.2882537439888618,-0.21456745507122155,2021,02,2021-02,06,2021-02-06
51510,2021-02-06 00:00:00,-0.4036717825721575,0.30216704055534693,2021,02,2021-02,06,2021-02-06
51610,2021-02-06 00:00:00,-0.026653308322853606,-0.950824154385879,2021,02,2021-02,06,2021-02-06
51683,2021-02-06 00:00:00,-0.37883286557609563,-0.3665002247891377,2021,02,2021-02,06,2021-02-06
11001,2021-02-13 00:00:00,-0.5902203677641948,-0.058659700535574455,2021,02,2021-02,13,2021-02-13
24009,2021-02-13 00:00:00,-0.38490150691724406,0.5094176741852707,2021,02,2021-02,13,2021-02-13
24017,2021-02-13 00:00:00,-0.12197702843438152,-0.6721047622731681,2021,02,2021-02,13,2021-02-13
24021,2021-02-13 00:00:00,-0.05396357298732771,-0.7051170875009415,2021,02,2021-02,13,2021-02-13
24031,2021-02-13 00:00:00,-0.09038124316797531,-0.7026932790527127,2021,02,2021-02,13,2021-02-13
24033,2021-02-13 00:00:00,-0.26322474488509245,0.09221885844436706,2021,02,2021-02,13,2021-02-13
24037,2021-02-13 00:00:00,-0.06705148059716921,-0.8344407886489649,2021,02,2021-02,13,2021-02-13
51013,2021-02-13 00:00:00,-0.5664890584911793,0.3683310591574378,2021,02,2021-02,13,2021-02-13
51059,2021-02-13 00:00:00,-0.24774751585822644,-0.11518744336347708,2021,02,2021-02,13,2021-02-13
51061,2021-02-13 00:00:00,-0.3221909146188762,0.45131042621115425,2021,02,2021-02,13,2021-02-13
51107,2021-02-13 00:00:00,-0.22586747766228912,-0.13791039060194998,2021,02,2021-02,13,2021-02-13
51153,2021-02-13 00:00:00,-0.4253094342966276,0.01992670095114546,2021,02,2021-02,13,2021-02-13
51187,2021-02-13 00:00:00,-0.4070502075374949,0.3173145874999834,2021,02,2021-02,13,2021-02-13
51510,2021-02-13 00:00:00,-0.3743101186757652,0.2996879120686289,2021,02,2021-02,13,2021-02-13
51610,2021-02-13 00:00:00,-0.027181905303146695,-0.9421661589294751,2021,02,2021-02,13,2021-02-13
51683,2021-02-13 00:00:00,-0.2848690611936933,-0.05983808186899897,2021,02,2021-02,13,2021-02-13
11001,2021-02-20 00:00:00,-0.5746965967179147,-0.06095327333674061,2021,02,2021-02,20,2021-02-20
24009,2021-02-20 00:00:00,-0.41441800418380803,0.4853691906229678,2021,02,2021-02,20,2021-02-20
24017,2021-02-20 00:00:00,-0.08657810059597162,-0.8218557600905934,2021,02,2021-02,20,2021-02-20
24021,2021-02-20 00:00:00,-0.039858060848004986,-0.6203994204951906,2021,02,2021-02,20,2021-02-20
24031,2021-02-20 00:00:00,-0.06182984623578831,-0.8351204100378978,2021,02,2021-02,20,2021-02-20
24033,2021-02-20 00:00:00,-0.2534440389048082,-0.11072267050944484,2021,02,2021-02,20,2021-02-20
24037,2021-02-20 00:00:00,-0.04161590446320599,-0.876510669248647,2021,02,2021-02,20,2021-02-20
51013,2021-02-20 00:00:00,-0.5507138040317803,-0.09123134648221076,2021,02,2021-02,20,2021-02-20
51059,2021-02-20 00:00:00,-0.23089439370234835,-0.18984423262333905,2021,02,2021-02,20,2021-02-20
51061,2021-02-20 00:00:00,-0.31146030610664516,-0.12756216776850104,2021,02,2021-02,20,2021-02-20
51107,2021-02-20 00:00:00,-0.1916642014877634,-0.4120730015712779,2021,02,2021-02,20,2021-02-20
51153,2021-02-20 00:00:00,-0.36824750888504665,-0.18348667652983008,2021,02,2021-02,20,2021-02-20
51187,2021-02-20 00:00:00,-0.4472877193716327,-0.11603217515487607,2021,02,2021-02,20,2021-02-20
51510,2021-02-20 00:00:00,-0.3315388450917587,-0.26650697988548966,2021,02,2021-02,20,2021-02-20
51610,2021-02-20 00:00:00,-0.019244706054858216,-0.9585243403990125,2021,02,2021-02,20,2021-02-20
51683,2021-02-20 00:00:00,-0.2769653411828097,0.029610933765091607,2021,02,2021-02,20,2021-02-20
11001,2021-02-27 00:00:00,-0.5729359660658917,-1.0000520803532467,2021,02,2021-02,27,2021-02-27
24009,2021-02-27 00:00:00,-0.4272028580692643,-1.0000177934465437,2021,02,2021-02,27,2021-02-27
24017,2021-02-27 00:00:00,-0.07463629361721692,-1.0000031076443194,2021,02,2021-02,27,2021-02-27
24021,2021-02-27 00:00:00,-0.025645133011222915,-1.0000010676130473,2021,02,2021-02,27,2021-02-27
24031,2021-02-27 00:00:00,-0.050737029801254545,-1.0000021113157922,2021,02,2021-02,27,2021-02-27
24033,2021-02-27 00:00:00,-0.255269225050559,-1.0000106216129925,2021,02,2021-02,27,2021-02-27
24037,2021-02-27 00:00:00,-0.03760162210422529,-1.0000015643225904,2021,02,2021-02,27,2021-02-27
51013,2021-02-27 00:00:00,-0.572514136416454,-1.0000112229066398,2021,02,2021-02,27,2021-02-27
51059,2021-02-27 00:00:00,-0.21135383598345736,-1.00000413940414,2021,02,2021-02,27,2021-02-27
51061,2021-02-27 00:00:00,-0.31361603451875764,-1.000006141987711,2021,02,2021-02,27,2021-02-27
51107,2021-02-27 00:00:00,-0.18364363982310838,-1.0000035933167633,2021,02,2021-02,27,2021-02-27
51153,2021-02-27 00:00:00,-0.3474873697872028,-1.0000067930985432,2021,02,2021-02,27,2021-02-27
51187,2021-02-27 00:00:00,-0.4741127272610579,-1.0000092623659769,2021,02,2021-02,27,2021-02-27
51510,2021-02-27 00:00:00,-0.27672417338552774,-1.0000053722417663,2021,02,2021-02,27,2021-02-27
51610,2021-02-27 00:00:00,-0.017781559889739194,-1.000000344537103,2021,02,2021-02,27,2021-02-27
51683,2021-02-27 00:00:00,-0.31417520748173267,-1.0000060788887541,2021,02,2021-02,27,2021-02-27
11001,2021-03-06 00:00:00,-0.578278893199332,-0.04358886375117954,2021,03,2021-03,06,2021-03-06
24009,2021-03-06 00:00:00,-0.4235453053690009,0.1971889780704026,2021,03,2021-03,06,2021-03-06
24017,2021-03-06 00:00:00,-0.07079785564696525,-0.5363128492199057,2021,03,2021-03,06,2021-03-06
24021,2021-03-06 00:00:00,-0.026502216605378305,-0.10266945140306527,2021,03,2021-03,06,2021-03-06
24031,2021-03-06 00:00:00,-0.05143033084220014,-0.5608180838063314,2021,03,2021-03,06,2021-03-06
24033,2021-03-06 00:00:00,-0.25320682218570717,-0.011648626953442154,2021,03,2021-03,06,2021-03-06
24037,2021-03-06 00:00:00,-0.03712800004564918,-0.5540394349531416,2021,03,2021-03,06,2021-03-06
51013,2021-03-06 00:00:00,-0.5494177141632642,0.02910528727845918,2021,03,2021-03,06,2021-03-06
51059,2021-03-06 00:00:00,-0.19871881129818667,-0.24647322590030796,2021,03,2021-03,06,2021-03-06
51061,2021-03-06 00:00:00,-0.31175843361258365,0.029343180437036098,2021,03,2021-03,06,2021-03-06
51107,2021-03-06 00:00:00,-0.17977165499167713,-0.31823969478592584,2021,03,2021-03,06,2021-03-06
51153,2021-03-06 00:00:00,-0.3513003826319094,-0.0838772516115538,2021,03,2021-03,06,2021-03-06
51187,2021-03-06 00:00:00,-0.4951895191684295,0.7178944922483428,2021,03,2021-03,06,2021-03-06
51510,2021-03-06 00:00:00,-0.24708500469038724,-0.38790617685490547,2021,03,2021-03,06,2021-03-06
51610,2021-03-06 00:00:00,-0.012334306091704708,-0.537231703385625,2021,03,2021-03,06,2021-03-06
51683,2021-03-06 00:00:00,-0.30693877648611523,-0.18977785620751308,2021,03,2021-03,06,2021-03-06
11001,2021-03-13 00:00:00,-0.5883390277467194,-0.0031875213398718794,2021,03,2021-03,13,2021-03-13
24009,2021-03-13 00:00:00,-0.41514177759737503,0.07856625691681884,2021,03,2021-03,13,2021-03-13
24017,2021-03-13 00:00:00,-0.07378330739165392,-0.3951048952520907,2021,03,2021-03,13,2021-03-13
24021,2021-03-13 00:00:00,-0.025943243429787047,-0.5192452613195329,2021,03,2021-03,13,2021-03-13
24031,2021-03-13 00:00:00,-0.0442452110876452,-0.5104602510787044,2021,03,2021-03,13,2021-03-13
24033,2021-03-13 00:00:00,-0.25302974658788696,-0.03873115463235033,2021,03,2021-03,13,2021-03-13
24037,2021-03-13 00:00:00,-0.03256036372464157,-0.5143975429825749,2021,03,2021-03,13,2021-03-13
51013,2021-03-13 00:00:00,-0.5646018381356039,-0.003331433021145802,2021,03,2021-03,13,2021-03-13
51059,2021-03-13 00:00:00,-0.1845472092496016,-0.2550996581729248,2021,03,2021-03,13,2021-03-13
51061,2021-03-13 00:00:00,-0.31214451240933183,-0.031181519259872448,2021,03,2021-03,13,2021-03-13
51107,2021-03-13 00:00:00,-0.18006524168731583,-0.2027836696501103,2021,03,2021-03,13,2021-03-13
51153,2021-03-13 00:00:00,-0.35559163932364496,-0.1639225217006559,2021,03,2021-03,13,2021-03-13
51187,2021-03-13 00:00:00,-0.49710559116244735,0.22123900677942077,2021,03,2021-03,13,2021-03-13
51510,2021-03-13 00:00:00,-0.2308501851142999,-0.38326490897173193,2021,03,2021-03,13,2021-03-13
51610,2021-03-13 00:00:00,-0.009584680181010533,-0.6473874780256493,2021,03,2021-03,13,2021-03-13
51683,2021-03-13 00:00:00,-0.2841574384212879,-0.0024980697076176783,2021,03,2021-03,13,2021-03-13
11001,2021-03-20 00:00:00,-0.5766445289048324,0.0033894966457819198,2021,03,2021-03,20,2021-03-20
24009,2021-03-20 00:00:00,-0.4143845750881995,-8.066516239901844e-05,2021,03,2021-03,20,2021-03-20
24017,2021-03-20 00:00:00,-0.08060719710659427,-0.06896551724137934,2021,03,2021-03,20,2021-03-20
24021,2021-03-20 00:00:00,-0.02895310013282518,-0.27359486345221007,2021,03,2021-03,20,2021-03-20
24031,2021-03-20 00:00:00,-0.04865712672253691,-0.2130479099530217,2021,03,2021-03,20,2021-03-20
24033,2021-03-20 00:00:00,-0.25255856244869745,-0.003493775035850577,2021,03,2021-03,20,2021-03-20
24037,2021-03-20 00:00:00,-0.019100657328819135,-0.5410250582032486,2021,03,2021-03,20,2021-03-20
51013,2021-03-20 00:00:00,-0.5540476587980157,0.0060536974773979235,2021,03,2021-03,20,2021-03-20
51059,2021-03-20 00:00:00,-0.17467558963684857,-0.24348275921317009,2021,03,2021-03,20,2021-03-20
51061,2021-03-20 00:00:00,-0.31213050201195425,0.0021517859328104016,2021,03,2021-03,20,2021-03-20
51107,2021-03-20 00:00:00,-0.19158253786197824,-0.0004260765711658898,2021,03,2021-03,20,2021-03-20
51153,2021-03-20 00:00:00,-0.3444292103557262,-0.06468013484038426,2021,03,2021-03,20,2021-03-20
51187,2021-03-20 00:00:00,-0.4607002233163453,0.02998630045903128,2021,03,2021-03,20,2021-03-20
51510,2021-03-20 00:00:00,-0.21071407340748258,-0.364436244720693,2021,03,2021-03,20,2021-03-20
51610,2021-03-20 00:00:00,-0.010957761017402269,-0.4306090731567165,2021,03,2021-03,20,2021-03-20
51683,2021-03-20 00:00:00,-0.2851174770979651,0.029433776371948994,2021,03,2021-03,20,2021-03-20
11001,2021-03-27 00:00:00,-0.5722755739838695,-0.0011526455330720387,2021,03,2021-03,27,2021-03-27
24009,2021-03-27 00:00:00,-0.40119157069757005,-0.06088743761980375,2021,03,2021-03,27,2021-03-27
24017,2021-03-27 00:00:00,-0.08273966262571995,0.10857142839999989,2021,03,2021-03,27,2021-03-27
24021,2021-03-27 00:00:00,-0.031332532781556864,0.22177306578386657,2021,03,2021-03,27,2021-03-27
24031,2021-03-27 00:00:00,-0.04947648245809156,-0.02484472086956524,2021,03,2021-03,27,2021-03-27
24033,2021-03-27 00:00:00,-0.2535810284781061,-0.006613396394017035,2021,03,2021-03,27,2021-03-27
