median_listing_price,active_listing_count,netinflow
393465.0,192.0,22.0
395850.0,181.0,2.0
390000.0,150.0,4.0
395500.0,125.0,-1.0
399499.5,114.0,-11.0
394237.1428571429,117.0,31.0
399900.0,116.0,101.0
399450.0,133.0,107.0
399990.0,128.0,37.0
399900.0,123.0,46.0
398656.7142857143,117.0,59.0
395999.5,104.0,101.0
401892.5,105.0,58.0
420000.0,95.0,37.0
399900.0,90.0,38.0
388945.0,71.0,57.0
389995.0,66.0,69.0
383477.0,59.0,69.0
369999.5,71.0,42.0
377990.0,59.0,52.0
387450.0,56.0,46.0
407495.0,53.0,-8.0
385000.0,48.0,8.0
425995.0,31.0,-11.0
418000.0,38.0,-6.0
394900.0,30.0,-1.0
339994.5,27.0,-21.0
375000.0,21.0,12.0
354944.0,20.0,-13.0
354945.0,23.0,-22.0
396750.0,22.0,41.0
400000.0,31.0,33.0
410000.0,34.0,9.0
434950.0,61.0,11.0
419900.0,60.0,-57.0
462000.0,66.0,48.0
439900.0,67.0,-17.0
437000.0,51.0,6.0
459388.5,40.0,-7.0
272250.0,18.0,-64.0
309700.0,13.0,-37.0
395000.0,21.0,-23.0
395000.0,24.0,-31.0
379990.0,29.0,1.0
364990.0,30.0,-60.0
354500.0,34.0,-113.0
352450.0,41.0,-85.0
364990.0,39.0,-66.0
375000.0,38.0,-10.0
357500.0,37.0,-109.0
350000.0,35.0,-44.0
329749.5,24.0,-58.0
352500.0,20.0,9.0
373428.5714285714,22.0,6.0
394928.5714285714,18.0,-6.0
333000.0,27.0,-18.0
378000.0,27.0,-73.0
379900.0,26.0,0.0
375868.85714285716,24.0,-46.0
370197.0,25.0,-99.0
370197.0,30.0,-36.0
369900.0,30.0,2.0
333950.0,21.0,6.0
314950.0,20.0,-9.0
368000.0,22.0,-13.0
354950.0,21.0,-12.0
389949.5,20.0,-21.0
389999.0,21.0,-30.0
429500.0,15.0,-65.0
405037.5,18.0,-118.0
424999.0,16.0,-111.0
329950.0,18.0,-101.0
399000.0,15.0,-54.0
352499.5,12.0,-102.0
412500.0,13.0,-126.0
449900.0,16.0,-80.0
427500.0,13.0,-70.0
470000.0,13.0,4.0
474499.5,10.0,-38.0
499000.0,15.0,-22.0
497450.0,19.0,-47.0
451500.0,20.0,-73.0
457495.0,20.0,-87.0
450000.0,33.0,-43.0
449999.0,33.0,-60.0
457495.0,19.0,-46.0
447500.0,17.0,-64.0
350000.0,29.0,-97.0
349945.0,24.0,-119.0
349900.0,23.0,-133.0
347450.0,27.0,-128.0
277450.0,28.0,-90.0
334900.0,28.0,-74.0
328000.0,26.0,-171.0
212450.0,27.0,-121.0
324900.0,38.0,-154.0
324900.0,43.0,-123.0
337600.0,38.0,-57.0
328600.0,36.0,-98.0
318600.0,33.0,-106.0
320000.0,32.0,-109.0
337571.4285714286,30.0,-100.0
337571.4285714286,29.0,-107.0
329900.0,34.0,-89.0
349900.0,39.0,-180.0
344950.0,30.0,-100.0
341385.71428571426,30.0,-152.0
331335.7142857143,37.0,-70.0
319950.0,40.0,-68.0
325000.0,33.0,-126.0
351450.0,24.0,-129.0
370225.0,16.0,-87.0
350000.0,17.0,-103.0
139000.0,15.0,-109.0
189900.0,22.0,-58.0
355000.0,19.0,-91.0
369949.5,17.0,-95.0
389000.0,12.0,-150.0
379900.0,18.0,-91.0
389000.0,15.0,-84.0
389000.0,17.0,-73.0
392450.0,16.0,-62.0
384950.0,20.0,-136.0
389000.0,16.0,-89.0
349950.0,16.0,-85.0
382450.0,19.0,-109.0
358000.0,18.0,-103.0
375000.0,17.0,-102.0
344999.5,23.0,-106.0
267450.0,25.0,-111.0
340000.0,27.0,-88.0
350000.0,35.0,-147.0
409900.0,30.0,-132.0
427400.0,22.0,-37.0
423500.0,17.0,-125.0
281000.0,33.0,-21.0
277450.0,23.0,-43.0
295000.0,23.0,-29.0
282450.0,31.0,-82.0
259950.0,35.0,-51.0
270000.0,31.0,-72.0
287227.5,33.0,-41.0
277000.0,39.0,-52.0
284999.0,45.0,-108.0
282500.0,49.0,-71.0
299000.0,42.0,-53.0
295000.0,42.0,12.0
304000.0,41.0,-34.0
292450.0,38.0,-25.0
309385.71428571426,31.0,-62.0
309835.7142857143,28.0,-55.0
321450.0,23.0,-59.0
305000.0,24.0,-38.0
309900.0,24.0,-55.0
304800.0,25.0,-31.0
299849.5,23.0,-43.0
299000.0,28.0,-55.0
299500.0,26.0,-41.0
293450.0,30.0,-44.0
293450.0,25.0,-59.0
305000.0,19.0,-24.0
299748.5,20.0,-6.0
315000.0,24.0,-60.0
299900.0,22.0,-66.0
313250.0,17.0,-33.0
281250.0,13.0,-59.0
305000.0,15.0,-60.0
302450.0,17.0,-45.0
330000.0,19.0,-51.0
335000.0,18.0,-73.0
326997.0,17.0,-67.0
325000.0,14.0,-17.0
352500.0,11.0,3.0
352500.0,14.0,-59.0
362450.0,15.0,-31.0
349900.0,12.0,-54.0
354500.0,14.0,-43.0
344900.0,22.0,-65.0
347450.0,35.0,-9.0
354499.5,35.0,-9.0
355000.0,33.0,-75.0
374900.0,31.0,-52.0
373900.0,25.0,-47.0
280310.0,57.0,-7.0
274500.0,58.0,-5.0
281620.0,53.0,-53.0
244950.0,62.0,-51.0
252449.5,69.0,-25.0
280000.0,56.0,-124.0
277400.0,57.0,-45.0
268900.0,62.0,15.0
260000.0,66.0,31.0
279999.5,65.0,5.0
272000.0,81.0,-64.0
231100.0,71.0,-66.0
229999.5,70.0,-69.0
240000.0,62.0,16.0
246428.57142857145,52.0,-58.0
248928.07142857145,52.0,4.0
247499.5,59.0,-19.0
249900.0,60.0,-40.0
249900.0,54.0,-9.0
288142.85714285716,48.0,-83.0
293092.85714285716,55.0,-82.0
269950.0,64.0,22.0
249900.0,63.0,-28.0
264950.0,42.0,30.0
254000.0,42.0,-2.0
260000.0,46.0,-29.0
317245.0,50.0,-28.0
307245.0,61.0,-124.0
294900.0,61.0,-44.0
259900.0,46.0,-60.0
247750.0,35.0,-106.0
260000.0,24.0,-71.0
277500.0,30.0,-59.0
275000.0,31.0,-33.0
304950.0,32.0,3.0
307500.0,25.0,-82.0
345100.0,23.0,-117.0
335000.0,20.0,-85.0
377550.0,17.0,-69.0
359000.0,13.0,-53.0
345100.0,16.0,9.0
314561.5,20.0,-114.0
312500.0,24.0,-82.0
319750.0,29.0,-35.0
319650.0,37.0,-58.0
320000.0,36.0,-101.0
302500.0,26.0,-39.0
287500.0,31.0,-7.0
948750.0,94.0,-3.0
989200.0,96.0,22.0
895000.0,109.0,-19.0
944500.0,122.0,39.0
909750.0,137.0,58.0
920000.0,138.0,-274.0
975000.0,116.0,-150.0
862450.0,117.0,34.0
865000.0,124.0,-9.0
852000.0,120.0,65.0
844500.0,110.0,-14.0
799900.0,95.0,-64.0
799900.0,84.0,-115.0
882500.0,88.0,23.0
895000.0,99.0,30.0
897500.0,124.0,51.0
925000.0,122.0,22.0
998500.0,115.0,-11.0
912700.0,103.0,-60.0
921328.5714285716,100.0,6.0
921328.5714285714,102.0,66.0
949900.0,104.0,42.0
1050000.0,94.0,24.0
999000.0,70.0,12.0
924900.0,69.0,-20.0
1099000.0,72.0,-14.0
1097000.0,78.0,-77.0
1047450.0,67.0,-49.0
999990.0,81.0,-72.0
999500.0,91.0,-96.0
864500.0,96.0,-102.0
849000.0,97.0,-101.0
789950.0,102.0,-102.0
639900.0,95.0,-98.0
622000.0,93.0,-50.0
634900.0,84.0,-105.0
624000.0,86.0,-101.0
682000.0,88.0,-30.0
599900.0,95.0,-29.0
599900.0,92.0,-14.0
659000.0,91.0,-10.0
639450.0,97.0,-85.0
599900.0,103.0,-40.0
569450.0,92.0,47.0
519950.0,92.0,35.0
549900.0,75.0,65.0
414950.0,65.0,38.0
467000.0,59.0,-20.0
1172000.0,83.0,-60.0
1045000.0,95.0,-5.0
1299000.0,114.0,-13.0
1379950.0,138.0,32.0
1362000.0,150.0,64.0
1399000.0,159.0,-67.0
1242500.0,157.0,-15.0
1194950.0,138.0,-38.0
1199900.0,136.0,9.0
1250000.0,137.0,-27.0
1072500.0,122.0,-5.0
949000.0,93.0,-33.0
949000.0,82.0,-53.0
967000.0,87.0,12.0
1125142.857142857,95.0,13.0
1200000.0,107.0,12.0
1347000.0,109.0,77.0
1395000.0,110.0,-32.0
1319000.0,101.0,-35.0
1300142.857142857,98.0,8.0
1275000.0,105.0,21.0
1187000.0,116.0,-30.0
1275000.0,110.0,-38.0
1332500.0,74.0,-40.0
1507500.0,65.0,-8.0
1650000.0,68.0,-9.0
1125000.0,83.0,1.0
1075000.0,77.0,38.0
1325000.0,90.0,-6.0
1397500.0,87.0,-25.0
1495000.0,82.0,23.0
1374999.0,78.0,18.0
1495000.0,73.0,-31.0
1529000.0,77.0,-10.0
1132500.0,88.0,-31.0
1199500.0,77.0,-54.0
839000.0,72.0,-75.0
899000.0,56.0,20.0
905000.0,61.0,2.0
1147500.0,73.0,23.0
775000.0,79.0,11.0
912500.0,83.0,-64.0
797495.0,88.0,-20.0
712000.0,87.0,-27.0
672000.0,94.0,11.0
639500.0,90.0,-55.0
564950.0,66.0,-21.0
457500.0,55.0,-73.0
1499000.0,23.0,-5.0
1537000.0,29.0,-19.0
1499000.0,35.0,7.0
1299000.0,50.0,29.0
1239900.0,45.0,37.0
1145000.0,43.0,14.0
1495000.0,39.0,-23.0
1472000.0,43.0,14.0
1099000.0,53.0,9.0
1199500.0,50.0,39.0
1249000.0,41.0,1.0
1469544.0,32.0,0.0
1392000.0,32.0,5.0
1194450.0,31.0,16.0
1047571.4285714286,37.0,19.0
1070571.4285714286,38.0,20.0
1142000.0,45.0,24.0
1200000.0,46.0,-25.0
1195000.0,38.0,3.0
1110428.5714285714,37.0,-17.0
1065428.5714285714,39.0,28.0
960000.0,43.0,42.0
1129000.0,34.0,0.0
1147500.0,24.0,6.0
1200000.0,21.0,-16.0
999000.0,26.0,1.0
1144000.0,28.0,36.0
979950.0,33.0,36.0
1150000.0,29.0,18.0
1487450.0,31.0,-16.0
1297000.0,24.0,-23.0
949995.0,31.0,-1.0
987497.5,31.0,49.0
910000.0,32.0,20.0
899947.5,27.0,46.0
577500.0,21.0,-8.0
545000.0,19.0,24.0
522000.0,13.0,16.0
762000.0,17.0,-6.0
979000.0,15.0,28.0
1000000.0,18.0,23.0
1274500.0,20.0,-29.0
1145000.0,24.0,-15.0
794450.0,20.0,25.0
912000.0,23.0,28.0
924500.0,23.0,29.0
807250.0,19.0,18.0
962000.0,11.0,-15.0
1496750.0,98.0,-23.0
1460000.0,104.0,4.0
1495000.0,142.0,34.0
1477000.0,151.0,28.0
1439500.0,165.0,43.0
1383750.0,162.0,41.0
1481940.0,150.0,9.0
1459950.0,139.0,84.0
1399000.0,149.0,75.0
1339450.0,158.0,132.0
1275000.0,145.0,-17.0
1290000.0,120.0,11.0
1314500.0,98.0,-27.0
1350000.0,108.0,3.0
1328528.5714285714,123.0,86.0
1299450.0,139.0,67.0
1250000.0,162.0,33.0
1299000.0,161.0,117.0
1317500.0,141.0,59.0
1309285.7142857143,139.0,71.0
1272250.0,146.0,-10.0
1285000.0,160.0,-7.0
1469900.0,136.0,58.0
1559950.0,94.0,10.0
1649950.0,81.0,-29.0
1549000.0,90.0,41.0
1579947.5,98.0,138.0
1499450.0,95.0,43.0
1569000.0,102.0,37.0
1597000.0,114.0,83.0
1664000.0,106.0,79.0
1699000.0,90.0,46.0
1525000.0,83.0,106.0
1350000.0,93.0,54.0
1350000.0,79.0,48.0
1617450.0,53.0,61.0
1737150.0,45.0,56.0
1719010.0,40.0,-2.0
1549900.0,48.0,-33.0
1524950.0,53.0,50.0
1349900.0,52.0,82.0
1489500.0,65.0,-28.0
1349950.0,55.0,78.0
1258500.0,57.0,66.0
1289000.0,65.0,85.0
1489000.0,63.0,57.0
1364000.0,48.0,20.0
1219250.0,41.0,27.0
504995.0,34.0,-15.0
445000.0,29.0,-8.0
599950.0,41.0,-8.0
598972.5,45.0,38.0
635000.0,42.0,56.0
625000.0,44.0,-20.0
612000.0,44.0,33.0
579500.0,48.0,-18.0
529990.0,50.0,20.0
538500.0,49.0,1.0
554950.0,40.0,3.0
699328.0,26.0,-10.0
610000.0,26.0,30.0
619900.0,30.0,-2.0
606657.1428571428,35.0,-19.0
589000.0,44.0,4.0
558000.0,57.0,26.0
599000.0,44.0,-9.0
544949.5,39.0,15.0
547100.0,40.0,9.0
540100.0,40.0,44.0
500000.0,45.0,32.0
477500.0,37.0,23.0
468750.0,28.0,-24.0
554950.0,19.0,18.0
489900.0,10.0,1.0
509950.0,22.0,39.0
525000.0,19.0,29.0
519900.0,24.0,9.0
559450.0,17.0,-19.0
467450.0,14.0,21.0
570000.0,11.0,38.0
535000.0,18.0,1.0
525000.0,22.0,2.0
472450.0,14.0,36.0
462500.0,11.0,1.0
439900.0,9.0,-3.0
419250.0,12.0,2.0
503499.0,13.0,2.0
474225.0,12.0,45.0
465000.0,12.0,8.0
499000.0,23.0,24.0
502500.0,21.0,-25.0
579900.0,18.0,-5.0
552000.0,17.0,-34.0
545000.0,12.0,-2.0
450000.0,11.0,7.0
452450.0,11.0,-15.0
779950.0,35.0,-3.0
784900.0,34.0,16.0
812900.0,36.0,11.0
824900.0,43.0,32.0
845000.0,45.0,15.0
812900.0,48.0,0.0
818950.0,42.0,37.0
829990.0,44.0,15.0
819900.0,44.0,23.0
792400.0,45.0,5.0
782400.0,43.0,16.0
798000.0,39.0,14.0
767400.0,34.0,4.0
767400.0,24.0,1.0
754900.0,26.0,22.0
774900.0,38.0,3.0
775950.0,41.0,14.0
779900.0,34.0,-1.0
779900.0,23.0,15.0
770814.2857142857,23.0,20.0
759900.0,28.0,7.0
769900.0,24.0,3.0
789900.0,19.0,0.0
787400.0,16.0,-13.0
802450.0,13.0,-4.0
804900.0,13.0,15.0
824900.0,11.0,9.0
799950.0,13.0,9.0
794900.0,20.0,9.0
804900.0,19.0,8.0
812400.0,17.0,15.0
819900.0,15.0,7.0
829900.0,12.0,6.0
819900.0,16.0,9.0
837400.0,11.0,9.0
859857.0,12.0,8.0
849000.0,14.0,3.0
829900.0,18.0,5.0
848067.5,18.0,3.0
844900.0,17.0,20.0
839900.0,20.0,-3.0
854900.0,19.0,2.0
854900.0,24.0,-2.0
874900.0,23.0,3.0
889317.5,20.0,-5.0
898735.0,22.0,5.0
909900.0,15.0,17.0
939867.5,8.0,-2.0
599990.0,67.0,14.0
599499.5,65.0,67.0
628800.0,89.0,69.0
635000.0,113.0,16.0
627450.0,123.0,75.0
629000.0,106.0,32.0
607000.0,102.0,102.0
550000.0,115.0,6.0
598000.0,119.0,-36.0
564950.0,118.0,-65.0
492450.0,108.0,-61.0
459000.0,84.0,1.0
523500.0,67.0,-40.0
599990.0,61.0,-29.0
655357.1428571428,77.0,2.0
661607.1428571428,96.0,33.0
662499.5,125.0,197.0
649990.0,141.0,45.0
637500.0,142.0,-23.0
632142.8571428572,137.0,-13.0
634642.8571428572,130.0,-114.0
627500.0,124.0,-25.0
612000.0,103.0,-7.0
606950.0,81.0,-8.0
624253.0,66.0,-26.0
645990.0,59.0,-19.0
613250.0,76.0,-14.0
590695.5,73.0,-113.0
616500.0,76.0,-39.0
618000.0,84.0,36.0
597120.5,75.0,26.0
577046.0,76.0,37.0
522495.0,68.0,7.0
584990.0,76.0,-93.0
497495.0,70.0,-72.0
490000.0,52.0,-110.0
459900.0,33.0,16.0
379450.0,33.0,-6.0
382000.0,41.0,-6.0
450000.0,55.0,3.0
489000.0,64.0,-14.0
514500.0,72.0,-60.0
480000.0,83.0,57.0
465000.0,82.0,-78.0
477000.0,77.0,-13.0
499000.0,77.0,-30.0
472000.0,64.0,-73.0
449450.0,46.0,-62.0
399990.0,79.0,-91.0
422500.0,69.0,-57.0
490000.0,98.0,29.0
492450.0,100.0,-40.0
454945.0,106.0,-15.0
449000.0,115.0,-75.0
437400.0,111.0,-5.0
442450.0,97.0,9.0
437500.0,107.0,35.0
458000.0,113.0,-125.0
454000.0,105.0,-54.0
430000.0,97.0,-85.0
404500.0,95.0,-42.0
424450.0,88.0,-125.0
475857.1428571429,92.0,-15.0
506257.1428571429,95.0,-29.0
424900.0,122.0,18.0
450000.0,131.0,-119.0
509450.0,129.0,-122.0
494285.7142857143,120.0,-35.0
520000.0,106.0,-12.0
524950.0,121.0,-74.0
549990.0,114.0,-100.0
549700.0,86.0,-54.0
566995.0,79.0,-6.0
554990.0,79.0,-19.0
544995.0,91.0,-53.0
543495.0,84.0,-111.0
569000.0,93.0,-113.0
574495.0,98.0,-97.0
549995.0,107.0,-91.0
549990.0,102.0,-67.0
512000.0,111.0,-78.0
477900.0,124.0,-177.0
468700.0,117.0,-115.0
454719.5,107.0,-28.0
439000.0,93.0,-47.0
439000.0,87.0,-71.0
452000.0,87.0,24.0
419000.0,102.0,-22.0
409500.0,106.0,47.0
420000.0,121.0,-84.0
402500.0,118.0,-117.0
389950.0,128.0,-59.0
394500.0,146.0,-39.0
394000.0,134.0,-72.0
353900.0,100.0,-165.0
396500.0,70.0,-75.0
489000.0,25.0,-23.0
549950.0,28.0,-34.0
585000.0,35.0,9.0
579900.0,47.0,12.0
599000.0,44.0,11.0
578900.0,57.0,11.0
512999.5,66.0,-19.0
497499.5,69.0,-18.0
496000.0,69.0,-22.0
499000.0,62.0,19.0
479697.5,51.0,-2.0
469900.0,42.0,0.0
470000.0,35.0,-28.0
488500.0,31.0,-18.0
511357.1428571429,31.0,15.0
534357.1428571428,29.0,-22.0
593999.5,35.0,-14.0
550000.0,41.0,3.0
561500.0,37.0,31.0
576142.8571428572,36.0,-27.0
548500.0,41.0,8.0
554450.0,50.0,-5.0
589900.0,37.0,-46.0
602500.0,18.0,-21.0
605000.0,17.0,-15.0
596500.0,18.0,-2.0
574950.0,26.0,11.0
574500.0,28.0,24.0
579000.0,27.0,13.0
549900.0,23.0,-3.0
580000.0,16.0,17.0
535000.0,16.0,22.0
574000.0,18.0,-16.0
565000.0,26.0,-2.0
545000.0,17.0,-12.0
522450.0,13.0,-37.0
529000.0,11.0,11.0
525200.0,8.0,38.0
586500.0,13.0,10.0
545000.0,14.0,-7.0
588000.0,20.0,-21.0
611950.0,21.0,-23.0
581950.0,25.0,-25.0
532450.0,33.0,18.0
544950.0,33.0,-3.0
549900.0,33.0,-3.0
534950.0,24.0,-32.0
537500.0,18.0,7.0
1485000.0,145.0,33.0
1524950.0,163.0,2.0
1450000.0,195.0,75.0
1545000.0,222.0,96.0
1509850.0,241.0,201.0
1475000.0,237.0,39.0
1417000.0,226.0,63.0
1350000.0,216.0,70.0
1398000.0,220.0,102.0
1449500.0,218.0,16.0
1424000.0,194.0,6.0
1499000.0,148.0,-48.0
1487499.5,124.0,-21.0
1425000.0,138.0,67.0
1442428.5714285714,170.0,72.0
1399450.0,213.0,109.0
1399000.0,246.0,167.0
1379000.0,266.0,35.0
1362500.0,233.0,121.0
1363857.142857143,224.0,26.0
1349000.0,226.0,68.0
1312450.0,228.0,-14.0
1325000.0,215.0,12.0
1387450.0,143.0,-53.0
1375000.0,108.0,-2.0
1350000.0,118.0,36.0
1437000.0,139.0,222.0
1395000.0,136.0,194.0
1375000.0,155.0,154.0
1387000.0,154.0,142.0
1424500.0,129.0,191.0
1500000.0,102.0,211.0
1649500.0,86.0,75.0
1595000.0,99.0,118.0
1599444.0,89.0,56.0
1672500.0,71.0,39.0
1699000.0,56.0,89.0
1500000.0,49.0,53.0
1549000.0,52.0,56.0
1504000.0,71.0,48.0
1550000.0,74.0,196.0
1421437.5,75.0,17.0
1285000.0,72.0,-6.0
1293500.0,74.0,82.0
1397500.0,84.0,18.0
1389000.0,75.0,-8.0
1524450.0,62.0,23.0
1404852.5,36.0,-76.0
524900.0,24.0,30.0
549950.0,27.0,-2.0
568000.0,29.0,54.0
559000.0,41.0,33.0
554250.0,53.0,45.0
614900.0,53.0,15.0
612400.0,52.0,61.0
614450.0,46.0,-4.0
629000.0,46.0,24.0
659900.0,47.0,22.0
651950.0,45.0,-12.0
653900.0,33.0,22.0
624400.0,27.0,28.0
636900.0,23.0,4.0
664065.0,32.0,-3.0
668807.5,42.0,13.0
635000.0,51.0,-8.0
645000.0,49.0,-7.0
644746.5,41.0,24.0
622076.0,37.0,32.0
594797.0,36.0,8.0
599950.0,35.0,35.0
600000.0,28.0,-6.0
622450.0,22.0,-17.0
619950.0,20.0,-1.0
619900.0,16.0,2.0
657000.0,17.0,14.0
594500.0,18.0,20.0
585000.0,20.0,3.0
557500.0,17.0,6.0
565000.0,18.0,-34.0
565000.0,19.0,-35.0
584495.0,20.0,-23.0
549900.0,23.0,-2.0
562450.0,22.0,11.0
630000.0,8.0,-11.0
639900.0,7.0,17.0
631995.0,8.0,3.0
614995.0,16.0,-7.0
624745.0,13.0,-27.0
599900.0,26.0,-43.0
594995.0,30.0,41.0
642320.0,33.0,16.0
649000.0,36.0,8.0
584950.0,34.0,14.0
621840.0,29.0,-3.0
604995.0,29.0,3.0
636140.0,17.0,-2.0
474719.5,23.0,-18.0
499990.0,19.0,-2.0
445000.0,23.0,-16.0
437500.0,24.0,21.0
469495.0,32.0,-2.0
399900.0,32.0,-25.0
379900.0,37.0,1.0
424900.0,37.0,2.0
429900.0,36.0,4.0
427500.0,37.0,16.0
424500.0,30.0,8.0
410000.0,30.0,4.0
350000.0,21.0,20.0
410000.0,18.0,2.0
405671.4285714286,19.0,1.0
408171.4285714286,18.0,2.0
425250.0,23.0,-5.0
425000.0,26.0,-3.0
439900.0,26.0,-39.0
430085.7142857143,21.0,-1.0
378500.0,22.0,-13.0
327000.0,22.0,-31.0
325000.0,18.0,4.0
310000.0,11.0,-7.0
334000.0,12.0,22.0
339000.0,12.0,-25.0
331950.0,10.0,-8.0
389800.0,13.0,7.0
335000.0,10.0,-10.0
327450.0,12.0,-8.0
388950.0,12.0,-8.0
330000.0,12.0,20.0
434999.5,11.0,-23.0
369900.0,12.0,-4.0
346900.0,12.0,-7.0
345000.0,9.0,-10.0
370000.0,6.0,-7.0
352450.0,2.0,-24.0
484949.5,5.0,-8.0
387500.0,7.0,-31.0
379900.0,11.0,-37.0
392500.0,14.0,-25.0
472450.0,17.0,-6.0
509000.0,14.0,-39.0
424950.0,17.0,5.0
405000.0,17.0,-18.0
377750.0,12.0,-32.0
432600.0,12.0,20.0
465700.0,71.0,52.0
479000.0,65.0,45.0
466918.0,75.0,90.0
482500.0,85.0,92.0
476995.0,92.0,89.0
484000.0,99.0,88.0
486950.0,99.0,70.0
521750.0,94.0,93.0
528500.0,108.0,79.0
508450.0,98.0,127.0
479932.5,85.0,41.0
495275.0,74.0,73.0
499831.5,55.0,54.0
477427.5,53.0,46.0
485594.2857142858,59.0,75.0
499900.0,71.0,48.0
499000.0,88.0,71.0
499000.0,96.0,157.0
470214.0,100.0,35.0
465654.2857142858,88.0,24.0
465956.7857142857,80.0,85.0
442528.0,84.0,70.0
474900.0,85.0,34.0
457500.0,69.0,63.0
462450.0,55.0,71.0
479900.0,49.0,36.0
497165.0,48.0,92.0
489945.0,52.0,66.0
546500.0,63.0,124.0
553249.5,73.0,50.0
559990.0,56.0,119.0
509990.0,47.0,119.0
546500.0,45.0,137.0
550000.0,43.0,151.0
562980.0,32.0,63.0
525000.0,24.0,111.0
546500.0,18.0,41.0
567397.5,20.0,98.0
532445.0,19.0,68.0
559950.0,17.0,73.0
539995.0,22.0,138.0
533500.0,24.0,77.0
516000.0,30.0,19.0
587000.0,29.0,40.0
570000.0,30.0,47.0
575000.0,36.0,12.0
599495.0,19.0,16.0
599945.0,16.0,51.0
364000.0,11.0,21.0
380000.0,13.0,-5.0
450000.0,25.0,-40.0
399950.0,30.0,17.0
422450.0,35.0,1.0
479999.0,28.0,-13.0
449900.0,39.0,24.0
419950.0,40.0,11.0
415000.0,40.0,34.0
425000.0,40.0,1.0
432500.0,40.0,23.0
439999.0,38.0,-5.0
432500.0,31.0,27.0
402500.0,26.0,17.0
385713.85714285716,30.0,12.0
379999.0,38.0,27.0
389000.0,45.0,-1.0
375900.0,42.0,-42.0
415000.0,44.0,-20.0
424185.7142857143,37.0,47.0
429185.7142857143,32.0,21.0
474400.0,29.0,5.0
474400.0,31.0,15.0
469900.0,24.0,1.0
514900.0,24.0,-20.0
474400.0,20.0,-8.0
589495.0,20.0,-1.0
579990.0,15.0,-10.0
599900.0,13.0,-1.0
599990.0,16.0,-17.0
609900.0,18.0,-2.0
600000.0,21.0,7.0
602495.0,20.0,35.0
614990.0,12.0,18.0
647420.0,13.0,14.0
660000.0,13.0,23.0
724990.0,13.0,5.0
637500.0,14.0,15.0
599000.0,17.0,-14.0
599000.0,11.0,-19.0
519000.0,15.0,14.0
579000.0,18.0,1.0
559000.0,14.0,2.0
559500.0,19.0,3.0
549950.0,15.0,-31.0
527000.0,18.0,-4.0
558000.0,16.0,-10.0
523500.0,10.0,-16.0
334990.0,68.0,-31.0
328450.0,69.0,-11.0
344900.0,75.0,-43.0
347000.0,101.0,-45.0
347500.0,130.0,-98.0
349900.0,137.0,-85.0
327500.0,145.0,-74.0
330000.0,142.0,-164.0
335000.0,152.0,-95.0
335000.0,146.0,9.0
339500.0,145.0,-3.0
340000.0,116.0,-25.0
359900.0,89.0,-62.0
378500.0,92.0,-26.0
376714.2857142858,98.0,-56.0
378714.2857142857,109.0,-59.0
352400.0,128.0,-85.0
359000.0,142.0,-48.0
341500.0,140.0,-32.0
343100.0,153.0,-23.0
353400.0,164.0,-101.0
349495.0,164.0,-64.0
320000.0,152.0,60.0
323950.0,109.0,12.0
319850.0,93.0,-47.0
345900.0,69.0,-19.0
374900.0,77.0,-92.0
365950.0,87.0,42.0
369900.0,78.0,56.0
377500.0,77.0,-67.0
374900.0,66.0,79.0
340000.0,63.0,-119.0
344994.5,67.0,-73.0
350000.0,69.0,-40.0
337500.0,50.0,4.0
346500.0,34.0,-49.0
335000.0,33.0,-28.0
347495.0,28.0,-57.0
340000.0,29.0,-47.0
347500.0,37.0,-114.0
350000.0,41.0,-89.0
352950.0,67.0,-102.0
367450.0,73.0,-60.0
363950.0,67.0,-63.0
352450.0,75.0,27.0
349900.0,76.0,-57.0
357000.0,43.0,-48.0
349949.5,32.0,-29.0
522495.0,29.0,-19.0
477950.0,29.0,-30.0
479900.0,39.0,-13.0
494895.0,43.0,26.0
479900.0,54.0,-17.0
485000.0,46.0,-90.0
459450.0,37.0,-3.0
417450.0,38.0,-27.0
449950.0,42.0,12.0
447475.0,41.0,-90.0
419800.0,40.0,-67.0
334900.0,36.0,-25.0
375450.0,42.0,-14.0
439500.0,29.0,19.0
457042.85714285716,30.0,-22.0
414592.85714285716,36.0,-3.0
424500.0,43.0,-41.0
419900.0,48.0,34.0
448200.0,43.0,0.0
400657.1428571429,45.0,-18.0
408207.1428571429,46.0,-1.0
402500.0,46.0,-69.0
390000.0,42.0,-6.0
384000.0,30.0,-8.0
389944.0,26.0,-31.0
475000.0,21.0,-22.0
477950.0,24.0,-54.0
519900.0,26.0,26.0
524990.0,25.0,-45.0
522495.0,27.0,-56.0
517495.0,26.0,9.0
505000.0,24.0,-58.0
424950.0,25.0,-25.0
449000.0,23.0,-59.0
429750.0,18.0,-31.0
357500.0,13.0,-56.0
389900.0,11.0,-6.0
459950.0,8.0,-19.0
405000.0,9.0,-25.0
375000.0,12.0,-27.0
360000.0,11.0,22.0
394950.0,18.0,-42.0
422000.0,16.0,-9.0
409500.0,17.0,-23.0
387975.0,17.0,-56.0
364800.0,21.0,-52.0
369900.0,15.0,-33.0
422400.0,7.0,-5.0
375000.0,24.0,-105.0
377500.0,24.0,-58.0
380000.0,31.0,-74.0
377499.5,39.0,-74.0
412450.0,48.0,-46.0
420000.0,47.0,-65.0
442445.0,45.0,-104.0
420000.0,52.0,-50.0
